wavelength_nm,intensity,spectrum_id,spectrum_name,point_index,x_unit,y_unit,wavelength_calibrated_nm
367.67,10.80258,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,102,nm,absorbance,363.32910737429984
367.888,8.905717000000001,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,103,nm,absorbance,363.5454915617302
368.106,8.739385,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,104,nm,absorbance,363.76187574916065
368.323,6.714565,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,105,nm,absorbance,363.9772673485753
368.541,1.4874470000000002,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,106,nm,absorbance,364.19365153600575
368.759,1.319153,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,107,nm,absorbance,364.4100357234362
368.977,4.790175,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,108,nm,absorbance,364.6264199108665
369.194,14.623557999999996,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,109,nm,absorbance,364.8418115102812
369.412,13.965173000000002,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,110,nm,absorbance,365.0581956977116
369.629,10.454813,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,111,nm,absorbance,365.2735872971263
369.847,4.831738,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,112,nm,absorbance,365.4899714845567
370.065,5.47429,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,113,nm,absorbance,365.7063556719871
370.282,6.673534999999999,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,114,nm,absorbance,365.9217472714018
370.5,8.997295,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,115,nm,absorbance,366.1381314588322
370.717,7.092977,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,116,nm,absorbance,366.3535230582469
370.935,6.092564999999999,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,117,nm,absorbance,366.5699072456773
371.152,4.43665,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,118,nm,absorbance,366.785298845092
371.37,5.391415,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,119,nm,absorbance,367.0016830325224
371.588,5.984752000000001,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,120,nm,absorbance,367.21806721995284
371.805,11.884004999999998,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,121,nm,absorbance,367.4334588193675
372.022,7.354743000000001,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,122,nm,absorbance,367.64885041878216
372.24,11.522943,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,123,nm,absorbance,367.8652346062126
372.457,3.515296,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,124,nm,absorbance,368.08062620562725
372.675,15.260291,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,125,nm,absorbance,368.2970103930577
372.892,10.674618,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,126,nm,absorbance,368.51240199247235
373.11,12.075948999999998,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,127,nm,absorbance,368.7287861799028
373.327,7.195796,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,128,nm,absorbance,368.94417777931744
373.544,11.475081,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,129,nm,absorbance,369.1595693787321
373.762,14.306594999999998,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,130,nm,absorbance,369.37595356616254
373.979,11.82792,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,131,nm,absorbance,369.5913451655772
374.196,10.817349,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,132,nm,absorbance,369.8067367649919
374.414,13.023999,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,133,nm,absorbance,370.0231209524223
374.631,15.980610000000002,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,134,nm,absorbance,370.23851255183695
374.848,15.214578999999995,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,135,nm,absorbance,370.45390415125166
375.066,18.306694,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,136,nm,absorbance,370.670288338682
375.283,15.001933999999997,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,137,nm,absorbance,370.88567993809676
375.5,14.327577,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,138,nm,absorbance,371.1010715375114
375.717,13.397168,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,139,nm,absorbance,371.3164631369261
375.935,14.885705000000002,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,140,nm,absorbance,371.53284732435645
376.152,17.503528000000003,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,141,nm,absorbance,371.74823892377117
376.369,11.809580999999998,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,142,nm,absorbance,371.9636305231859
376.586,11.596552,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,143,nm,absorbance,372.17902212260054
376.803,12.638519,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,144,nm,absorbance,372.3944137220152
377.02,17.230329,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,145,nm,absorbance,372.60980532142986
377.238,19.614668,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,146,nm,absorbance,372.8261895088603
377.455,18.452432000000005,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,147,nm,absorbance,373.04158110827495
377.672,17.182291,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,148,nm,absorbance,373.25697270768967
377.889,15.685774999999998,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,149,nm,absorbance,373.4723643071043
378.106,17.149177,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,150,nm,absorbance,373.687755906519
378.323,20.486367999999995,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,151,nm,absorbance,373.90314750593365
378.54,22.234123,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,152,nm,absorbance,374.11853910534836
378.757,19.025642,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,153,nm,absorbance,374.333930704763
378.974,16.74652,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,154,nm,absorbance,374.5493223041777
379.191,17.541223000000002,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,155,nm,absorbance,374.76471390359234
379.408,20.300957000000004,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,156,nm,absorbance,374.98010550300705
379.625,14.135094999999998,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,157,nm,absorbance,375.1954971024217
379.842,13.123460999999995,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,158,nm,absorbance,375.41088870183637
380.059,13.743761,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,159,nm,absorbance,375.6262803012511
380.276,19.643186,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,160,nm,absorbance,375.84167190066574
380.493,16.088183,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,161,nm,absorbance,376.0570635000804
380.71,15.506251,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,162,nm,absorbance,376.27245509949506
380.927,12.639653,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,163,nm,absorbance,376.4878466989098
381.143,19.047654,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,164,nm,absorbance,376.70224571030866
381.36,15.854412,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,165,nm,absorbance,376.9176373097234
381.577,22.234233,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,166,nm,absorbance,377.13302890913803
381.794,17.39918,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,167,nm,absorbance,377.3484205085527
382.011,18.441056,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,168,nm,absorbance,377.5638121079674
382.228,14.012137,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,169,nm,absorbance,377.77920370738207
382.444,15.939028,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,170,nm,absorbance,377.993602718781
382.661,20.486772,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,171,nm,absorbance,378.2089943181957
382.878,20.887432,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,172,nm,absorbance,378.4243859176104
383.095,20.668477000000003,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,173,nm,absorbance,378.6397775170251
383.311,19.746322,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,174,nm,absorbance,378.854176528424
383.528,21.793442,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,175,nm,absorbance,379.0695681278387
383.745,21.32578,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,176,nm,absorbance,379.28495972725335
383.962,20.840598,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,177,nm,absorbance,379.500351326668
384.178,16.890172999999997,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,178,nm,absorbance,379.71475033806695
384.395,15.563722000000002,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,179,nm,absorbance,379.9301419374816
384.612,15.108398999999997,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,180,nm,absorbance,380.1455335368963
384.828,16.140842,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,181,nm,absorbance,380.3599325482952
385.045,17.667168,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,182,nm,absorbance,380.5753241477099
385.261,15.222285000000005,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,183,nm,absorbance,380.78972315910886
385.478,15.261484,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,184,nm,absorbance,381.0051147585235
385.695,12.332998,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,185,nm,absorbance,381.2205063579382
385.911,10.693278,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,186,nm,absorbance,381.4349053693372
386.128,13.157890999999998,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,187,nm,absorbance,381.65029696875183
386.344,15.009801,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,188,nm,absorbance,381.86469598015077
386.561,16.704355,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,189,nm,absorbance,382.08008757956543
386.777,15.438805,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,190,nm,absorbance,382.29448659096437
386.994,19.33498,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,191,nm,absorbance,382.5098781903791
387.21,19.104454,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,192,nm,absorbance,382.72427720177797
387.427,19.092929000000005,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,193,nm,absorbance,382.9396688011927
387.643,16.061094,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,194,nm,absorbance,383.15406781259156
387.86,18.416786,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,195,nm,absorbance,383.3694594120063
388.076,21.204038,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,196,nm,absorbance,383.5838584234053
388.292,17.858207999999998,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,197,nm,absorbance,383.79825743480416
388.509,15.893707,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,198,nm,absorbance,384.0136490342189
388.725,8.610699,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,199,nm,absorbance,384.2280480456178
388.942,9.136814,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,200,nm,absorbance,384.44343964503247
389.158,4.287165,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,201,nm,absorbance,384.6578386564314
389.374,2.811181,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,202,nm,absorbance,384.87223766783035
389.591,3.032859,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,203,nm,absorbance,385.087629267245
389.807,9.604544,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,204,nm,absorbance,385.30202827864395
390.023,18.429981,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,205,nm,absorbance,385.51642729004294
390.239,19.620162,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,206,nm,absorbance,385.7308263014418
390.456,13.159243,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,207,nm,absorbance,385.94621790085654
390.672,8.262484,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,208,nm,absorbance,386.1606169122555
390.888,6.673801000000002,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,209,nm,absorbance,386.37501592365436
391.104,10.352772,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,210,nm,absorbance,386.5894149350533
391.321,10.671614,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,211,nm,absorbance,386.804806534468
