wavelength_nm,intensity_mean,
611.754,2219.954536,
611.954,2186.081464,
612.155,2101.212572,
612.356,2133.172476,
612.557,2035.629708,
612.757,2020.075336,
612.958,1956.919656,
613.159,1975.358656,
613.359,1938.6809,
613.56,1901.711836,
613.761,1874.416116,
613.961,1848.033568,
614.162,1834.726044,
614.362,1841.42201,
614.563,1877.578404,
614.764,1843.859968,
614.964,1837.044764,
615.165,1823.33519,
615.365,1842.430224,
615.566,1840.38629,
615.766,1812.383422,
615.967,1785.361148,
616.167,1792.214138,
616.368,1714.295492,
616.568,1802.418446,
616.768,1692.50007,
616.969,1774.002326,
617.169,1740.580106,
617.37,1709.360018,
617.57,1665.823906,
617.77,1703.710558,
617.971,1644.184782,
618.171,1650.214514,
618.371,1598.384716,
618.571,1611.113148,
618.772,1648.655204,
618.972,1599.600842,
619.172,1622.608038,
619.372,1595.169082,
619.573,1543.73285,
619.773,1582.165848,
619.973,1538.102062,
620.173,1623.19362,
620.373,1573.41273,
620.573,1581.77911,
620.774,1585.234454,
620.974,1562.786836,
621.174,1590.052104,
621.374,1597.944904,
621.574,1577.772738,
621.774,1562.101918,
621.974,1560.112,
622.174,1565.621928,
622.374,1608.406716,
622.574,1548.731906,
622.774,1585.90053,
622.974,1561.317548,
623.174,1630.070226,
623.374,1615.805728,
623.574,1619.033636,
623.774,1591.736944,
623.973,1641.985702,
624.173,1581.020392,
624.373,1598.985382,
624.573,1638.437366,
624.773,1565.189162,
624.973,1625.467274,
625.172,1630.809358,
625.372,1644.714016,
625.572,1702.033562,
625.772,1677.961014,
625.971,1721.606412,
626.171,1767.06961,
626.371,1770.841826,
626.57,1804.988294,
626.77,1789.450226,
626.97,1817.50868,
627.169,1891.90528,
627.369,1915.676466,
627.569,1942.332794,
627.768,1902.957206,
627.968,1937.00113,
628.167,1994.32233,
628.367,2016.527212,
628.566,2008.376744,
628.766,2096.387976,
628.965,2096.077508,
629.165,2141.454894,
629.364,2163.51381,
629.564,2240.021164,
629.763,2242.241624,
629.963,2260.505272,
630.162,2228.957608,
630.362,2223.28061,
630.561,2256.632124,
630.76,2313.534018,
630.96,2229.17078,
631.159,2246.890318,
631.358,2243.03203,
631.558,2238.85302,
631.757,2198.67364,
631.956,2212.84227,
632.155,2238.143894,
632.355,2188.324706,
632.554,2188.712036,
632.753,2213.510216,
632.952,2247.324108,
633.152,2230.775438,
633.351,2242.071384,
633.55,2294.615142,
633.749,2288.37125,
633.948,2318.411002,
634.147,2296.44538,
634.346,2344.787334,
634.545,2364.562408,
634.744,2383.670062,
634.944,2364.407656,
635.143,2400.535316,
635.342,2434.642624,
635.541,2456.7913,
635.74,2471.075386,
635.939,2444.171816,
636.138,2478.763342,
636.336,2492.956542,
636.535,2462.198874,
636.734,2515.680728,
636.933,2518.166408,
637.132,2485.569662,
637.331,2473.806974,
637.53,2528.546526,
637.729,2479.727904,
637.928,2448.848034,
638.126,2453.462304,
638.325,2441.0399,
638.524,2442.77332,
638.723,2499.877588,
638.921,2439.307094,
639.12,2480.133054,
639.319,2468.984918,
639.518,2533.214864,
639.716,2506.43877,
639.915,2515.161378,
640.114,2627.886486,
640.312,2555.20869,
640.511,2624.475094,
640.71,2699.042714,
640.908,2732.354668,
641.107,2719.476306,
641.305,2791.799894,
641.504,2814.61085,
641.702,2824.395572,
641.901,2877.88839,
642.099,2921.608532,
642.298,2950.750022,
642.496,3039.63693,
642.695,2959.907056,
642.893,3070.206376,
643.092,3151.963878,
643.29,3187.283234,
643.489,3234.099356,
643.687,3192.296128,
643.885,3319.889362,
644.084,3290.998726,
644.282,3358.489958,
644.48,3392.427628,
644.679,3447.576216,
644.877,3399.521078,
645.075,3389.983696,
645.274,3467.922388,
645.472,3455.25857,
645.67,3405.933462,
645.868,3434.667714,
646.067,3432.708086,
646.265,3494.781344,
646.463,3458.123814,
646.661,3475.230342,
646.859,3474.527238,
647.057,3505.65752,
647.256,3524.700256,
647.454,3542.010604,
647.652,3602.158442,
647.85,3570.296412,
648.048,3629.56498,
648.246,3706.629348,
648.444,3715.80432,
648.642,3758.768838,
648.84,3770.683496,
649.038,3851.035554,
649.236,3861.448916,
649.434,3840.73438,
649.632,3904.268946,
649.83,3978.640714,
650.028,3936.878756,
650.226,4048.26039,
650.423,4042.937236,
650.621,4136.707354,
650.819,4109.226948,
651.017,4130.748544,
651.215,4252.955016,
651.413,4204.502258,
651.61,4257.93982,
651.808,4292.464472,
652.006,4301.098216,
652.204,4303.475902,
652.401,4372.065472,
652.599,4436.07409,
652.797,4739.670772,
652.995,5259.45704,
653.192,6278.99519,
653.39,7805.196018,
653.588,9528.515516,
653.785,10951.22223,
653.983,12264.02909,
654.18,13288.80952,
654.378,14156.67895,
654.576,15003.93486,
654.773,15489.0594,
654.971,16240.99822,
655.168,16564.49494,
655.366,16954.58516,
655.563,17175.53586,
655.761,17385.53395,
655.958,17523.99652,
656.156,17684.4357,
656.353,17548.09316,
656.55,17664.57655,
656.748,17839.25622,
656.945,17746.31275,
657.143,17819.44063,
657.34,17888.2521,
657.537,17994.15058,
657.735,18005.78787,
657.932,17865.70611,
658.129,18062.03155,
658.326,17968.68649,
658.524,18118.53304,
658.721,18076.41606,
658.918,17972.52642,
659.115,17705.7434,
659.313,17870.30763,
659.51,17610.11891,
659.707,17801.81205,
659.904,17728.49527,
660.101,17679.14321,
660.298,17607.1313,
660.496,17368.50444,
660.693,17275.87441,
660.89,17129.97003,
661.087,16782.14345,
661.284,16489.91027,
661.481,15847.36598,
661.678,15153.6264,
661.875,13759.16324,
662.072,12097.44371,
662.269,10938.1484,
662.466,10189.11288,
662.663,9489.334754,
662.86,8972.468066,
663.057,8550.807244,
663.254,8179.491086,
663.45,7757.94457,
663.647,7366.60315,
663.844,7069.011928,
664.041,6944.057068,
664.238,7155.3145,
664.435,7644.912172,
664.631,8975.491618,
664.828,11522.22592,
665.025,14502.41463,
665.222,17635.4458,
665.419,20619.09218,
665.615,23476.05362,
665.812,25274.6374,
666.009,27242.20381,
666.205,28500.11083,
666.402,30023.62759,
666.599,31011.80009,
666.795,31730.09081,
666.992,32183.12143,
667.188,32301.5884,
667.385,32383.69206,
667.582,33053.95806,
667.778,32938.06556,
667.975,33048.15525,
668.171,32810.66125,
668.368,32858.94713,
668.564,33041.88844,
668.761,33289.52423,
668.957,33085.82859,
669.154,33188.87281,
669.35,32943.27783,
669.547,32905.69012,
669.743,32954.1852,
669.939,33025.52268,
670.136,32818.53345,
670.332,32757.3133,
670.528,32490.10107,
670.725,32526.65563,
670.921,32284.17976,
671.117,32169.54176,
671.314,31945.41912,
671.51,32072.71374,
671.706,31996.04939,
671.902,31966.80016,
672.099,31934.88815,
672.295,31520.61921,
672.491,31393.01607,
672.687,30698.62422,
672.883,29780.92128,
673.08,28537.58981,
673.276,26875.42075,
673.472,24013.45635,
673.668,20734.08708,
673.864,18378.05999,
674.06,16724.51726,
674.256,15476.97789,
674.452,14321.46092,
674.648,13449.65606,
674.844,12588.84073,
675.04,11849.45611,
675.236,10899.84229,
675.432,10105.97905,
675.628,9215.992278,
675.824,8421.529422,
676.02,7621.641426,
676.216,6792.025078,
676.412,6093.334214,
676.608,5461.287042,
676.804,4823.002176,
676.999,4398.686516,
677.195,4048.264346,
677.391,3883.15723,
677.587,3682.846398,
677.783,3576.552142,
677.978,3491.61578,
678.174,3477.937594,
678.37,3373.548548,
678.566,3314.472138,
678.761,3252.635814,
678.957,3240.782896,
679.153,3090.039486,
679.348,3069.732814,
679.544,2955.092762,
679.74,2864.800514,
679.935,2776.61615,
680.131,2733.004574,
680.327,2622.387774,
680.522,2531.679486,
680.718,2444.19647,
680.913,2419.724992,
681.109,2315.858744,
681.304,2279.58806,
681.5,2211.298542,
681.695,2166.747416,
681.891,2082.0974,
682.086,1991.052588,
682.282,1962.410172,
682.477,1883.44876,
682.672,1858.27899,
682.868,1790.651102,
683.063,1761.893918,
683.259,1744.899492,
683.454,1685.326794,
683.649,1663.80819,
683.845,1618.143806,
684.04,1585.000906,
684.235,1547.181732,
684.43,1526.739266,
684.626,1463.060304,
684.821,1438.63418,
685.016,1431.82443,
685.211,1389.14555,
685.407,1345.49159,
685.602,1342.413256,
685.797,1264.784534,
685.992,1321.964642,
686.187,1289.743018,
686.382,1248.176396,
686.577,1239.460146,
686.773,1192.323314,
686.968,1192.199964,
687.163,1185.502168,
687.358,1215.130508,
687.553,1151.504834,
687.748,1126.266264,
687.943,1141.443702,
688.138,1116.065754,
688.333,1093.772238,
688.528,1072.467492,
688.723,1054.615232,
688.918,1067.64616,
689.112,1023.324074,
689.307,1037.17298,
689.502,998.987974,
689.697,965.472544,
689.892,991.10608,
690.087,937.031488,
690.282,943.952978,
690.476,962.720318,
690.671,902.862936,
690.866,906.566708,
691.061,914.699756,
691.255,854.196724,
691.45,878.65625,
691.645,849.313738,
691.84,849.031302,
692.034,775.148582,
692.229,808.36954,
692.424,806.318678,
692.618,805.497068,
692.813,745.545188,
693.007,785.020278,
693.202,752.670736,
693.397,750.017178,
693.591,734.989576,
693.786,776.475238,
693.98,809.184934,
694.175,775.726816,
694.369,782.682184,
694.564,794.324746,
694.758,775.342384,
694.953,787.737598,
695.147,776.077636,
695.342,808.236692,
695.536,817.861996,
695.73,882.39735,
695.925,880.259334,
696.119,826.25277,
696.313,865.299416,
696.508,872.595072,
696.702,861.820992,
696.896,888.179562,
697.091,887.2976,
697.285,908.220848,
697.479,838.014794,
697.673,917.636514,
697.868,865.581024,
698.062,917.569716,
698.256,929.336736,
698.45,906.633922,
698.644,922.467898,
698.839,922.186002,
699.033,953.288628,
699.227,966.212416,
699.421,944.048272,
699.615,952.112918,
699.809,940.70958,
700.003,1004.107898,
700.197,980.560974,
700.391,1002.12897,
700.585,1003.410568,
700.779,978.970918,
700.973,1024.382352,
701.167,982.848476,
701.361,1010.460176,
701.555,1009.47171,
701.749,956.646058,
701.943,1016.436324,
702.137,1029.781348,
702.331,1083.317744,
702.525,1051.98653,
702.718,1125.21094,
702.912,1271.024456,
703.106,1707.439016,
703.3,2694.949488,
703.494,4708.576064,
703.687,7520.116268,
703.881,10331.65078,
704.075,13067.23559,
704.269,15420.09989,
704.462,17686.73102,
704.656,19414.67249,
704.85,20905.49058,
705.043,22356.6212,
705.237,23357.72776,
705.431,24395.24149,
705.624,25037.54241,
705.818,25626.20436,
706.012,25989.52416,
706.205,26385.81851,
706.399,26425.61489,
706.592,26990.38621,
706.786,26779.01035,
706.979,27041.94183,
707.173,26793.68353,
707.366,27002.67732,
707.56,27153.39543,
707.753,27108.24946,
707.947,27093.49038,
708.14,27110.66627,
708.333,27010.48191,
708.527,26942.10304,
708.72,26839.43705,
708.914,26969.69117,
709.107,26691.9013,
709.3,26326.02917,
709.494,26097.57457,
709.687,25915.3778,
709.88,25958.30422,
710.073,25992.17957,
710.267,25790.43449,
710.46,25612.36298,
710.653,25605.90776,
710.846,25453.9352,
711.04,25256.74341,
711.233,24840.65051,
711.426,24480.50545,
711.619,23961.57916,
711.812,23296.77811,
712.005,21850.46123,
712.198,18988.16648,
712.391,16087.20461,
712.585,13850.35657,
712.778,12503.5912,
712.971,11570.32595,
713.164,10717.85591,
713.357,9912.557188,
713.55,9258.213392,
713.743,8489.569512,
713.936,7982.38029,
714.129,7379.324546,
714.322,6763.347802,
714.514,6167.407158,
714.707,5553.534532,
714.9,4863.243662,
715.093,4296.955116,
715.286,3756.48755,
715.479,3356.300884,
715.672,2843.916724,
715.864,2462.131022,
716.057,2273.106212,
716.25,2120.747572,
716.443,2006.62769,
716.636,1931.877214,
716.828,1924.070034,
717.021,1931.36532,
717.214,1834.492206,
717.406,1839.827942,
717.599,1840.603812,
717.792,1850.062448,
717.984,1769.624984,
718.177,1750.024914,
718.37,1741.178974,
718.562,1711.235388,
718.755,1721.256894,
718.947,1664.926286,
719.14,1623.751164,
719.333,1632.58651,
719.525,1556.501006,
719.718,1655.267792,
719.91,1575.299094,
720.103,1593.460398,
720.295,1558.086162,
720.487,1552.649262,
720.68,1518.910844,
720.872,1500.694468,
721.065,1442.724274,
721.257,1461.245254,
721.449,1391.240834,
721.642,1396.457178,
721.834,1407.828644,
722.026,1430.43131,
722.219,1418.91239,
722.411,1436.104418,
722.603,1414.766122,
722.796,1448.746952,
722.988,1402.49558,
723.18,1459.972714,
723.372,1462.707996,
723.565,1502.589476,
723.757,1572.038052,
723.949,1587.310592,
724.141,1558.648432,
724.333,1613.343068,
724.525,1627.632516,
724.717,1744.922888,
724.91,1920.018144,
725.102,2317.432904,
725.294,3018.626564,
725.486,3630.352438,
725.678,4325.005142,
725.87,4876.04948,
726.062,5287.450832,
726.254,5709.607772,
726.446,6055.54205,
726.638,6415.966,
726.83,6597.851354,
727.022,6929.76991,
727.213,7119.610888,
727.405,7249.07349,
727.597,7366.58734,
727.789,7441.155546,
727.981,7519.081286,
728.173,7543.177408,
728.365,7539.117952,
728.556,7605.229316,
728.748,7506.752592,
728.94,7561.742216,
729.132,7537.798438,
729.324,7495.988388,
729.515,7445.007884,
729.707,7414.210406,
729.899,7478.427532,
730.09,7508.67475,
730.282,7392.512938,
730.474,7388.71244,
730.665,7269.4692,
730.857,7262.588054,
731.049,7231.21547,
731.24,7259.903392,
731.432,7189.943134,
731.623,7220.01462,
731.815,7171.767644,
732.006,7176.406356,
732.198,7034.11015,
732.389,7085.05253,
732.581,7049.70983,
732.772,6990.759632,
732.964,6876.380964,
733.155,6864.865888,
733.347,6858.835248,
733.538,6579.730438,
733.729,6027.867108,
733.921,5440.175658,
734.112,4868.075514,
734.304,4534.483664,
734.495,4190.728322,
734.686,4001.438538,
734.877,3863.435434,
735.069,3638.040592,
735.26,3519.644322,
735.451,3465.157038,
735.643,3302.522778,
735.834,3252.29108,
736.025,3165.548624,
736.216,3071.468436,
736.407,2881.80281,
736.599,2813.960572,
736.79,2666.639278,
736.981,2649.04702,
737.172,2561.656432,
737.363,2470.202484,
737.554,2377.708048,
737.745,2341.135874,
737.936,2302.102248,
738.127,2255.950786,
738.318,2277.021042,
738.509,2247.955588,
738.7,2242.063174,
738.891,2248.128614,
739.082,2234.905182,
739.273,2184.987718,
739.464,2143.378166,
739.655,2248.085308,
739.846,2165.36741,
740.037,2204.883996,
740.228,2175.12435,
740.419,2135.06783,
740.609,2068.51251,
740.8,2096.407582,
740.991,2054.832916,
741.182,2026.588492,
741.373,2062.670248,
741.563,2009.599174,
741.754,1994.283192,
741.945,1996.903772,
742.136,2011.12729,
742.326,2002.125314,
742.517,2003.159794,
742.708,2040.790514,
742.898,1952.579668,
743.089,1991.60125,
743.28,1973.814474,
743.47,1969.89058,
743.661,1981.281118,
743.851,1987.296244,
744.042,2061.350856,
744.233,2058.879428,
744.423,2112.515978,
744.614,2131.94251,
744.804,2180.239184,
744.995,2220.306542,
745.185,2179.010228,
745.376,2289.479198,
745.566,2357.14186,
745.756,2363.760936,
745.947,2429.690832,
746.137,2489.191976,
746.328,2455.257014,
746.518,2558.00725,
746.708,2560.284618,
746.899,2583.020902,
747.089,2653.602678,
747.279,2696.190614,
747.47,2720.799732,
747.66,2775.698038,
747.85,2832.638322,
748.04,2948.481096,
748.231,2999.882732,
748.421,3000.009432,
748.611,3079.010578,
748.801,3092.885184,
748.991,3124.97521,
749.182,3169.102388,
749.372,3173.185988,
749.562,3210.806082,
749.752,3202.432476,
749.942,3196.71943,
750.132,3164.86994,
750.322,3162.006792,
750.512,3052.233492,
750.702,3138.401838,
750.892,3075.586416,
751.082,3006.540796,
751.272,2985.800738,
751.462,2965.31948,
751.652,2908.720336,
751.842,2856.525162,
752.032,2784.913366,
752.222,2798.898466,
752.412,2714.235532,
752.602,2590.864452,
752.792,2535.652288,
752.981,2469.12075,
753.171,2414.148156,
753.361,2362.980396,
753.551,2311.646062,
753.741,2233.048372,
753.93,2179.847786,
754.12,2158.585652,
754.31,2120.146182,
754.5,2083.455046,
754.689,2042.469078,
754.879,1996.07594,
755.069,1951.239548,
755.258,1919.91494,
755.448,1908.273504,
755.638,1913.22141,
755.827,1851.37363,
756.017,1788.365378,
756.206,1748.136044,
756.396,1745.758838,
756.586,1657.61468,
756.775,1683.723634,
756.965,1656.378222,
757.154,1682.022858,
757.344,1592.838704,
757.533,1605.33006,
757.723,1581.04604,
757.912,1624.996268,
758.101,1693.530514,
758.291,1732.869328,
758.48,1720.859964,
758.67,1739.350286,
758.859,1777.043786,
759.048,1824.405176,
759.238,1843.739784,
759.427,1849.832722,
759.616,1898.995344,
759.806,1934.128802,
759.995,1970.190896,
760.184,1974.065298,
760.373,1990.769734,
760.563,2070.799836,
760.752,2086.866504,
760.941,2155.793166,
761.13,2161.550604,
761.319,2209.97904,
761.509,2225.948896,
761.698,2223.862182,
761.887,2266.35833,
762.076,2275.744364,
762.265,2219.575262,
762.454,2289.242172,
762.643,2227.946696,
762.832,2222.58844,
763.021,2183.674068,
763.21,2199.513406,
763.399,2169.086624,
763.588,2119.600584,
763.777,2104.732776,
763.966,2127.516886,
764.155,2082.202538,
764.344,2027.540654,
764.533,1959.55293,
764.722,1963.696212,
764.911,1918.321786,
765.1,1903.91888,
765.288,1868.009702,
765.477,1830.8399,
765.666,1793.037104,
765.855,1779.243132,
766.044,1698.185652,
766.232,1700.368444,
766.421,1668.854172,
766.61,1623.430126,
766.799,1552.747534,
766.987,1526.507522,
767.176,1509.113852,
767.365,1524.479322,
767.553,1509.595272,
767.742,1461.589056,
767.931,1472.541076,
768.119,1480.578712,
768.308,1416.596604,
768.497,1490.438248,
768.685,1491.0674,
768.874,1473.443292,
769.062,1454.614664,
769.251,1431.08126,
769.439,1433.291156,
769.628,1459.244852,
769.816,1440.837698,
770.005,1458.613198,
770.193,1517.206562,
770.382,1556.743584,
770.57,1536.199088,
770.758,1553.840924,
770.947,1582.031232,
771.135,1678.103836,
771.323,1691.329028,
771.512,1724.51929,
771.7,1701.0573,
771.888,1743.150416,
772.077,1848.886572,
772.265,1831.91313,
772.453,1879.730112,
772.642,1894.298792,
772.83,1891.954354,
773.018,1981.0657,
773.206,1957.731028,
773.394,1939.290104,
773.583,2054.324556,
773.771,2025.22022,
773.959,2020.224496,
774.147,2062.64092,
774.335,2135.81972,
774.523,2133.900634,
774.711,2313.928226,
774.899,2445.276346,
775.087,2553.626976,
775.275,2685.285206,
775.463,2750.649376,
775.651,2879.96944,
775.839,3001.392454,
776.027,3044.33104,
776.215,3018.662186,
776.403,3020.69337,
776.591,3110.785246,
776.779,3138.908628,
776.967,3065.867216,
777.155,3130.02319,
777.343,3089.790204,
777.531,3093.384866,
777.718,3032.607582,
777.906,3051.000358,
778.094,2984.134602,
778.282,2921.61759,
778.47,2939.79555,
778.657,2903.864628,
778.845,2803.951476,
779.033,2780.657516,
779.22,2755.408692,
779.408,2749.648568,
779.596,2714.286004,
779.783,2637.994586,
779.971,2569.983362,
780.159,2591.611358,
780.346,2528.073356,
780.534,2550.893292,
780.722,2473.89412,
780.909,2431.747282,
781.097,2373.430944,
781.284,2367.723796,
781.472,2297.783816,
781.659,2308.672974,
781.847,2313.475552,
782.034,2266.518376,
782.222,2258.181642,
782.409,2195.102878,
782.597,2111.748206,
782.784,2130.639754,
782.971,1966.822152,
783.159,1942.277426,
783.346,1743.90095,
783.533,1605.391106,
783.721,1513.994912,
783.908,1416.740322,
784.095,1315.108712,
784.283,1277.282176,
784.47,1211.498378,
784.657,1189.155306,
784.844,1091.19479,
785.032,1120.47379,
785.219,1092.960242,
785.406,1060.236982,
785.593,1017.98725,
785.78,1034.106554,
785.968,967.183352,
786.155,953.090332,
786.342,942.635778,
786.529,969.919568,
786.716,899.4369,
786.903,879.505672,
787.09,898.399592,
787.277,883.67846,
787.464,879.408888,
787.651,903.129626,
787.838,875.645186,
788.025,964.123976,
788.212,824.034734,
788.399,901.95642,
788.586,840.181092,
788.773,864.832104,
788.96,869.89606,
789.147,813.505716,
789.334,858.908834,
789.521,827.057794,
789.707,844.573068,
789.894,827.921536,
790.081,786.152084,
790.268,832.33383,
790.455,840.304876,
790.641,835.428166,
790.828,816.077046,
791.015,798.962946,
791.202,817.311878,
791.388,813.034202,
791.575,789.852354,
791.762,774.71074,
791.948,740.604474,
792.135,791.634496,
792.322,744.871528,
792.508,719.437846,
792.695,714.668292,
792.881,749.020906,
793.068,746.634222,
793.254,721.226424,
793.441,742.304454,
793.627,739.576672,
793.814,711.0651,
794,711.20918,
794.187,701.14348,
794.373,718.733382,
794.56,691.845698,
794.746,699.363658,
794.933,619.205144,
795.119,636.015922,
795.305,633.078722,
795.492,614.765468,
795.678,595.020288,
795.864,598.744746,
796.051,571.901754,
796.237,588.799048,
796.423,581.077392,
796.61,519.677722,
796.796,549.43885,
796.982,578.70832,
797.168,563.453524,
797.355,558.523838,
797.541,516.676514,
797.727,576.87818,
797.913,515.845018,
798.099,507.494934,
798.285,521.269882,
798.471,542.768168,
798.658,573.973486,
798.844,537.951294,
799.03,557.407352,
799.216,565.942884,
799.402,556.995344,
799.588,596.0781,
799.774,546.848072,
799.96,587.61748,
800.146,547.097842,
800.332,585.544648,
800.518,549.62989,
800.704,571.738996,
800.89,565.231546,
801.075,553.365478,
801.261,551.237932,
801.447,531.677944,
801.633,554.931246,
801.819,514.178692,
802.005,512.724956,
802.19,543.024108,
802.376,523.682292,
802.562,497.93864,
802.748,532.358726,
802.934,538.213276,
803.119,499.65367,
803.305,504.731496,
803.491,494.302634,
803.676,540.588636,
803.862,500.274962,
804.048,470.385634,
804.233,471.962218,
804.419,487.203194,
804.605,455.687176,
804.79,445.254272,
804.976,509.116202,
805.161,471.76962,
805.347,477.604842,
805.532,450.327964,
805.718,447.327342,
805.903,458.828522,
806.089,435.631826,
806.274,410.24607,
806.46,434.847468,
806.645,400.535094,
806.831,443.265162,
807.016,429.62928,
807.201,395.930604,
807.387,363.775178,
807.572,421.955374,
807.757,392.234038,
807.943,380.212452,
808.128,401.546298,
808.313,384.124624,
808.499,385.717922,
808.684,394.5216,
808.869,468.542018,
809.054,546.774734,
809.24,550.225486,
809.425,557.090244,
809.61,614.57305,
809.795,725.004604,
809.98,701.33089,
810.165,643.642172,
810.35,718.512974,
810.536,720.593888,
810.721,737.368238,
810.906,763.006174,
811.091,715.556066,
811.276,718.838102,
811.461,702.322672,
811.646,745.068648,
811.831,755.597884,
812.016,734.8796,
812.201,720.426608,
812.386,730.30819,
812.571,774.701764,
812.756,737.628574,
812.941,773.14186,
813.125,753.891164,
813.31,740.501666,
813.495,736.034908,
813.68,730.456254,
813.865,724.128534,
814.05,739.32664,
814.234,720.878998,
814.419,709.009776,
814.604,686.118042,
814.789,691.468314,
814.973,711.8125,
815.158,706.261988,
815.343,649.178028,
815.528,679.637698,
815.712,716.605354,
815.897,673.640666,
816.081,639.882762,
816.266,686.54147,
816.451,681.232232,
816.635,704.168056,
816.82,674.148072,
817.004,633.549938,
817.189,590.013636,
817.374,507.35827,
817.558,497.388468,
817.743,504.771256,
817.927,442.917164,
818.111,410.93439,
818.296,427.27004,
818.48,373.375168,
818.665,397.016138,
818.849,377.653796,
819.034,335.730896,
819.218,372.888662,
819.402,336.667666,
819.587,350.091304,
819.771,364.234648,
819.955,361.346502,
820.14,346.69211,
820.324,327.296362,
820.508,378.40897,
820.692,382.544184,
820.877,336.246898,
821.061,321.373256,
821.245,344.634054,
821.429,355.603514,
821.613,339.360266,
821.798,315.604976,
821.982,328.75682,
822.166,343.387696,
822.35,375.667818,
822.534,420.29796,
822.718,362.044208,
822.902,359.839074,
823.086,338.427028,
823.27,369.817184,
823.454,352.377496,
823.638,351.914782,
823.822,362.852568,
824.006,391.843984,
824.19,371.773388,
824.374,340.445622,
824.558,392.02002,
824.742,356.564816,
824.926,337.791142,
825.11,357.108556,
825.294,352.9245,
825.477,390.462758,
825.661,347.218502,
825.845,366.966898,
826.029,372.722606,
826.213,374.048216,
826.396,341.936924,
826.58,350.833672,
826.764,369.492852,
826.948,331.18805,
827.131,359.98836,
827.315,326.391636,
827.499,330.221604,
827.682,328.817694,
827.866,313.93835,
828.05,287.258594,
828.233,329.79015,
828.417,297.299474,
828.6,280.830676,
828.784,307.375892,
828.967,281.140666,
829.151,328.523958,
829.335,295.822184,
829.518,267.53017,
829.701,284.56318,
829.885,226.158372,
830.068,263.742228,
830.252,253.900432,
830.435,249.272044,
830.619,295.153162,
830.802,255.384264,
830.985,239.468714,
831.169,306.841232,
831.352,237.952826,
831.535,238.821638,
831.719,283.302618,
831.902,274.458812,
832.085,273.235296,
832.269,286.57595,
832.452,254.690978,
832.635,239.976732,
832.818,235.179544,
833.002,250.160732,
833.185,223.677038,
833.368,246.205246,
833.551,197.23465,
833.734,192.455134,
833.917,230.839282,
834.1,241.746978,
834.284,200.224504,
834.467,202.460416,
834.65,230.509242,
834.833,230.66168,
835.016,206.084374,
835.199,175.015724,
835.382,206.628288,
835.565,246.73868,
835.748,226.08211,
835.931,157.927434,
836.114,180.404284,
836.297,202.526434,
836.479,229.618474,
836.662,186.057618,
836.845,219.091678,
837.028,192.405246,
837.211,164.897664,
837.394,188.446268,
837.577,202.119796,
837.759,209.985034,
837.942,228.72147,
838.125,199.802532,
838.308,190.385054,
838.49,207.293682,
838.673,333.26527,
838.856,214.158654,
839.039,208.839212,
839.221,216.297776,
839.404,202.436166,
839.587,216.811314,
839.769,253.74103,
839.952,270.484914,
840.134,244.596112,
840.317,289.778536,
840.499,290.288222,
840.682,279.43093,
840.865,263.48002,
841.047,304.368496,
841.23,266.15065,
841.412,302.01963,
841.595,247.33107,
841.777,290.324798,
841.959,315.067036,
842.142,321.772444,
842.324,400.54732,
842.507,367.879274,
842.689,414.547198,
842.871,421.499756,
843.054,424.459,
843.236,429.150126,
843.418,472.67131,
843.601,439.849016,
843.783,462.042024,
843.965,464.559704,
844.147,456.198164,
844.33,431.455222,
844.512,476.065678,
844.694,516.022952,
844.876,485.041124,
845.059,461.909196,
845.241,489.088284,
845.423,490.658004,
845.605,497.253898,
845.787,508.356158,
845.969,523.527972,
846.151,525.82106,
846.333,493.878704,
846.515,516.337774,
846.697,526.703868,
846.879,522.144862,
847.061,455.22481,
847.243,474.116128,
847.425,499.716028,
847.607,457.95812,
847.789,457.09966,
847.971,454.68844,
848.153,477.972074,
848.335,483.897114,
848.517,435.586142,
848.699,460.199728,
848.881,475.31777,
849.062,468.206858,
849.244,403.322418,
849.426,430.715236,
849.608,465.841826,
849.789,453.251024,
849.971,452.325854,
850.153,425.425566,
850.335,465.073234,
850.516,374.03111,
850.698,400.39022,
850.88,384.565412,
851.061,325.767756,
851.243,313.596062,
851.425,321.926508,
851.606,324.092462,
851.788,313.005958,
851.969,350.20379,
852.151,319.710246,
852.333,331.526534,
852.514,313.663338,
852.696,276.996844,
852.877,285.215514,
853.059,320.926702,
853.24,317.084374,
853.422,298.503854,
853.603,328.508852,
853.784,263.185936,
853.966,256.64376,
854.147,282.487872,
854.329,316.702734,
854.51,318.114936,
854.691,293.333084,
854.873,325.148568,
855.054,275.806018,
855.235,314.366192,
855.416,272.501242,
855.598,272.666346,
855.779,266.88648,
855.96,258.071224,
856.141,295.715224,
856.323,262.747492,
856.504,278.337182,
856.685,263.273578,
856.866,241.58921,
857.047,313.828986,
857.228,272.931768,
857.409,255.588022,
857.591,261.632022,
857.772,286.664778,
857.953,275.98857,
858.134,264.051506,
858.315,298.576332,
858.496,224.609482,
858.677,225.571742,
858.858,237.762562,
859.039,206.92882,
859.22,245.467364,
859.401,235.82998,
859.582,174.76777,
859.762,243.073144,
859.943,185.422134,
860.124,218.936598,
860.305,207.394864,
860.486,217.123254,
860.667,203.077924,
860.848,181.564126,
861.028,218.468562,
861.209,214.147182,
861.39,233.002452,
861.571,251.55471,
861.751,215.636212,
861.932,225.40195,
862.113,260.436338,
862.293,259.958826,
