Created as New Dataset,Sample 001 By Administrator Date Tuesday, October 14 2025
cm-1,%T
2469.00,100.01
2468.00,100.01
2467.00,100.01
2466.00,100.01
2465.00,100.01
2464.00,100.01
2463.00,100.00
2462.00,99.99
2461.00,99.99
2460.00,100.00
2459.00,100.00
2458.00,99.99
2457.00,99.99
2456.00,99.99
2455.00,99.99
2454.00,100.00
2453.00,100.00
2452.00,100.00
2451.00,100.00
2450.00,100.00
2449.00,100.00
2448.00,100.00
2447.00,100.00
2446.00,100.00
2445.00,99.99
2444.00,99.99
2443.00,100.00
2442.00,100.00
2441.00,100.00
2440.00,100.00
2439.00,100.00
2438.00,100.00
2437.00,100.00
2436.00,100.01
2435.00,100.01
2434.00,100.01
2433.00,100.01
2432.00,100.00
2431.00,100.00
2430.00,100.00
2429.00,100.00
2428.00,100.00
2427.00,100.01
2426.00,100.02
2425.00,100.02
2424.00,100.01
2423.00,100.01
2422.00,100.00
2421.00,99.99
2420.00,99.99
2419.00,99.99
2418.00,99.99
2417.00,99.99
2416.00,99.99
2415.00,99.99
2414.00,99.99
2413.00,100.00
2412.00,100.00
2411.00,100.00
2410.00,100.00
2409.00,100.00
2408.00,100.00
2407.00,100.00
2406.00,100.00
2405.00,100.00
2404.00,99.99
2403.00,100.00
2402.00,100.00
2401.00,100.00
2400.00,100.00
2399.00,100.00
2398.00,100.00
2397.00,100.00
2396.00,100.00
2395.00,100.00
2394.00,100.00
2393.00,99.99
2392.00,99.98
2391.00,99.98
2390.00,99.98
2389.00,99.98
2388.00,99.99
2387.00,100.00
2386.00,100.00
2385.00,99.99
2384.00,99.98
2383.00,99.98
2382.00,99.97
2381.00,99.97
2380.00,99.97
2379.00,99.97
2378.00,99.97
2377.00,99.97
2376.00,99.96
2375.00,99.96
2374.00,99.97
2373.00,99.97
2372.00,99.97
2371.00,99.96
2370.00,99.96
2369.00,99.96
2368.00,99.96
2367.00,99.96
2366.00,99.95
2365.00,99.95
2364.00,99.95
2363.00,99.95
2362.00,99.95
2361.00,99.95
2360.00,99.94
2359.00,99.94
2358.00,99.93
2357.00,99.93
2356.00,99.94
2355.00,99.94
2354.00,99.95
2353.00,99.95
2352.00,99.94
2351.00,99.94
2350.00,99.94
2349.00,99.94
2348.00,99.95
2347.00,99.95
2346.00,99.95
2345.00,99.93
2344.00,99.92
2343.00,99.92
2342.00,99.92
2341.00,99.93
2340.00,99.94
2339.00,99.94
2338.00,99.94
2337.00,99.94
2336.00,99.94
2335.00,99.93
2334.00,99.93
2333.00,99.93
2332.00,99.93
2331.00,99.93
2330.00,99.93
2329.00,99.93
2328.00,99.93
2327.00,99.93
2326.00,99.93
2325.00,99.93
2324.00,99.93
2323.00,99.94
2322.00,99.94
2321.00,99.95
2320.00,99.95
2319.00,99.96
2318.00,99.96
2317.00,99.96
2316.00,99.96
2315.00,99.97
2314.00,99.98
2313.00,99.98
2312.00,99.98
2311.00,99.97
2310.00,99.97
2309.00,99.98
2308.00,99.98
2307.00,99.98
2306.00,99.98
2305.00,99.98
2304.00,99.98
2303.00,99.97
2302.00,99.97
2301.00,99.97
2300.00,99.97
2299.00,99.98
2298.00,99.98
2297.00,99.99
2296.00,99.99
2295.00,99.99
2294.00,99.99
2293.00,99.98
2292.00,99.99
2291.00,99.99
2290.00,99.99
2289.00,99.99
2288.00,99.99
2287.00,99.99
2286.00,99.99
2285.00,99.99
2284.00,100.00
2283.00,100.00
2282.00,100.01
2281.00,100.01
2280.00,100.01
2279.00,100.01
2278.00,100.01
2277.00,100.00
2276.00,100.00
2275.00,100.00
2274.00,100.00
2273.00,100.00
2272.00,100.00
2271.00,100.00
2270.00,100.00
2269.00,100.00
2268.00,99.99
2267.00,99.98
2266.00,99.99
2265.00,99.99
2264.00,99.99
2263.00,99.99
2262.00,99.99
2261.00,99.99
2260.00,99.99
2259.00,99.99
2258.00,100.00
2257.00,100.00
2256.00,100.00
2255.00,100.00
2254.00,100.00
2253.00,100.00
2252.00,100.00
2251.00,100.00
2250.00,100.00
2249.00,100.00
2248.00,100.00
2247.00,100.00
2246.00,100.00
2245.00,100.00
2244.00,100.00
2243.00,100.00
2242.00,100.00
2241.00,100.00
2240.00,100.00
2239.00,100.00
2238.00,100.00
2237.00,99.99
2236.00,99.99
2235.00,99.99
2234.00,99.99
2233.00,100.00
2232.00,100.00
2231.00,100.00
2230.00,100.00
2229.00,100.00
2228.00,100.00
2227.00,99.99
2226.00,99.99
2225.00,99.99
2224.00,99.99
2223.00,100.00
2222.00,100.00
2221.00,100.00
2220.00,100.00
2219.00,100.00
2218.00,100.00
2217.00,100.01
2216.00,100.01
2215.00,100.01
2214.00,100.01
2213.00,100.01
2212.00,100.01
2211.00,100.00
2210.00,100.00
2209.00,100.00
2208.00,99.99
2207.00,99.99
2206.00,99.99
2205.00,100.00
2204.00,100.00
2203.00,100.00
2202.00,100.00
2201.00,100.00
2200.00,100.00
2199.00,100.00
2198.00,100.00
2197.00,100.00
2196.00,100.01
2195.00,100.01
2194.00,100.01
2193.00,100.00
2192.00,100.00
2191.00,100.00
2190.00,99.99
2189.00,100.00
2188.00,100.00
2187.00,100.01
2186.00,100.01
2185.00,100.00
2184.00,100.00
2183.00,100.00
2182.00,100.01
2181.00,100.01
2180.00,100.01
2179.00,100.00
2178.00,100.00
2177.00,100.00
2176.00,100.00
2175.00,100.01
2174.00,100.01
2173.00,100.01
2172.00,100.01
2171.00,100.01
2170.00,100.01
2169.00,100.01
2168.00,100.01
2167.00,100.00
2166.00,100.00
2165.00,100.00
2164.00,100.01
2163.00,100.01
2162.00,100.01
2161.00,100.01
2160.00,100.01
2159.00,100.00
2158.00,99.99
2157.00,99.99
2156.00,99.99
2155.00,100.00
2154.00,100.00
2153.00,100.00
2152.00,100.00
2151.00,100.00
2150.00,100.00
2149.00,100.00
2148.00,100.00
2147.00,100.00
2146.00,100.00
2145.00,100.01
2144.00,100.01
2143.00,100.01
2142.00,100.00
2141.00,100.00
2140.00,99.99
2139.00,99.99
2138.00,99.99
2137.00,99.99
2136.00,100.00
2135.00,100.00
2134.00,99.99
2133.00,99.99
2132.00,99.99
2131.00,99.99
2130.00,99.99
2129.00,100.00
2128.00,100.00
2127.00,100.00
2126.00,100.01
2125.00,100.01
2124.00,100.01
2123.00,100.00
2122.00,100.00
2121.00,100.00
2120.00,100.01
2119.00,100.01
2118.00,100.01
2117.00,100.00
2116.00,100.00
2115.00,99.99
2114.00,99.99
2113.00,99.99
2112.00,99.99
2111.00,100.00
2110.00,100.00
2109.00,100.00
2108.00,100.01
2107.00,100.01
2106.00,100.01
2105.00,100.01
2104.00,100.01
2103.00,100.00
2102.00,100.00
2101.00,100.00
2100.00,100.00
2099.00,100.00
2098.00,100.00
2097.00,100.00
2096.00,100.00
2095.00,99.99
2094.00,99.99
2093.00,100.00
2092.00,100.00
2091.00,100.00
2090.00,100.00
2089.00,99.99
2088.00,99.99
2087.00,99.99
2086.00,99.99
2085.00,99.99
2084.00,99.99
2083.00,99.99
2082.00,99.99
2081.00,100.00
2080.00,100.00
2079.00,100.00
2078.00,100.00
2077.00,100.00
2076.00,100.00
2075.00,100.01
2074.00,100.01
2073.00,100.00
2072.00,100.00
2071.00,100.00
2070.00,99.99
2069.00,100.00
2068.00,100.00
2067.00,100.01
2066.00,100.01
2065.00,100.01
2064.00,100.00
2063.00,100.00
2062.00,100.00
2061.00,100.00
2060.00,100.00
2059.00,100.00
2058.00,100.00
2057.00,100.00
2056.00,99.99
2055.00,99.99
2054.00,100.00
2053.00,100.00
2052.00,100.00
2051.00,100.00
2050.00,100.00
2049.00,100.01
2048.00,100.00
2047.00,100.00
2046.00,100.00
2045.00,99.99
2044.00,99.99
2043.00,99.98
2042.00,99.98
2041.00,99.98
2040.00,99.98
2039.00,99.99
2038.00,99.99
2037.00,100.00
2036.00,100.00
2035.00,100.00
2034.00,99.99
2033.00,99.99
2032.00,99.99
2031.00,99.99
2030.00,99.99
2029.00,99.99
2028.00,100.00
2027.00,100.00
2026.00,100.00
2025.00,100.00
2024.00,99.99
2023.00,100.00
2022.00,100.00
2021.00,100.00
2020.00,100.00
2019.00,100.00
2018.00,100.00
2017.00,100.00
2016.00,100.00
2015.00,100.00
2014.00,100.00
2013.00,100.00
2012.00,100.00
2011.00,100.01
2010.00,100.00
2009.00,100.00
2008.00,100.00
2007.00,100.00
2006.00,99.99
2005.00,99.99
2004.00,99.99
2003.00,100.00
2002.00,100.00
2001.00,100.00
2000.00,99.99
1999.00,99.99
1998.00,99.99
1997.00,99.99
1996.00,99.99
1995.00,100.00
1994.00,100.00
1993.00,100.00
1992.00,100.00
1991.00,100.00
1990.00,100.00
1989.00,100.00
1988.00,100.00
1987.00,99.99
1986.00,100.00
1985.00,100.00
1984.00,100.00
1983.00,100.01
1982.00,100.01
1981.00,100.01
1980.00,100.01
1979.00,100.01
1978.00,100.01
1977.00,100.00
1976.00,100.00
1975.00,100.00
1974.00,100.00
1973.00,100.00
1972.00,100.00
1971.00,100.00
1970.00,100.00
1969.00,100.00
1968.00,100.00
1967.00,100.00
1966.00,99.99
1965.00,99.99
1964.00,99.99
1963.00,99.99
1962.00,100.00
1961.00,100.00
1960.00,100.01
1959.00,100.01
1958.00,100.01
1957.00,100.00
1956.00,100.00
1955.00,99.99
1954.00,99.99
1953.00,100.00
1952.00,100.00
1951.00,100.00
1950.00,100.00
1949.00,100.01
1948.00,100.01
1947.00,100.00
1946.00,100.00
1945.00,100.00
1944.00,100.00
1943.00,100.00
1942.00,100.00
1941.00,100.00
1940.00,100.00
1939.00,100.00
1938.00,100.00
1937.00,100.00
1936.00,100.00
1935.00,100.00
1934.00,100.00
1933.00,100.01
1932.00,100.01
1931.00,100.01
1930.00,100.01
1929.00,100.01
1928.00,100.01
1927.00,100.01
1926.00,100.01
1925.00,100.00
1924.00,99.99
1923.00,99.99
1922.00,100.00
1921.00,100.00
1920.00,100.01
1919.00,100.01
1918.00,100.00
1917.00,100.00
1916.00,99.99
1915.00,99.99
1914.00,99.99
1913.00,99.99
1912.00,99.99
1911.00,99.99
1910.00,99.99
1909.00,100.00
1908.00,100.00
1907.00,100.00
1906.00,100.00
1905.00,100.00
1904.00,100.00
1903.00,100.00
1902.00,99.99
1901.00,99.99
1900.00,100.00
1899.00,100.00
1898.00,100.00
1897.00,100.00
1896.00,100.00
1895.00,100.00
1894.00,100.00
1893.00,100.00
1892.00,100.00
1891.00,100.00
1890.00,100.00
1889.00,100.00
1888.00,100.00
1887.00,99.99
1886.00,99.99
1885.00,99.99
1884.00,100.00
1883.00,100.00
1882.00,100.00
1881.00,100.00
1880.00,100.00
1879.00,99.99
1878.00,99.99
1877.00,99.99
1876.00,100.00
1875.00,100.00
1874.00,100.00
1873.00,100.01
1872.00,100.01
1871.00,100.01
1870.00,100.00
1869.00,99.99
1868.00,99.98
1867.00,99.98
1866.00,99.98
1865.00,99.99
1864.00,100.00
1863.00,100.00
1862.00,100.00
1861.00,100.01
1860.00,100.01
1859.00,100.01
1858.00,100.00
1857.00,100.00
1856.00,100.01
1855.00,100.01
1854.00,100.01
1853.00,100.01
1852.00,100.00
1851.00,99.99
1850.00,99.99
1849.00,99.99
1848.00,99.99
1847.00,99.99
1846.00,99.99
1845.00,99.99
1844.00,99.99
1843.00,100.00
1842.00,100.00
1841.00,100.00
1840.00,100.00
1839.00,99.99
1838.00,99.99
1837.00,100.00
1836.00,100.00
1835.00,100.01
1834.00,100.01
1833.00,100.01
1832.00,100.00
1831.00,100.00
1830.00,100.00
1829.00,100.00
1828.00,100.01
1827.00,100.01
1826.00,100.00
1825.00,99.99
1824.00,99.99
1823.00,100.00
1822.00,100.00
1821.00,100.00
1820.00,100.00
1819.00,100.01
1818.00,100.01
1817.00,100.02
1816.00,100.02
1815.00,100.02
1814.00,100.02
1813.00,100.01
1812.00,100.01
1811.00,100.00
1810.00,99.99
1809.00,99.99
1808.00,99.99
1807.00,100.00
1806.00,100.00
1805.00,100.01
1804.00,100.01
1803.00,100.01
1802.00,100.01
1801.00,100.00
1800.00,100.00
1799.00,100.00
1798.00,100.00
1797.00,99.99
1796.00,99.99
1795.00,99.99
1794.00,100.00
1793.00,100.01
1792.00,100.01
1791.00,100.01
1790.00,100.00
1789.00,100.00
1788.00,100.00
1787.00,100.00
1786.00,100.00
1785.00,100.01
1784.00,100.00
1783.00,100.00
1782.00,99.99
1781.00,99.98
1780.00,99.99
1779.00,99.99
1778.00,99.99
1777.00,99.99
1776.00,99.99
1775.00,99.98
1774.00,99.98
1773.00,99.98
1772.00,99.98
1771.00,99.99
1770.00,100.01
1769.00,100.03
1768.00,100.03
1767.00,100.03
1766.00,100.02
1765.00,100.02
1764.00,100.02
1763.00,100.03
1762.00,100.03
1761.00,100.02
1760.00,100.02
1759.00,100.02
1758.00,100.02
1757.00,100.02
1756.00,100.01
1755.00,100.01
1754.00,100.00
1753.00,99.99
1752.00,99.99
1751.00,99.99
1750.00,99.98
1749.00,99.97
1748.00,99.97
1747.00,99.97
1746.00,99.98
1745.00,99.98
1744.00,99.98
1743.00,99.99
1742.00,100.00
1741.00,100.00
1740.00,99.99
1739.00,99.99
1738.00,99.99
1737.00,99.97
1736.00,99.96
1735.00,99.96
1734.00,99.97
1733.00,99.96
1732.00,99.97
1731.00,99.98
1730.00,99.99
1729.00,100.00
1728.00,100.00
1727.00,100.00
1726.00,99.99
1725.00,99.98
1724.00,99.98
1723.00,99.98
1722.00,99.99
1721.00,99.99
1720.00,100.00
1719.00,100.02
1718.00,100.02
1717.00,100.03
1716.00,100.03
1715.00,100.03
1714.00,100.02
1713.00,100.01
1712.00,100.01
1711.00,100.00
1710.00,99.98
1709.00,99.98
1708.00,99.98
1707.00,99.97
1706.00,99.98
1705.00,99.99
1704.00,100.00
1703.00,99.99
1702.00,99.98
1701.00,99.99
1700.00,100.00
1699.00,100.00
1698.00,100.00
1697.00,100.00
1696.00,100.00
1695.00,99.99
1694.00,100.00
1693.00,100.01
1692.00,100.01
1691.00,100.00
1690.00,99.99
1689.00,99.99
1688.00,99.99
1687.00,100.00
1686.00,100.03
1685.00,100.06
1684.00,100.06
1683.00,100.03
1682.00,100.01
1681.00,100.00
1680.00,99.99
1679.00,99.99
1678.00,99.99
1677.00,99.99
1676.00,99.98
1675.00,99.98
1674.00,99.98
1673.00,99.98
1672.00,99.98
1671.00,99.98
1670.00,99.98
1669.00,99.99
1668.00,100.00
1667.00,100.00
1666.00,100.01
1665.00,100.00
1664.00,99.99
1663.00,99.99
1662.00,99.99
1661.00,100.00
1660.00,100.00
1659.00,100.01
1658.00,100.01
1657.00,100.00
1656.00,99.99
1655.00,99.99
1654.00,100.02
1653.00,100.01
1652.00,99.97
1651.00,99.98
1650.00,100.00
1649.00,100.00
1648.00,99.99
1647.00,100.00
1646.00,100.00
1645.00,100.00
1644.00,99.99
1643.00,99.99
1642.00,99.99
1641.00,99.98
1640.00,99.98
1639.00,99.98
1638.00,99.96
1637.00,99.96
1636.00,99.96
1635.00,99.97
1634.00,99.98
1633.00,100.00
1632.00,100.00
1631.00,100.00
1630.00,99.99
1629.00,99.98
1628.00,99.99
1627.00,99.99
1626.00,100.00
1625.00,99.99
1624.00,99.98
1623.00,99.98
1622.00,99.98
1621.00,99.99
1620.00,99.99
1619.00,99.98
1618.00,99.97
1617.00,99.97
1616.00,99.96
1615.00,99.97
1614.00,99.99
1613.00,99.99
1612.00,99.98
1611.00,99.97
1610.00,99.97
1609.00,99.97
1608.00,99.97
1607.00,99.97
1606.00,99.98
1605.00,99.99
1604.00,99.99
1603.00,99.99
1602.00,100.00
1601.00,100.00
1600.00,100.00
1599.00,100.00
1598.00,100.00
1597.00,100.01
1596.00,100.00
1595.00,100.00
1594.00,100.00
1593.00,100.01
1592.00,100.01
1591.00,100.00
1590.00,100.00
1589.00,100.00
1588.00,100.00
1587.00,99.99
1586.00,100.00
1585.00,100.01
1584.00,100.01
1583.00,100.01
1582.00,100.01
1581.00,100.01
1580.00,100.00
1579.00,99.98
1578.00,99.96
1577.00,99.96
1576.00,99.97
1575.00,99.98
1574.00,100.00
1573.00,100.01
1572.00,100.01
1571.00,99.99
1570.00,99.99
1569.00,99.99
1568.00,99.98
1567.00,99.98
1566.00,99.98
1565.00,99.98
1564.00,99.98
1563.00,99.99
1562.00,100.00
1561.00,100.05
1560.00,100.09
1559.00,100.07
1558.00,100.03
1557.00,100.01
1556.00,100.02
1555.00,100.03
1554.00,100.03
1553.00,100.02
1552.00,100.01
1551.00,100.00
1550.00,100.00
1549.00,100.01
1548.00,100.01
1547.00,100.02
1546.00,100.02
1545.00,100.01
1544.00,99.98
1543.00,99.97
1542.00,99.98
1541.00,100.01
1540.00,100.02
1539.00,100.01
1538.00,100.00
1537.00,100.00
1536.00,100.01
1535.00,100.00
1534.00,99.99
1533.00,99.99
1532.00,100.00
1531.00,100.00
1530.00,100.00
1529.00,100.01
1528.00,100.02
1527.00,100.03
1526.00,100.04
1525.00,100.03
1524.00,100.01
1523.00,99.99
1522.00,99.96
1521.00,99.96
1520.00,99.97
1519.00,99.99
1518.00,100.00
1517.00,100.00
1516.00,100.01
1515.00,100.02
1514.00,100.02
1513.00,100.02
1512.00,100.02
1511.00,100.02
1510.00,100.01
1509.00,100.02
1508.00,100.03
1507.00,100.06
1506.00,100.05
1505.00,100.01
1504.00,100.00
1503.00,100.00
1502.00,100.00
1501.00,99.99
1500.00,99.99
1499.00,100.00
1498.00,100.00
1497.00,100.00
1496.00,99.99
1495.00,99.98
1494.00,99.97
1493.00,99.97
1492.00,99.99
1491.00,100.00
1490.00,100.01
1489.00,100.01
1488.00,100.00
1487.00,100.00
1486.00,99.99
1485.00,99.99
1484.00,100.00
1483.00,99.99
1482.00,99.98
1481.00,99.98
1480.00,99.98
1479.00,99.98
1478.00,99.98
1477.00,100.00
1476.00,100.02
1475.00,100.03
1474.00,100.03
1473.00,100.02
1472.00,100.00
1471.00,100.00
1470.00,100.00
1469.00,100.01
1468.00,100.01
1467.00,100.00
1466.00,99.99
1465.00,99.99
1464.00,100.00
1463.00,100.01
1462.00,100.01
1461.00,100.00
1460.00,99.98
1459.00,99.96
1458.00,99.95
1457.00,99.95
1456.00,99.95
1455.00,99.96
1454.00,99.98
1453.00,99.99
1452.00,100.00
1451.00,100.00
1450.00,100.01
1449.00,100.01
1448.00,100.00
1447.00,100.00
1446.00,100.00
1445.00,99.99
1444.00,100.00
1443.00,100.00
1442.00,100.01
1441.00,100.00
1440.00,100.00
1439.00,99.99
1438.00,100.00
1437.00,100.00
1436.00,99.99
1435.00,100.00
1434.00,100.01
1433.00,100.01
1432.00,100.01
1431.00,100.00
1430.00,99.99
1429.00,99.99
1428.00,99.99
1427.00,100.00
1426.00,100.00
1425.00,100.00
1424.00,100.00
1423.00,100.00
1422.00,99.99
1421.00,99.98
1420.00,99.97
1419.00,99.98
1418.00,99.99
1417.00,100.00
1416.00,100.00
1415.00,99.99
1414.00,99.99
1413.00,99.99
1412.00,100.00
1411.00,100.01
1410.00,100.01
1409.00,100.01
1408.00,100.00
1407.00,100.00
1406.00,99.99
1405.00,99.99
1404.00,99.99
1403.00,99.99
1402.00,100.00
1401.00,100.00
1400.00,100.00
1399.00,99.99
1398.00,99.99
1397.00,99.99
1396.00,100.00
1395.00,100.01
1394.00,100.01
1393.00,100.01
1392.00,100.00
1391.00,100.00
1390.00,100.00
1389.00,100.00
1388.00,100.00
1387.00,100.00
1386.00,100.00
1385.00,100.00
1384.00,99.99
1383.00,99.99
1382.00,99.99
1381.00,99.99
1380.00,99.99
1379.00,99.99
1378.00,99.99
1377.00,99.98
1376.00,99.97
1375.00,99.98
1374.00,99.99
1373.00,100.00
1372.00,100.01
1371.00,100.01
1370.00,100.00
1369.00,100.00
1368.00,100.00
1367.00,100.01
1366.00,100.01
1365.00,100.01
1364.00,100.01
1363.00,100.01
1362.00,100.01
1361.00,100.02
1360.00,100.01
1359.00,100.01
1358.00,100.01
1357.00,100.00
1356.00,99.99
1355.00,99.99
1354.00,99.99
1353.00,99.99
1352.00,99.99
1351.00,99.98
1350.00,99.98
1349.00,99.98
1348.00,99.98
1347.00,99.99
1346.00,100.01
1345.00,100.02
1344.00,100.02
1343.00,100.01
1342.00,100.00
1341.00,99.99
1340.00,99.98
1339.00,99.98
1338.00,99.98
1337.00,99.99
1336.00,99.98
1335.00,99.98
1334.00,99.98
1333.00,99.98
1332.00,99.99
1331.00,99.99
1330.00,99.99
1329.00,99.99
1328.00,99.99
1327.00,99.99
1326.00,99.99
1325.00,99.99
1324.00,99.98
1323.00,99.98
1322.00,99.98
1321.00,99.97
1320.00,99.97
1319.00,99.97
1318.00,99.98
1317.00,99.99
1316.00,100.01
1315.00,100.01
1314.00,100.01
1313.00,100.00
1312.00,99.99
1311.00,99.99
1310.00,99.99
1309.00,100.00
1308.00,100.01
1307.00,100.00
1306.00,99.99
1305.00,99.99
1304.00,99.98
1303.00,99.99
1302.00,99.99
1301.00,99.99
1300.00,99.99
1299.00,99.98
1298.00,99.98
1297.00,99.98
1296.00,99.98
1295.00,99.98
1294.00,99.98
1293.00,99.98
1292.00,99.98
1291.00,99.99
1290.00,100.00
1289.00,100.00
1288.00,100.01
1287.00,100.01
1286.00,100.01
1285.00,100.00
1284.00,99.99
1283.00,99.99
1282.00,99.99
1281.00,100.00
1280.00,100.01
1279.00,100.01
1278.00,100.00
1277.00,99.98
1276.00,99.97
1275.00,99.97
1274.00,99.97
1273.00,99.98
1272.00,99.98
1271.00,99.98
1270.00,99.98
1269.00,99.98
1268.00,99.97
1267.00,99.98
1266.00,99.98
1265.00,99.99
1264.00,99.99
1263.00,99.99
1262.00,99.99
1261.00,99.98
1260.00,99.98
1259.00,99.98
1258.00,99.98
1257.00,99.98
1256.00,99.99
1255.00,99.99
1254.00,100.00
1253.00,100.00
1252.00,100.00
1251.00,100.00
1250.00,99.99
1249.00,99.99
1248.00,99.98
1247.00,99.98
1246.00,99.98
1245.00,99.97
1244.00,99.97
1243.00,99.96
1242.00,99.97
1241.00,99.98
1240.00,99.99
1239.00,100.00
1238.00,99.99
1237.00,99.99
1236.00,99.98
1235.00,99.98
1234.00,99.98
1233.00,99.98
1232.00,99.98
1231.00,99.97
1230.00,99.97
1229.00,99.97
1228.00,99.96
1227.00,99.96
1226.00,99.96
1225.00,99.97
1224.00,99.98
1223.00,99.99
1222.00,99.99
1221.00,99.98
1220.00,99.98
1219.00,99.99
1218.00,99.98
1217.00,99.98
1216.00,99.98
1215.00,99.98
1214.00,99.97
1213.00,99.96
1212.00,99.94
1211.00,99.94
1210.00,99.94
1209.00,99.95
1208.00,99.96
1207.00,99.97
1206.00,99.97
1205.00,99.97
1204.00,99.97
1203.00,99.96
1202.00,99.94
1201.00,99.93
1200.00,99.92
1199.00,99.92
1198.00,99.93
1197.00,99.94
1196.00,99.94
1195.00,99.95
1194.00,99.96
1193.00,99.98
1192.00,99.98
1191.00,99.98
1190.00,99.98
1189.00,99.98
1188.00,99.98
1187.00,99.98
1186.00,99.98
1185.00,99.98
1184.00,99.97
1183.00,99.97
1182.00,99.97
1181.00,99.96
1180.00,99.96
1179.00,99.96
1178.00,99.96
1177.00,99.95
1176.00,99.95
1175.00,99.96
1174.00,99.98
1173.00,99.98
1172.00,99.97
1171.00,99.96
1170.00,99.96
1169.00,99.96
1168.00,99.96
1167.00,99.95
1166.00,99.94
1165.00,99.94
1164.00,99.94
1163.00,99.93
1162.00,99.93
1161.00,99.93
1160.00,99.95
1159.00,99.97
1158.00,99.97
1157.00,99.96
1156.00,99.95
1155.00,99.93
1154.00,99.93
1153.00,99.93
1152.00,99.94
1151.00,99.94
1150.00,99.95
1149.00,99.95
1148.00,99.95
1147.00,99.95
1146.00,99.95
1145.00,99.95
1144.00,99.94
1143.00,99.93
1142.00,99.94
1141.00,99.95
1140.00,99.95
1139.00,99.95
1138.00,99.95
1137.00,99.95
1136.00,99.96
1135.00,99.96
1134.00,99.94
1133.00,99.92
1132.00,99.90
1131.00,99.91
1130.00,99.93
1129.00,99.96
1128.00,99.98
1127.00,100.00
1126.00,100.00
1125.00,99.98
1124.00,99.96
1123.00,99.94
1122.00,99.93
1121.00,99.95
1120.00,99.97
1119.00,99.99
1118.00,100.00
1117.00,100.00
1116.00,99.99
1115.00,99.98
1114.00,99.96
1113.00,99.94
1112.00,99.92
1111.00,99.90
1110.00,99.89
1109.00,99.88
1108.00,99.87
1107.00,99.88
1106.00,99.90
1105.00,99.91
1104.00,99.91
1103.00,99.90
1102.00,99.90
1101.00,99.90
1100.00,99.89
1099.00,99.88
1098.00,99.87
1097.00,99.86
1096.00,99.86
1095.00,99.87
1094.00,99.89
1093.00,99.92
1092.00,99.95
1091.00,99.96
1090.00,99.96
1089.00,99.94
1088.00,99.92
1087.00,99.93
1086.00,99.95
1085.00,99.96
1084.00,99.96
1083.00,99.94
1082.00,99.94
1081.00,99.95
1080.00,99.95
1079.00,99.94
1078.00,99.94
1077.00,99.95
1076.00,99.97
1075.00,99.99
1074.00,99.99
1073.00,99.97
1072.00,99.94
1071.00,99.90
1070.00,99.86
1069.00,99.81
1068.00,99.78
1067.00,99.76
1066.00,99.78
1065.00,99.81
1064.00,99.85
1063.00,99.87
1062.00,99.88
1061.00,99.89
1060.00,99.90
1059.00,99.90
1058.00,99.88
1057.00,99.85
1056.00,99.84
1055.00,99.86
1054.00,99.88
1053.00,99.89
1052.00,99.88
1051.00,99.86
1050.00,99.86
1049.00,99.86
1048.00,99.85
1047.00,99.85
1046.00,99.86
1045.00,99.89
1044.00,99.93
1043.00,99.95
1042.00,99.96
1041.00,99.95
1040.00,99.93
1039.00,99.92
1038.00,99.92
1037.00,99.95
1036.00,99.98
1035.00,99.99
1034.00,99.96
1033.00,99.91
1032.00,99.86
1031.00,99.82
1030.00,99.78
1029.00,99.75
1028.00,99.76
1027.00,99.80
1026.00,99.82
1025.00,99.82
1024.00,99.80
1023.00,99.81
1022.00,99.84
1021.00,99.85
1020.00,99.83
1019.00,99.80
1018.00,99.79
1017.00,99.82
1016.00,99.87
1015.00,99.92
1014.00,99.95
1013.00,99.95
1012.00,99.94
1011.00,99.91
1010.00,99.89
1009.00,99.86
1008.00,99.83
1007.00,99.79
1006.00,99.78
1005.00,99.83
1004.00,99.92
1003.00,100.02
1002.00,100.05
1001.00,100.01
1000.00,99.92
999.00,99.80
998.00,99.69
997.00,99.61
996.00,99.59
995.00,99.61
994.00,99.65
993.00,99.70
992.00,99.75
991.00,99.80
990.00,99.84
989.00,99.85
988.00,99.83
987.00,99.76
986.00,99.68
985.00,99.63
984.00,99.65
983.00,99.72
982.00,99.78
981.00,99.79
980.00,99.77
979.00,99.76
978.00,99.79
977.00,99.83
976.00,99.85
975.00,99.81
974.00,99.69
973.00,99.57
972.00,99.55
971.00,99.66
970.00,99.82
969.00,99.92
968.00,99.96
967.00,99.97
966.00,100.00
965.00,100.00
964.00,99.98
963.00,99.93
962.00,99.82
961.00,99.66
960.00,99.50
959.00,99.45
958.00,99.54
957.00,99.72
956.00,99.88
955.00,99.98
954.00,100.00
953.00,99.96
952.00,99.86
951.00,99.72
950.00,99.59
949.00,99.57
948.00,99.73
947.00,100.05
946.00,100.34
945.00,100.45
944.00,100.30
943.00,99.90
942.00,99.35
941.00,98.88
940.00,98.68
939.00,98.80
938.00,99.08
937.00,99.37
936.00,99.64
935.00,99.83
934.00,99.77
933.00,99.43
932.00,99.15
931.00,99.31
930.00,99.83
929.00,100.31
928.00,100.43
927.00,100.27
926.00,100.02
925.00,99.72
924.00,99.40
923.00,99.21
922.00,99.38
921.00,99.92
920.00,100.62
919.00,101.06
918.00,100.87
917.00,100.07
916.00,99.15
915.00,98.70
914.00,98.99
913.00,99.85
912.00,100.88
911.00,101.45
910.00,101.28
