x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003,x0004,y0004,x0005,y0005,x0006,y0006,x0007,y0007,x0008,y0008,x0009,y0009,x0010,y0010,x0011,y0011,x0012,y0012,x0013,y0013,x0014,y0014,x0015,y0015,x0016,y0016,x0017,y0017
854.691,2685.42633,854.691,2673.88089,854.691,2614.1148,854.691,2606.37821,854.691,2626.54298,854.691,2554.41617,854.691,2560.89049,854.691,2547.17506,854.691,2556.83543,854.691,2582.30885,854.691,203.38469,854.691,164.69244,854.691,230.80021,854.691,195.30249,854.691,51.68664,854.691,85.59507,854.691,78.2921,854.691,71.8579366667
854.873,2578.92469,854.873,2676.85976,854.873,2695.26101,854.873,2666.70148,854.873,2650.37449,854.873,2545.70282,854.873,2549.04517,854.873,2578.2462,854.873,2565.35325,854.873,2547.49588,854.873,319.04296,854.873,317.187,854.873,336.46134,854.873,304.04793,854.873,66.33674,854.873,63.14998,854.873,46.8359,854.873,58.7742066667
855.054,2592.22656,855.054,2556.65063,855.054,2491.52079,855.054,2605.96299,855.054,2577.0947,855.054,2529.8778,855.054,2516.92132,855.054,2529.52956,855.054,2529.79074,855.054,2539.19251,855.054,257.95803,855.054,306.9925,855.054,326.09873,855.054,287.49089,855.054,77.61697,855.054,128.37543,855.054,92.98476,855.054,99.6590533333
855.235,2663.2433,855.235,2621.44761,855.235,2625.27237,855.235,2663.41701,855.235,2630.40057,855.235,2518.55478,855.235,2529.84316,855.235,2549.87012,855.235,2531.4282,855.235,2549.29554,855.235,210.45467,855.235,237.67786,855.235,260.62059,855.235,226.19063,855.235,53.95032,855.235,82.2466,855.235,53.57536,855.235,63.2574266667
855.416,2608.66644,855.416,2584.5796,855.416,2661.40813,855.416,2613.013,855.416,2637.34674,855.416,2487.90489,855.416,2528.15122,855.416,2532.19144,855.416,2525.24275,855.416,2546.03361,855.416,181.96267,855.416,166.53791,855.416,196.13243,855.416,170.07114,855.416,87.77843,855.416,126.18736,855.416,87.40346,855.416,100.4564166667
855.598,2564.01033,855.598,2606.71298,855.598,2542.68865,855.598,2568.36055,855.598,2627.13813,855.598,2519.70306,855.598,2494.19726,855.598,2496.67177,855.598,2495.26027,855.598,2475.91333,855.598,293.92894,855.598,295.46367,855.598,325.98318,855.598,281.86182,855.598,85.522,855.598,108.19864,855.598,79.52197,855.598,91.08087
855.779,2568.41037,855.779,2583.98109,855.779,2551.26818,855.779,2514.26588,855.779,2619.01907,855.779,2484.48691,855.779,2517.94125,855.779,2501.28666,855.779,2513.88265,855.779,2517.95867,855.779,304.56477,855.779,297.8624,855.779,312.9478,855.779,274.34305,855.779,107.99479,855.779,129.52785,855.779,71.63409,855.779,103.0522433333
855.96,2556.96267,855.96,2549.56499,855.96,2557.57184,855.96,2623.92652,855.96,2568.97066,855.96,2486.09034,855.96,2498.22033,855.96,2479.15256,855.96,2490.70915,855.96,2506.18335,855.96,221.24676,855.96,216.96227,855.96,260.96104,855.96,228.30477,855.96,76.46879,855.96,109.24761,855.96,55.84643,855.96,80.5209433333
856.141,2621.45297,856.141,2545.16341,856.141,2543.77048,856.141,2572.5786,856.141,2572.92663,856.141,2474.66608,856.141,2487.95098,856.141,2486.24263,856.141,2476.56664,856.141,2495.70753,856.141,326.6555,856.141,318.02585,856.141,281.94965,856.141,263.16485,856.141,64.09955,856.141,93.52185,856.141,112.05982,856.141,89.89374
856.323,2541.48205,856.323,2539.30535,856.323,2511.78355,856.323,2551.05835,856.323,2486.59962,856.323,2473.61039,856.323,2470.36689,856.323,2478.59728,856.323,2458.45476,856.323,2479.06804,856.323,250.0319,856.323,230.2256,856.323,256.97152,856.323,255.36823,856.323,68.55724,856.323,70.99274,856.323,27.68589,856.323,55.7452900000
856.504,2531.07054,856.504,2594.68662,856.504,2565.10799,856.504,2493.61059,856.504,2550.39906,856.504,2481.80906,856.504,2481.07681,856.504,2466.08081,856.504,2494.79581,856.504,2475.13128,856.504,244.98268,856.504,232.46163,856.504,217.33462,856.504,227.18091,856.504,78.75075,856.504,123.89786,856.504,92.99542,856.504,98.54801
856.685,2476.71817,856.685,2555.00982,856.685,2466.86834,856.685,2535.42692,856.685,2464.68891,856.685,2409.4027,856.685,2418.51389,856.685,2411.77666,856.685,2414.34251,856.685,2428.47834,856.685,136.98909,856.685,159.39612,856.685,170.50208,856.685,171.74905,856.685,83.27213,856.685,87.95916,856.685,60.38874,856.685,77.2066766667
856.866,2524.72491,856.866,2481.76679,856.866,2531.60513,856.866,2476.79756,856.866,2548.23558,856.866,2472.21147,856.866,2435.36733,856.866,2445.27896,856.866,2471.39186,856.866,2425.85511,856.866,268.51807,856.866,265.20566,856.866,239.64458,856.866,247.94008,856.866,95.65895,856.866,130.69076,856.866,82.90985,856.866,103.0865200000
857.047,2452.01841,857.047,2548.11005,857.047,2486.10352,857.047,2475.20936,857.047,2512.15239,857.047,2417.14111,857.047,2439.33711,857.047,2415.32589,857.047,2394.95222,857.047,2402.07614,857.047,124.73677,857.047,93.25699,857.047,129.59513,857.047,141.63926,857.047,96.71702,857.047,69.91938,857.047,41.22091,857.047,69.28577
857.228,2458.336,857.228,2469.75677,857.228,2584.33883,857.228,2468.97222,857.228,2490.23763,857.228,2388.37447,857.228,2404.08943,857.228,2393.89276,857.228,2408.92509,857.228,2398.03105,857.228,296.13476,857.228,286.51294,857.228,282.42609,857.228,286.29712,857.228,100.11901,857.228,81.19094,857.228,63.75141,857.228,81.6871200000
857.409,2461.73777,857.409,2422.92511,857.409,2370.1939,857.409,2456.68082,857.409,2397.35256,857.409,2377.21648,857.409,2381.61816,857.409,2391.53791,857.409,2377.02434,857.409,2371.15477,857.409,192.17987,857.409,206.33945,857.409,209.92909,857.409,209.83723,857.409,7.78954,857.409,36.11485,857.409,14.1698,857.409,19.3580633333
857.591,2449.11578,857.591,2438.5635,857.591,2416.23033,857.591,2501.58125,857.591,2399.3863,857.591,2387.74035,857.591,2400.83529,857.591,2383.9334,857.591,2392.78669,857.591,2378.32721,857.591,217.54445,857.591,241.40314,857.591,224.83734,857.591,223.63332,857.591,77.62886,857.591,94.68545,857.591,75.00389,857.591,82.4394
857.772,2387.10427,857.772,2416.34686,857.772,2475.64992,857.772,2471.0304,857.772,2402.29521,857.772,2380.90427,857.772,2381.74263,857.772,2385.37534,857.772,2378.61617,857.772,2373.58547,857.772,227.02922,857.772,182.47279,857.772,206.97937,857.772,196.73338,857.772,29.20466,857.772,62.03702,857.772,33.33417,857.772,41.5252833333
857.953,2469.12357,857.953,2482.63523,857.953,2306.24618,857.953,2488.12598,857.953,2445.57807,857.953,2355.87646,857.953,2372.54796,857.953,2386.97784,857.953,2374.03308,857.953,2402.11924,857.953,247.30471,857.953,239.61999,857.953,256.31429,857.953,234.37472,857.953,93.38447,857.953,101.44204,857.953,51.37465,857.953,82.0670533333
858.134,2376.75543,858.134,2453.12279,858.134,2361.64192,858.134,2435.59095,858.134,2439.08038,858.134,2347.79962,858.134,2362.16617,858.134,2366.8492,858.134,2336.38363,858.134,2367.84516,858.134,143.52316,858.134,183.92939,858.134,204.33005,858.134,183.2789,858.134,73.07567,858.134,83.37992,858.134,52.45644,858.134,69.6373433333
858.315,2435.23237,858.315,2348.17682,858.315,2421.18507,858.315,2458.43192,858.315,2438.89621,858.315,2341.74387,858.315,2334.29593,858.315,2353.87483,858.315,2325.50023,858.315,2344.06892,858.315,134.53943,858.315,148.21102,858.315,158.3743,858.315,124.52273,858.315,87.68791,858.315,42.89174,858.315,44.57985,858.315,58.3865000000
858.496,2409.58721,858.496,2479.63983,858.496,2404.95994,858.496,2366.78947,858.496,2447.81046,858.496,2339.4309,858.496,2336.91276,858.496,2347.89366,858.496,2356.44229,858.496,2353.19085,858.496,142.34104,858.496,140.47996,858.496,173.63021,858.496,124.32648,858.496,86.68345,858.496,86.871,858.496,78.42995,858.496,83.9948
858.677,2381.18259,858.677,2396.81274,858.677,2385.9857,858.677,2389.74052,858.677,2406.85174,858.677,2339.7507,858.677,2326.63724,858.677,2334.05117,858.677,2341.23666,858.677,2342.49532,858.677,184.2136,858.677,191.08655,858.677,194.50218,858.677,147.40172,858.677,129.43457,858.677,127.37407,858.677,96.44942,858.677,117.7526866667
858.858,2436.53556,858.858,2372.54604,858.858,2396.30121,858.858,2339.25114,858.858,2402.50004,858.858,2334.9674,858.858,2318.59814,858.858,2328.84709,858.858,2317.14632,858.858,2317.77603,858.858,213.2276,858.858,211.36593,858.858,245.84185,858.858,199.85381,858.858,46.10328,858.858,31.65097,858.858,63.73675,858.858,47.1636666667
859.039,2354.23347,859.039,2306.93676,859.039,2364.28115,859.039,2393.18902,859.039,2394.58593,859.039,2311.83476,859.039,2311.62486,859.039,2289.22965,859.039,2299.04639,859.039,2307.75896,859.039,225.72207,859.039,190.85099,859.039,229.16757,859.039,178.97998,859.039,119.38676,859.039,135.31844,859.039,88.62372,859.039,114.4429733333
859.22,2368.33984,859.22,2368.25248,859.22,2404.5799,859.22,2417.75917,859.22,2457.8855,859.22,2309.68526,859.22,2314.09348,859.22,2330.53312,859.22,2295.21569,859.22,2304.97921,859.22,158.461,859.22,174.5604,859.22,188.28934,859.22,140.98221,859.22,14.55565,859.22,68.77082,859.22,42.33226,859.22,41.8862433333
859.401,2328.96257,859.401,2328.87514,859.401,2388.29487,859.401,2282.94779,859.401,2317.94417,859.401,2299.1369,859.401,2295.35703,859.401,2305.50599,859.401,2299.99433,859.401,2312.6964,859.401,162.14724,859.401,148.1629,859.401,157.653,859.401,102.18975,859.401,40.45938,859.401,63.15239,859.401,31.07701,859.401,44.8962600000
859.582,2337.71973,859.582,2355.46373,859.582,2383.42095,859.582,2366.21176,859.582,2334.04772,859.582,2281.01597,859.582,2273.87277,859.582,2292.74382,859.582,2298.04664,859.582,2285.4449,859.582,133.26798,859.582,163.96272,859.582,210.64922,859.582,159.82859,859.582,66.35957,859.582,44.0374,859.582,40.09644,859.582,50.16447
859.762,2339.3852,859.762,2429.44055,859.762,2306.4119,859.762,2390.94132,859.762,2370.32567,859.762,2320.05886,859.762,2307.88177,859.762,2309.73653,859.762,2304.74949,859.762,2302.96453,859.762,156.97873,859.762,130.34631,859.762,183.84834,859.762,133.89815,859.762,93.38447,859.762,60.94464,859.762,69.38617,859.762,74.57176
859.943,2373.39455,859.943,2427.7939,859.943,2319.45699,859.943,2359.93784,859.943,2372.87034,859.943,2277.97779,859.943,2300.24468,859.943,2288.13226,859.943,2273.26746,859.943,2278.20542,859.943,207.39937,859.943,196.79232,859.943,244.9552,859.943,212.65191,859.943,53.99165,859.943,50.80186,859.943,80.62236,859.943,61.80529
860.124,2305.19725,860.124,2326.10421,860.124,2394.96968,860.124,2317.96998,860.124,2337.20994,860.124,2293.10364,860.124,2287.74714,860.124,2306.0897,860.124,2302.15227,860.124,2304.98725,860.124,147.17154,860.124,159.38317,860.124,163.45222,860.124,108.16823,860.124,99.06698,860.124,101.50423,860.124,67.17664,860.124,89.2492833333
860.305,2375.26431,860.305,2347.92275,860.305,2348.62177,860.305,2296.77829,860.305,2247.76664,860.305,2284.61775,860.305,2251.21666,860.305,2265.15423,860.305,2247.03106,860.305,2263.94624,860.305,185.03209,860.305,216.20447,860.305,243.61498,860.305,190.31371,860.305,37.08207,860.305,63.15239,860.305,25.44615,860.305,41.8935366667
860.486,2400.59285,860.486,2347.04469,860.486,2401.20398,860.486,2341.01342,860.486,2414.73411,860.486,2318.68221,860.486,2288.44715,860.486,2295.44776,860.486,2294.24023,860.486,2285.209,860.486,52.26001,860.486,86.32202,860.486,90.39023,860.486,38.41801,860.486,75.34719,860.486,77.78361,860.486,45.71921,860.486,66.2833366667
860.667,2286.08756,860.667,2351.05504,860.667,2263.59444,860.667,2291.51228,860.667,2351.66668,860.667,2262.01864,860.667,2278.92946,860.667,2240.65239,860.667,2263.717,860.667,2257.83374,860.667,258.97066,860.667,224.58696,860.667,262.50272,860.667,205.89167,860.667,7.79222,860.667,47.37868,860.667,11.9222,860.667,22.3643666667
860.848,2356.31019,860.848,2306.90082,860.848,2367.40917,860.848,2293.51188,860.848,2314.86234,860.848,2266.52967,860.848,2277.24741,860.848,2285.51167,860.848,2274.00783,860.848,2284.93392,860.848,192.64967,860.848,185.93231,860.848,228.65856,860.848,162.33804,860.848,68.63328,860.848,93.5683,860.848,75.00964,860.848,79.0704066667
861.028,2309.41226,861.028,2268.36465,861.028,2343.60541,861.028,2366.2413,861.028,2324.63175,861.028,2286.60865,861.028,2267.59411,861.028,2270.39601,861.028,2263.61863,861.028,2271.91947,861.028,172.40624,861.028,224.96162,861.028,254.88795,861.028,195.85826,861.028,64.14133,861.028,96.95619,861.028,35.60965,861.028,65.5690566667
861.209,2335.43954,861.209,2356.33003,861.209,2279.36474,861.209,2359.73805,861.209,2406.20237,861.209,2267.70383,861.209,2272.95686,861.209,2239.18692,861.209,2281.27292,861.209,2274.97036,861.209,218.42584,861.209,190.83532,861.209,228.26998,861.209,173.64887,861.209,86.64687,861.209,87.95916,861.209,62.64035,861.209,79.0821266667
861.39,2279.31973,861.39,2319.13524,861.39,2310.38752,861.39,2345.6308,861.39,2271.44006,861.39,2251.77001,861.39,2247.03952,861.39,2256.57007,861.39,2257.98897,861.39,2255.88688,861.39,137.6772,861.39,139.70308,861.39,196.58917,861.39,153.88204,861.39,39.3745,861.39,77.85217,861.39,109.90987,861.39,75.71218
861.571,2318.58083,861.571,2362.55096,861.571,2290.84868,861.571,2303.01088,861.571,2348.48152,861.571,2263.53769,861.571,2286.54302,861.571,2253.3094,861.571,2291.0762,861.571,2282.98968,861.571,267.70196,861.571,225.55833,861.571,246.84723,861.571,201.26076,861.571,-4.60368,861.571,98.00949,861.571,86.20927,861.571,59.8716933333
861.751,2336.06915,861.751,2310.7952,861.751,2281.04349,861.751,2317.3555,861.751,2349.18172,861.751,2272.74459,861.751,2263.9188,861.751,2269.66276,861.751,2262.88552,861.751,2254.05783,861.751,174.69375,861.751,167.97185,861.751,211.6914,861.751,168.53785,861.751,40.47491,861.751,62.05127,861.751,64.86442,861.751,55.7968666667
861.932,2350.73903,861.932,2317.08094,861.932,2345.05819,861.932,2368.73836,861.932,2336.57936,861.932,2265.90891,861.932,2285.65641,861.932,2260.09509,861.932,2267.08209,861.932,2239.54818,861.932,177.9925,861.932,170.30383,861.932,195.69442,861.932,142.62027,861.932,97.96837,861.932,90.27797,861.932,70.57393,861.932,86.2734233333
862.113,2320.44112,862.113,2308.80763,862.113,2275.90312,862.113,2317.46743,862.113,2274.76504,862.113,2253.73183,862.113,2226.2918,862.113,2270.30001,862.113,2264.67871,862.113,2266.99035,862.113,172.70769,862.113,176.18892,862.113,199.28322,862.113,165.22493,862.113,21.30229,862.113,36.12036,862.113,-3.8492,862.113,17.8578166667
862.293,2353.25879,862.293,2294.40147,862.293,2333.93941,862.293,2329.30507,862.293,2297.11422,862.293,2238.46568,862.293,2239.41193,862.293,2264.49814,862.293,2270.8551,862.293,2271.80069,862.293,142.29473,862.293,98.66463,862.293,135.62836,862.293,103.33112,862.293,50.59481,862.293,71.03338,862.293,62.59715,862.293,61.4084466667
862.474,2299.13342,862.474,2344.16216,862.474,2312.34053,862.474,2305.60625,862.474,2273.40811,862.474,2213.79963,862.474,2220.31953,862.474,2218.3917,862.474,2229.9049,862.474,2238.84009,862.474,157.51563,862.474,176.53024,862.474,168.46147,862.474,143.66989,862.474,21.30963,862.474,28.25305,862.474,10.79756,862.474,20.12008
862.655,2322.54009,862.655,2372.79966,862.655,2353.57628,862.655,2293.32092,862.655,2301.02118,862.655,2252.26037,862.655,2241.85369,862.655,2250.22827,862.655,2254.80036,862.655,2254.69526,862.655,105.79568,862.655,91.30629,862.655,109.94404,862.655,97.29285,862.655,69.73991,862.655,26.01928,862.655,78.36381,862.655,58.041
862.835,2319.98097,862.835,2301.00064,862.835,2351.01507,862.835,2352.67547,862.835,2369.80038,862.835,2250.96721,862.835,2232.67687,862.835,2236.21638,862.835,2257.92053,862.835,2273.78485,862.835,161.96549,862.835,187.29721,862.835,174.72722,862.835,165.82582,862.835,51.74801,862.835,51.93568,862.835,41.23674,862.835,48.3068100000
863.016,2324.87623,863.016,2262.82484,863.016,2318.14125,863.016,2339.74222,863.016,2311.75524,863.016,2252.27916,863.016,2238.71685,863.016,2257.92017,863.016,2236.94679,863.016,2234.10755,863.016,246.09201,863.016,259.77172,863.016,256.33874,863.016,243.01482,863.016,97.92323,863.016,119.47337,863.016,54.77582,863.016,90.72414
863.197,2278.67566,863.197,2361.48549,863.197,2293.98954,863.197,2308.24878,863.197,2362.09705,863.197,2220.22601,863.197,2227.1661,863.197,2224.71266,863.197,2205.9394,863.197,2235.48932,863.197,169.66784,863.197,159.55207,863.197,167.37282,863.197,154.49213,863.197,43.84975,863.197,86.79117,863.197,53.60612,863.197,61.41568
863.377,2279.4491,863.377,2374.85528,863.377,2307.3654,863.377,2342.60868,863.377,2345.05636,863.377,2244.64817,863.377,2220.25245,863.377,2243.77211,863.377,2241.72207,863.377,2238.98854,863.377,223.57145,863.377,230.93834,863.377,240.03827,863.377,226.93813,863.377,47.21827,863.377,50.78238,863.377,20.9431,863.377,39.6479166667
863.558,2240.6335,863.558,2254.21176,863.558,2262.26921,863.558,2240.80873,863.558,2245.36445,863.558,2209.695,863.558,2228.31321,863.558,2234.79799,863.558,2202.7682,863.558,2206.55615,863.558,171.70796,863.558,175.6744,863.558,186.88799,863.558,179.53312,863.558,84.38092,863.558,86.81772,863.558,9.67998,863.558,60.2928733333
863.738,2340.41813,863.738,2272.11794,863.738,2302.21387,863.738,2290.23033,863.738,2290.58026,863.738,2215.75771,863.738,2225.95603,863.738,2241.89729,863.738,2214.51343,863.738,2216.30098,863.738,222.45335,863.738,206.50884,863.738,218.25723,863.738,207.58267,863.738,86.59386,863.738,81.15989,863.738,32.20923,863.738,66.6543266667
863.919,2220.53798,863.919,2245.67591,863.919,2296.78526,863.919,2263.7982,863.919,2285.1506,863.919,2210.74183,863.919,2194.64984,863.919,2182.51572,863.919,2183.83099,863.919,2200.97864,863.919,79.05868,863.919,57.26743,863.919,92.03174,863.919,80.24842,863.919,77.65863,863.919,83.47243,863.919,67.15338,863.919,76.0948133333
864.099,2322.66905,864.099,2271.14225,864.099,2279.19436,864.099,2351.16362,864.099,2273.85562,864.099,2240.32116,864.099,2249.67475,864.099,2245.64628,864.099,2249.58717,864.099,2247.38032,864.099,258.40075,864.099,233.25145,864.099,216.74085,864.099,206.28137,864.099,35.98524,864.099,92.45802,864.099,69.39416,864.099,65.9458066667
864.28,2305.07418,864.28,2249.3115,864.28,2318.28278,864.28,2325.19175,864.28,2287.74858,864.28,2195.95383,864.28,2191.8495,864.28,2216.75044,864.28,2227.11011,864.28,2210.80702,864.28,170.83465,864.28,177.71897,864.28,199.35468,864.28,184.48554,864.28,48.37352,864.28,92.45094,864.28,32.22658,864.28,57.68368
864.46,2327.64881,864.46,2282.42787,864.46,2248.46122,864.46,2252.2268,864.46,2295.64009,864.46,2216.60776,864.46,2221.12957,864.46,2215.52106,864.46,2217.46659,864.46,2224.72217,864.46,218.17334,864.46,236.22191,864.46,228.05918,864.46,210.09185,864.46,83.25618,864.46,107.05413,864.46,49.11866,864.46,79.8096566667
864.641,2340.28071,864.641,2250.92718,864.641,2293.65642,864.641,2321.56664,864.641,2282.01489,864.641,2216.18901,864.641,2213.03286,864.641,2228.25047,864.641,2228.30305,864.641,2217.15334,864.641,152.70891,864.641,154.73329,864.641,167.18778,864.641,146.13489,864.641,101.41038,864.641,111.72912,864.641,111.16638,864.641,108.10196
864.821,2272.70574,864.821,2284.17472,864.821,2309.02897,864.821,2235.03928,864.821,2275.33247,864.821,2221.06851,864.821,2211.38987,864.821,2221.13863,864.821,2244.11711,864.821,2228.02814,864.821,222.45335,864.821,209.90889,864.821,213.61964,864.821,188.81042,864.821,53.99579,864.821,42.92301,864.821,56.99787,864.821,51.3055566667
865.002,2208.81377,865.002,2271.78857,865.002,2203.11635,865.002,2227.91682,865.002,2247.18703,865.002,2173.75891,865.002,2195.01602,865.002,2165.72351,865.002,2186.72133,865.002,2182.19631,865.002,141.11541,865.002,177.64606,865.002,171.23564,865.002,161.89541,865.002,104.75955,865.002,76.79767,865.002,68.34758,865.002,83.3016
865.182,2285.38979,865.182,2281.10099,865.182,2246.07542,865.182,2255.09706,865.182,2258.60013,865.182,2242.9218,865.182,2220.41969,865.182,2231.95254,865.182,2242.93933,865.182,2210.6548,865.182,163.27605,865.182,162.38624,865.182,127.55213,865.182,121.30221,865.182,157.62657,865.182,156.69025,865.182,129.1491,865.182,147.8219733333
865.363,2256.93107,865.363,2294.65844,865.363,2368.79825,865.363,2315.91575,865.363,2259.55811,865.363,2232.00174,865.363,2220.11917,865.363,2199.99233,865.363,2203.51693,865.363,2210.88087,865.363,130.75123,865.363,112.36218,865.363,134.85371,865.363,117.99665,865.363,61.89697,865.363,102.58973,865.363,64.89927,865.363,76.46199
865.543,2316.83642,865.543,2288.40998,865.543,2287.01008,865.543,2361.05975,865.543,2248.05818,865.543,2200.93907,865.543,2205.4621,865.543,2193.11914,865.543,2184.33325,865.543,2209.16083,865.543,146.46413,865.543,170.84548,865.543,161.98022,865.543,142.68596,865.543,89.98679,865.543,93.54684,865.543,46.85745,865.543,76.7970266667
865.723,2273.98034,865.723,2327.44751,865.723,2328.14716,865.723,2309.86529,865.723,2253.4871,865.723,2225.39467,865.723,2196.14467,865.723,2234.08888,865.723,2212.36778,865.723,2217.52288,865.723,138.0728,865.723,117.25265,865.723,134.89803,865.723,117.15145,865.723,59.62443,865.723,78.94125,865.723,52.49464,865.723,63.6867733333
865.904,2287.91377,865.904,2243.68456,865.904,2162.2955,865.904,2278.63355,865.904,2325.19092,865.904,2224.61337,865.904,2236.07808,865.904,2217.10891,865.904,2222.42178,865.904,2224.42052,865.904,166.48767,865.904,195.7239,865.904,191.8883,865.904,159.12596,865.904,75.36447,865.904,30.52569,865.904,95.2294,865.904,67.0398533333
866.084,2312.78903,866.084,2328.44191,866.084,2266.14888,866.084,2225.77092,866.084,2236.63531,866.084,2197.80947,866.084,2216.63932,866.084,2216.49909,866.084,2217.70857,866.084,2225.91112,866.084,93.28258,866.084,137.10353,866.084,136.35931,866.084,101.38475,866.084,48.33642,866.084,41.77108,866.084,72.70923,866.084,54.2722433333
866.264,2239.69054,866.264,2300.53678,866.264,2212.96268,866.264,2315.49529,866.264,2317.94417,866.264,2214.43532,866.264,2207.8081,866.264,2205.14291,866.264,2206.45799,866.264,2219.81703,866.264,183.19842,866.264,183.76436,866.264,145.69095,866.264,115.13206,866.264,40.45473,866.264,89.00231,866.264,-9.48818,866.264,39.98962
866.445,2221.18689,866.445,2280.99143,866.445,2231.26193,866.445,2277.05355,866.445,2189.10712,866.445,2187.93219,866.445,2177.72475,866.445,2190.94838,866.445,2181.63612,866.445,2193.10518,866.445,156.28953,866.445,190.39654,866.445,194.55756,866.445,169.29873,866.445,94.53063,866.445,49.69697,866.445,42.37455,866.445,62.2007166667
866.625,2238.55103,866.625,2268.94253,866.625,2268.59231,866.625,2249.23852,866.625,2316.81001,866.625,2206.03511,866.625,2190.77703,866.625,2209.99787,866.625,2195.21468,866.625,2204.89532,866.625,142.52738,866.625,147.46909,866.625,168.54769,866.625,135.77879,866.625,24.70954,866.625,91.3124,866.625,70.50341,866.625,62.1751166667
866.805,2259.56244,866.805,2245.81466,866.805,2236.0048,866.805,2318.53506,866.805,2270.59272,866.805,2197.7262,866.805,2182.46886,866.805,2188.85301,866.805,2186.16967,866.805,2188.69517,866.805,164.98842,866.805,169.92965,866.805,184.99831,866.805,162.61032,866.805,46.11922,866.805,81.20026,866.805,79.51283,866.805,68.9441033333
866.986,2204.80619,866.986,2320.29884,866.986,2198.05499,866.986,2269.11162,866.986,2295.71854,866.986,2208.15512,866.986,2190.16269,866.986,2216.85065,866.986,2202.07076,866.986,2206.27905,866.986,159.86543,866.986,113.80212,866.986,138.15334,866.986,113.1109,866.986,55.09836,866.986,19.25392,866.986,45.71921,866.986,40.0238300000
867.166,2255.98261,867.166,2271.65182,867.166,2206.13819,867.166,2253.00573,867.166,2194.47952,867.166,2158.04654,867.166,2180.88856,867.166,2169.80233,867.166,2188.27203,867.166,2177.74891,867.166,152.64645,867.166,122.11467,867.166,156.75422,867.166,120.67346,867.166,77.65565,867.166,105.96265,867.166,88.53174,867.166,90.71668
867.346,2231.1211,867.346,2164.74828,867.346,2353.53122,867.346,2255.4715,867.346,2242.15922,867.346,2169.66163,867.346,2190.71278,867.346,2180.67963,867.346,2194.62371,867.346,2193.99237,867.346,159.98293,867.346,108.04814,867.346,167.40213,867.346,133.97563,867.346,28.11516,867.346,107.14435,867.346,68.31329,867.346,67.8576
867.526,2218.39054,867.526,2218.30291,867.526,2185.34245,867.526,2231.18255,867.526,2235.73775,867.526,2177.55466,867.526,2155.44687,867.526,2154.67466,867.526,2174.41462,867.526,2170.83575,867.526,183.34794,867.526,150.39747,867.526,178.05336,867.526,149.92947,867.526,38.20203,867.526,46.26787,867.526,33.32394,867.526,39.2646133333
867.707,2135.7645,867.707,2149.37251,867.707,2209.02353,867.707,2256.95059,867.707,2191.04881,867.707,2149.44274,867.707,2158.07948,867.707,2181.10265,867.707,2156.83322,867.707,2147.98556,867.707,149.3199,867.707,184.36967,867.707,175.37594,867.707,145.92921,867.707,31.46323,867.707,89.04306,867.707,17.56722,867.707,46.0245033333
867.887,2212.81912,867.887,2187.48322,867.887,2205.01822,867.887,2232.97256,867.887,2106.99761,867.887,2126.8999,867.887,2145.86292,867.887,2140.35043,867.887,2138.50692,867.887,2153.77936,867.887,176.88495,867.887,198.36451,867.887,229.21489,867.887,213.90407,867.887,60.76169,867.887,86.83102,867.887,67.14048,867.887,71.57773
868.067,2181.36134,868.067,2244.39139,868.067,2159.86368,868.067,2184.69475,868.067,2238.69685,868.067,2169.02558,868.067,2158.91579,868.067,2172.04403,868.067,2160.72379,868.067,2184.8351,868.067,155.61123,868.067,130.90727,868.067,156.37005,868.067,136.20098,868.067,46.153,868.067,118.38567,868.067,103.20333,868.067,89.2473333333
868.247,2216.98151,868.247,2281.00663,868.247,2202.86814,868.247,2222.41531,868.247,2222.76585,868.247,2155.81511,868.247,2135.69464,868.247,2137.7668,868.247,2145.93158,868.247,2128.33594,868.247,151.41302,868.247,153.43963,868.247,185.27042,868.247,174.37975,868.247,44.9791,868.247,65.42702,868.247,27.70927,868.247,46.0384633333
868.427,2202.07561,868.427,2239.84718,868.427,2260.51629,868.427,2189.62426,868.427,2159.44618,868.427,2153.74165,868.427,2154.16293,868.427,2150.96811,868.427,2160.60455,868.427,2136.90466,868.427,109.84103,868.427,125.47653,868.427,132.86501,868.427,119.98747,868.427,38.22402,868.427,78.92917,868.427,31.09014,868.427,49.4144433333
868.607,2191.82818,868.607,2132.78667,868.607,2210.32309,868.607,2164.64186,868.607,2126.0266,868.607,2103.77258,868.607,2104.9321,868.607,2100.46953,868.607,2122.65496,868.607,2095.88352,868.607,164.98842,868.607,196.64686,868.607,168.42845,868.607,164.83611,868.607,6.66935,868.607,51.90581,868.607,40.08722,868.607,32.8874600000
868.788,2211.02858,868.788,2134.08224,868.788,2161.1206,868.788,2139.61415,868.788,2185.24822,868.788,2124.66765,868.788,2135.41699,868.788,2125.1595,868.788,2111.2976,868.788,2113.82785,868.788,155.59849,868.788,148.87832,868.788,139.11655,868.788,125.80388,868.788,25.82852,868.788,59.79369,868.788,47.976,868.788,44.5327366667
