wavelength_nm,intensity,spectrum_id,spectrum_name,point_index,x_unit,y_unit,wavelength_calibrated_nm
387.643,55.665833,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,194,nm,absorbance,383.15406781259156
387.86,58.230304,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,195,nm,absorbance,383.3694594120063
388.076,63.38188,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,196,nm,absorbance,383.5838584234053
388.292,60.18812099999999,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,197,nm,absorbance,383.79825743480416
388.509,58.760617,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,198,nm,absorbance,384.0136490342189
388.725,50.722233,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,199,nm,absorbance,384.2280480456178
388.942,53.241923,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,200,nm,absorbance,384.44343964503247
389.158,50.212157000000005,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,201,nm,absorbance,384.6578386564314
389.374,49.408951,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,202,nm,absorbance,384.87223766783035
389.591,49.675583,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,203,nm,absorbance,385.087629267245
389.807,54.807965,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,204,nm,absorbance,385.30202827864395
390.023,65.449793,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,205,nm,absorbance,385.51642729004294
390.239,67.090346,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,206,nm,absorbance,385.7308263014418
390.456,62.467903,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,207,nm,absorbance,385.94621790085654
390.672,57.889087,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,208,nm,absorbance,386.1606169122555
390.888,55.44445400000001,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,209,nm,absorbance,386.37501592365436
391.104,59.181902,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,210,nm,absorbance,386.5894149350533
391.321,58.847896000000006,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,211,nm,absorbance,386.804806534468
391.537,61.207676000000006,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,212,nm,absorbance,387.01920554586695
391.753,59.619146,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,213,nm,absorbance,387.2336045572659
391.969,55.650311,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,214,nm,absorbance,387.44800356866483
392.185,57.951619,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,215,nm,absorbance,387.66240258006377
392.401,62.464804,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,216,nm,absorbance,387.8768015914627
392.618,72.278425,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,217,nm,absorbance,388.09219319087737
392.834,70.357179,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,218,nm,absorbance,388.3065922022763
393.05,70.114564,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,219,nm,absorbance,388.5209912136753
393.266,62.483504,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,220,nm,absorbance,388.73539022507424
393.482,61.313259,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,221,nm,absorbance,388.9497892364732
393.698,57.971153,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,222,nm,absorbance,389.16418824787206
