wavelength_nm,intensity,spectrum_id,spectrum_name,point_index,x_unit,y_unit,wavelength_calibrated_nm
374.848,38.376119,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,135,nm,absorbance,370.45390415125166
375.066,41.492918,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,136,nm,absorbance,370.670288338682
375.283,39.260426,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,137,nm,absorbance,370.88567993809676
375.5,39.039931,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,138,nm,absorbance,371.1010715375114
375.717,39.35154999999999,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,139,nm,absorbance,371.3164631369261
375.935,39.112239,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,140,nm,absorbance,371.53284732435645
376.152,40.27321300000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,141,nm,absorbance,371.74823892377117
376.369,36.819409,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,142,nm,absorbance,371.9636305231859
376.586,38.074898,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,143,nm,absorbance,372.17902212260054
376.803,40.646689,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,144,nm,absorbance,372.3944137220152
377.02,44.785288,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,145,nm,absorbance,372.60980532142986
377.238,46.733147,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,146,nm,absorbance,372.8261895088603
377.455,44.377185,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,147,nm,absorbance,373.04158110827495
377.672,42.50995200000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,148,nm,absorbance,373.25697270768967
377.889,39.190194000000005,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,149,nm,absorbance,373.4723643071043
378.106,40.849218,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,150,nm,absorbance,373.687755906519
378.323,41.62263600000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,151,nm,absorbance,373.90314750593365
378.54,44.284987,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,152,nm,absorbance,374.11853910534836
378.757,42.472275,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,153,nm,absorbance,374.333930704763
378.974,42.240193,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,154,nm,absorbance,374.5493223041777
379.191,42.946798,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,155,nm,absorbance,374.76471390359234
379.408,42.876361,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,156,nm,absorbance,374.98010550300705
379.625,37.700551,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,157,nm,absorbance,375.1954971024217
379.842,38.697215,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,158,nm,absorbance,375.41088870183637
380.059,43.139603,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,159,nm,absorbance,375.6262803012511
380.276,49.3297,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,160,nm,absorbance,375.84167190066574
380.493,45.862509,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,161,nm,absorbance,376.0570635000804
380.71,43.205827,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,162,nm,absorbance,376.27245509949506
380.927,40.586387,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,163,nm,absorbance,376.4878466989098
381.143,46.957612,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,164,nm,absorbance,376.70224571030866
381.36,47.163785,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,165,nm,absorbance,376.9176373097234
381.577,55.55890000000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,166,nm,absorbance,377.13302890913803
381.794,52.112038,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,167,nm,absorbance,377.3484205085527
382.011,49.840676,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,168,nm,absorbance,377.5638121079674
382.228,43.824622,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,169,nm,absorbance,377.77920370738207
382.444,43.683304,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,170,nm,absorbance,377.993602718781
382.661,48.55519400000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,171,nm,absorbance,378.2089943181957
382.878,48.19940600000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,172,nm,absorbance,378.4243859176104
383.095,49.42059,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,173,nm,absorbance,378.6397775170251
383.311,49.124034,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,174,nm,absorbance,378.854176528424
383.528,51.34617000000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,175,nm,absorbance,379.0695681278387
383.745,51.21727,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,176,nm,absorbance,379.28495972725335
383.962,51.53332400000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,177,nm,absorbance,379.500351326668
384.178,47.317565,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,178,nm,absorbance,379.71475033806695
384.395,46.333364,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,179,nm,absorbance,379.9301419374816
384.612,44.64476,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,180,nm,absorbance,380.1455335368963
384.828,45.95201600000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,181,nm,absorbance,380.3599325482952
385.045,45.274031,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,182,nm,absorbance,380.5753241477099
385.261,43.27953900000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,183,nm,absorbance,380.78972315910886
385.478,45.050974,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,184,nm,absorbance,381.0051147585235
385.695,40.62709400000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,185,nm,absorbance,381.2205063579382
385.911,39.240954,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,186,nm,absorbance,381.4349053693372
386.128,39.836772,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,187,nm,absorbance,381.65029696875183
386.344,43.488119000000005,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,188,nm,absorbance,381.86469598015077
386.561,46.860662000000005,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,189,nm,absorbance,382.08008757956543
386.777,46.157524,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,190,nm,absorbance,382.29448659096437
386.994,51.497108,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,191,nm,absorbance,382.5098781903791
387.21,52.040265,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,192,nm,absorbance,382.72427720177797
387.427,52.086211000000006,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,193,nm,absorbance,382.9396688011927
387.643,50.742188,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,194,nm,absorbance,383.15406781259156
387.86,53.26115600000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,195,nm,absorbance,383.3694594120063
388.076,57.6419,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,196,nm,absorbance,383.5838584234053
388.292,51.748811,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,197,nm,absorbance,383.79825743480416
388.509,49.113868,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,198,nm,absorbance,384.0136490342189
388.725,40.55461700000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,199,nm,absorbance,384.2280480456178
388.942,42.887068000000006,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,200,nm,absorbance,384.44343964503247
389.158,37.081214,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,201,nm,absorbance,384.6578386564314
389.374,36.596657,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,202,nm,absorbance,384.87223766783035
389.591,36.928762,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,203,nm,absorbance,385.087629267245
389.807,42.36910999999999,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,204,nm,absorbance,385.30202827864395
390.023,50.436315,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,205,nm,absorbance,385.51642729004294
390.239,49.784796,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,206,nm,absorbance,385.7308263014418
390.456,44.63168399999999,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,207,nm,absorbance,385.94621790085654
390.672,39.307384,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,208,nm,absorbance,386.1606169122555
390.888,38.872965,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,209,nm,absorbance,386.37501592365436
391.104,42.81515,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,210,nm,absorbance,386.5894149350533
391.321,44.141611,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,211,nm,absorbance,386.804806534468
391.537,45.201851,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,212,nm,absorbance,387.01920554586695
391.753,43.37727700000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,213,nm,absorbance,387.2336045572659
391.969,40.170414,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,214,nm,absorbance,387.44800356866483
392.185,41.714398,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,215,nm,absorbance,387.66240258006377
392.401,46.056650000000005,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,216,nm,absorbance,387.8768015914627
392.618,51.877058,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,217,nm,absorbance,388.09219319087737
392.834,50.626622,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,218,nm,absorbance,388.3065922022763
393.05,49.377084,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,219,nm,absorbance,388.5209912136753
393.266,45.75358,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,220,nm,absorbance,388.73539022507424
393.482,44.80155,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,221,nm,absorbance,388.9497892364732
393.698,43.09833,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,222,nm,absorbance,389.16418824787206
393.914,46.069978000000006,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,223,nm,absorbance,389.378587259271
394.13,53.381275,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,224,nm,absorbance,389.59298627066994
394.346,53.512076,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,225,nm,absorbance,389.8073852820689
394.562,53.469575,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,226,nm,absorbance,390.0217842934679
394.778,47.539788,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,227,nm,absorbance,390.2361833048668
394.994,48.510302,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,228,nm,absorbance,390.45058231626575
395.21,45.517531000000005,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,229,nm,absorbance,390.66498132766463
395.426,46.160521,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,230,nm,absorbance,390.8793803390636
395.642,47.761776,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,231,nm,absorbance,391.0937793504625
395.858,48.965489,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,232,nm,absorbance,391.3081783618615
396.073,49.75989799999999,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,233,nm,absorbance,391.52158478524467
396.289,48.94050700000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,234,nm,absorbance,391.7359837966436
396.505,46.862579,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,235,nm,absorbance,391.95038280804255
396.721,48.029561,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,236,nm,absorbance,392.1647818194415
396.937,46.429894,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,237,nm,absorbance,392.3791808308405
