wavelength_nm,intensity_mean,
535.006,1207.395016,
535.212,1163.371204,
535.418,1218.363974,
535.625,1235.509452,
535.831,1283.451808,
536.037,1279.12695,
536.244,1315.568804,
536.45,1277.64669,
536.656,1339.98733,
536.862,1398.306108,
537.068,1389.028124,
537.275,1425.133,
537.481,1432.17885,
537.687,1449.757606,
537.893,1432.959422,
538.099,1501.213316,
538.305,1460.62086,
538.512,1546.910038,
538.718,1471.493772,
538.924,1510.186786,
539.13,1511.79507,
539.336,1525.19401,
539.542,1572.818392,
539.748,1598.442278,
539.954,1573.092554,
540.16,1577.31726,
540.366,1579.732156,
540.572,1581.983114,
540.778,1632.698238,
540.984,1627.049222,
541.19,1569.37274,
541.396,1566.123202,
541.602,1607.429638,
541.807,1626.293948,
542.013,1631.948996,
542.219,1632.550108,
542.425,1591.68374,
542.631,1645.823954,
542.837,1612.147532,
543.042,1610.042586,
543.248,1582.7663,
543.454,1609.17114,
543.66,1635.647164,
543.865,1649.53307,
544.071,1642.252084,
544.277,1581.20979,
544.483,1663.356114,
544.688,1599.530258,
544.894,1617.29727,
545.1,1614.733244,
545.305,1558.65691,
545.511,1579.419618,
545.716,1557.147632,
545.922,1580.52425,
546.128,1552.390952,
546.333,1558.794036,
546.539,1573.739202,
546.744,1520.228254,
546.95,1525.132786,
547.155,1490.049836,
547.361,1557.240826,
547.566,1449.146982,
547.772,1519.807506,
547.977,1504.376254,
548.182,1492.195708,
548.388,1451.594856,
548.593,1459.998388,
548.799,1434.945742,
549.004,1481.69279,
549.209,1493.666254,
549.415,1459.06948,
549.62,1437.387152,
549.825,1437.729156,
550.031,1387.800996,
550.236,1364.14816,
550.441,1394.256672,
550.646,1377.349226,
550.852,1365.929574,
551.057,1369.469876,
551.262,1303.546136,
551.467,1300.242074,
551.672,1286.617926,
551.878,1241.142494,
552.083,1202.33447,
552.288,1249.668918,
552.493,1215.809754,
552.698,1162.032838,
552.903,1183.796594,
553.108,1188.128274,
553.313,1142.183778,
553.518,1153.424444,
553.723,1136.163756,
553.928,1159.857504,
554.133,1155.567102,
554.338,1097.939398,
554.543,1158.569012,
554.748,1110.30377,
554.953,1086.929562,
555.158,1129.833896,
555.363,1090.580946,
555.568,1061.646466,
555.773,1071.957518,
555.978,1043.307566,
556.182,1062.176028,
556.387,1033.68992,
556.592,1025.634942,
556.797,1044.658174,
557.002,1040.287034,
557.206,1053.988444,
557.411,999.210794,
557.616,979.172552,
557.821,1034.120216,
558.025,970.660018,
558.23,947.131538,
558.435,1015.94454,
558.64,976.498144,
558.844,966.122212,
559.049,957.978502,
559.253,916.119952,
559.458,924.784406,
559.663,924.899992,
559.867,936.449122,
560.072,911.926778,
560.276,861.713164,
560.481,891.001514,
560.685,915.794398,
560.89,863.385594,
561.094,883.566818,
561.299,885.292752,
561.503,854.701874,
561.708,844.923738,
561.912,743.633646,
562.117,807.193172,
562.321,827.7335,
562.525,790.346552,
562.73,737.193548,
562.934,737.594428,
563.139,745.963692,
563.343,764.180216,
563.547,747.439432,
563.752,737.761448,
563.956,741.9384,
564.16,720.555732,
564.364,677.95373,
564.569,657.133726,
564.773,669.831176,
564.977,685.606128,
565.181,658.643978,
565.385,657.514992,
565.59,666.700956,
565.794,725.599886,
565.998,680.80124,
566.202,630.709274,
566.406,656.158024,
566.61,657.013852,
566.814,656.269842,
567.018,661.112164,
567.222,676.338104,
567.426,661.57243,
567.63,663.684798,
567.834,625.47432,
568.038,702.653992,
568.242,689.013836,
568.446,748.12633,
568.65,740.307344,
568.854,766.497982,
569.058,831.386516,
569.262,857.180916,
569.466,889.030128,
569.67,904.814584,
569.874,949.20373,
570.078,1029.68207,
570.281,1111.563498,
570.485,1145.837948,
570.689,1170.122582,
570.893,1277.211974,
571.097,1328.037096,
571.3,1344.926268,
571.504,1467.05392,
571.708,1536.440106,
571.912,1612.101378,
572.115,1688.954922,
572.319,1749.008494,
572.523,1847.924006,
572.726,1862.985008,
572.93,1950.562644,
573.133,1988.88925,
573.337,2057.6436,
573.541,2116.69842,
573.744,2149.393148,
573.948,2200.27524,
574.151,2232.828894,
574.355,2288.456416,
574.558,2347.985628,
574.762,2439.429336,
574.965,2474.444842,
575.169,2552.407268,
575.372,2645.726266,
575.576,2683.865646,
575.779,2748.2477,
575.983,2840.380112,
576.186,2895.077636,
576.389,2951.562416,
576.593,3031.729766,
576.796,3074.363954,
577,3136.310582,
577.203,3209.969444,
577.406,3325.487808,
577.609,3385.538344,
577.813,3405.909498,
578.016,3397.527664,
578.219,3433.359532,
578.423,3426.173496,
578.626,3439.362436,
578.829,3424.564494,
579.032,3431.998512,
579.235,3511.570286,
579.438,3482.845322,
579.642,3424.817248,
579.845,3496.545638,
580.048,3469.507048,
580.251,3484.525304,
580.454,3530.710766,
580.657,3510.838762,
580.86,3555.330508,
581.063,3528.805896,
581.266,3586.856234,
581.469,3602.342582,
581.672,3575.175374,
581.875,3611.800934,
582.078,3558.3045,
582.281,3592.249372,
582.484,3658.540368,
582.687,3694.17691,
582.89,3689.301278,
583.093,3664.629546,
583.296,3608.398188,
583.499,3629.474506,
583.702,3602.414038,
583.904,3577.913358,
584.107,3550.942254,
584.31,3569.11785,
584.513,3550.084556,
584.716,3483.799708,
584.918,3457.088792,
585.121,3483.025216,
585.324,3441.431736,
585.527,3407.380256,
585.729,3436.059386,
585.932,3455.452074,
586.135,3437.9251,
586.337,3387.365014,
586.54,3484.127352,
586.743,3450.762722,
586.945,3460.446984,
587.148,3449.18145,
587.35,3457.751022,
587.553,3463.453546,
587.755,3567.123848,
587.958,3497.853812,
588.161,3480.134298,
588.363,3474.92714,
588.566,3468.383178,
588.768,3409.377596,
588.971,3374.987566,
589.173,3344.770014,
589.375,3296.663092,
589.578,3382.508722,
589.78,3335.08475,
589.983,3236.285624,
590.185,3257.076562,
590.387,3247.39062,
590.59,3244.03664,
590.792,3173.776278,
590.994,3162.993014,
591.197,3127.64185,
591.399,3126.94241,
591.601,3152.27445,
591.803,3095.25329,
592.006,3165.28665,
592.208,3195.190894,
592.41,3123.79085,
592.612,3142.054888,
592.815,3190.074958,
593.017,3150.867934,
593.219,3162.87912,
593.421,3097.921448,
593.623,3092.308242,
593.825,3070.052584,
594.027,3060.77148,
594.229,3006.641122,
594.432,2965.640858,
594.634,2997.395504,
594.836,2942.378898,
595.038,2872.309704,
595.24,2831.670674,
595.442,2824.650042,
595.644,2798.862594,
595.846,2832.673062,
596.048,2748.865716,
596.249,2694.640828,
596.451,2715.51601,
596.653,2669.679964,
596.855,2664.718866,
597.057,2697.06506,
597.259,2730.098928,
597.461,2652.69223,
597.663,2684.927958,
597.864,2669.306038,
598.066,2706.610196,
598.268,2643.708388,
598.47,2594.09856,
598.671,2654.876732,
598.873,2627.013768,
599.075,2612.427948,
599.277,2553.382628,
599.478,2556.02986,
599.68,2555.551784,
599.882,2527.989272,
600.083,2504.831282,
600.285,2454.144392,
600.487,2401.517938,
600.688,2373.840776,
600.89,2389.905106,
601.091,2384.281884,
601.293,2381.121552,
601.494,2332.813198,
601.696,2352.396252,
601.898,2285.940592,
602.099,2270.70405,
602.301,2298.477636,
602.502,2309.394414,
602.703,2320.697258,
602.905,2314.268422,
603.106,2329.654442,
603.308,2295.057496,
603.509,2295.635864,
603.711,2276.433442,
603.912,2310.517144,
604.113,2256.043596,
604.315,2256.94288,
604.516,2251.396446,
604.717,2213.401862,
604.919,2210.787002,
605.12,2209.79994,
605.321,2122.73436,
605.522,2091.302128,
605.724,2109.660898,
605.925,2011.099092,
606.126,2039.119994,
606.327,1985.485144,
606.528,1964.155204,
606.729,1958.008194,
606.931,1936.595766,
607.132,1899.205518,
607.333,1852.31452,
607.534,1812.110604,
607.735,1815.610796,
607.936,1754.062934,
608.137,1772.951442,
608.338,1747.538244,
608.539,1711.782394,
608.74,1672.25448,
608.941,1689.753464,
609.142,1735.180644,
609.343,1639.909428,
609.544,1650.702434,
609.745,1595.397322,
609.946,1656.412878,
610.147,1543.814404,
610.348,1578.209294,
610.549,1521.54898,
610.75,1524.178928,
610.95,1491.412518,
611.151,1459.949096,
611.352,1418.150296,
611.553,1414.68898,
611.754,1396.12091,
611.954,1378.952354,
612.155,1356.36541,
612.356,1378.239082,
612.557,1309.02521,
612.757,1310.757808,
612.958,1275.775868,
613.159,1307.235834,
613.359,1285.285876,
613.56,1276.477468,
613.761,1265.982506,
613.961,1271.906978,
614.162,1256.966698,
614.362,1253.769994,
614.563,1295.40141,
614.764,1272.100234,
614.964,1261.054398,
