CENTRALWAVELNG,FLAM
3.98052,4.34990787979209e-17
3.98076,4.3253947486462615e-17
3.98101,4.3105200413176346e-17
3.98126,4.308635583304372e-17
3.9815,4.3160089897796146e-17
3.98175,4.330220164728085e-17
3.982,4.343491873563204e-17
3.98224,4.347082798736041e-17
3.98249,4.335864467988074e-17
3.98273,4.318891849134287e-17
3.98298,4.303522168115606e-17
3.98323,4.297258498597558e-17
3.98347,4.30680414434283e-17
3.98372,4.3412777778638914e-17
3.98397,4.383785613184161e-17
3.98421,4.412222062526794e-17
3.98446,4.409487282875761e-17
3.98471,4.3951957211812e-17
3.98495,4.3881950574430895e-17
3.9852,4.396095648315899e-17
3.98545,4.409390494767356e-17
3.98569,4.421451546568415e-17
3.98594,4.4269220920299283e-17
3.98619,4.420965042271349e-17
3.98643,4.399477674028646e-17
3.98668,4.3675551844440035e-17
3.98693,4.330915762474385e-17
3.98717,4.29576762951034e-17
3.98742,4.2679235120274504e-17
3.98767,4.252373129904949e-17
3.98791,4.253131009740796e-17
3.98816,4.272845029877731e-17
3.98841,4.313835712202883e-17
3.98865,4.359216359905018e-17
3.9889,4.390346906138453e-17
3.98915,4.3946647373406287e-17
3.98939,4.380637731990373e-17
3.98964,4.355507194898298e-17
3.98989,4.3261888136421453e-17
3.99013,4.298856925368331e-17
3.99038,4.281527307881848e-17
3.99063,4.270403104871306e-17
3.99087,4.2594491460229334e-17
3.99112,4.24458121543131e-17
3.99137,4.236064459312819e-17
3.99161,4.242935889291366e-17
3.99186,4.267456889805534e-17
3.99211,4.3034619747017435e-17
3.99235,4.3469047563673684e-17
3.9926,4.3865659622031796e-17
3.99285,4.4098139870882353e-17
3.99309,4.406480938842657e-17
3.99334,4.392167781009239e-17
3.99358,4.3825366631766176e-17
3.99383,4.387538249373667e-17
3.99408,4.405082964064182e-17
3.99432,4.436013625332905e-17
3.99457,4.469273900298503e-17
3.99482,4.4894620443341025e-17
3.99506,4.4821926094088667e-17
3.99531,4.45318158489891e-17
3.99556,4.409407856549086e-17
3.9958,4.359917954408588e-17
3.99605,4.317572687260042e-17
3.9963,4.296533063142495e-17
3.99654,4.296832489317271e-17
3.99679,4.309092618129051e-17
3.99704,4.3243800678698404e-17
3.99728,4.334794720898015e-17
3.99753,4.332308818527686e-17
3.99778,4.311787348657747e-17
3.99802,4.2800435491276295e-17
3.99827,4.243782276148175e-17
3.99852,4.209341301255563e-17
3.99876,4.18190782517781e-17
3.99901,4.167723807985821e-17
3.99926,4.163802103923378e-17
3.9995,4.164525641428858e-17
3.99975,4.164651167816886e-17
4.0,4.168378193996093e-17
4.00024,4.180025314261633e-17
4.00049,4.1983103494195935e-17
4.00074,4.212947741911269e-17
4.00098,4.2142207270413955e-17
4.00123,4.2051603660092895e-17
4.00148,4.193057735940188e-17
4.00172,4.1841425625694174e-17
4.00197,4.1851132213298843e-17
4.00222,4.2035725486076474e-17
4.00246,4.238784215849215e-17
4.00271,4.2702484872066364e-17
4.00296,4.276658108697117e-17
4.0032,4.258830505189551e-17
4.00345,4.2298647663637856e-17
4.0037,4.2028828181878526e-17
4.00394,4.1731248319483524e-17
4.00419,4.135079568839569e-17
4.00443,4.087435761405729e-17
4.00468,4.044243415063151e-17
4.00493,4.017319467521233e-17
4.00517,4.011883385899819e-17
4.00542,4.026585520398465e-17
4.00567,4.06227044646657e-17
4.00591,4.0991739765911784e-17
4.00616,4.114231574597771e-17
4.00641,4.0904864333307927e-17
4.00665,4.048478916520562e-17
4.0069,4.007359541260707e-17
4.00715,3.981877444158786e-17
4.00739,3.9785666016555263e-17
4.00764,4.007222275702486e-17
4.00789,4.054922898640072e-17
4.00813,4.101867157558472e-17
4.00838,4.1295696301599495e-17
4.00863,4.1431344921820205e-17
4.00887,4.1475402878796283e-17
4.00912,4.148315221820618e-17
4.00937,4.150591262852402e-17
4.00961,4.161614375486272e-17
4.00986,4.17901708739512e-17
4.01011,4.1959440243221456e-17
4.01035,4.205594751183188e-17
4.0106,4.210974836509095e-17
4.01085,4.21539379776568e-17
4.01109,4.2208924127057833e-17
4.01134,4.225538174453268e-17
4.01159,4.229059407877746e-17
4.01183,4.2280086455687706e-17
4.01208,4.21701989410784e-17
4.01233,4.1894467047216666e-17
4.01257,4.1585267520629024e-17
4.01282,4.140477526962439e-17
4.01307,4.14616398449804e-17
4.01331,4.155737352301384e-17
4.01356,4.149729180888761e-17
4.01381,4.12386290814956e-17
4.01405,4.0922405147805404e-17
4.0143,4.066409922906239e-17
4.01455,4.050143338076005e-17
4.01479,4.0456096793027234e-17
4.01504,4.054575095684235e-17
4.01529,4.063965966789837e-17
4.01553,4.059515856780483e-17
4.01578,4.038050881392112e-17
4.01602,4.016301170450664e-17
4.01627,4.0090705636377e-17
4.01652,4.020200538853362e-17
4.01676,4.0487926267827144e-17
4.01701,4.094314205070249e-17
4.01726,4.1435009356658966e-17
4.0175,4.181267054669648e-17
4.01775,4.1990586527408766e-17
4.018,4.2071690162511783e-17
4.01824,4.215251362426188e-17
4.01849,4.224293383773492e-17
4.01874,4.2298952531792915e-17
4.01898,4.229212850649118e-17
4.01923,4.22022931109112e-17
4.01948,4.2010085518575743e-17
4.01972,4.171481980327785e-17
4.01997,4.139105645732251e-17
4.02022,4.111046480984395e-17
4.02046,4.092106224063476e-17
4.02071,4.0841046962794504e-17
4.02096,4.0882208969245857e-17
4.0212,4.103124727573703e-17
4.02145,4.126791561256946e-17
4.0217,4.1561745834638384e-17
4.02194,4.1757720412159125e-17
4.02219,4.168294098702662e-17
4.02244,4.133961945735483e-17
4.02268,4.099065702136529e-17
4.02293,4.0917313432862605e-17
4.02318,4.100685358794655e-17
4.02342,4.1021476721070975e-17
4.02367,4.0750592071439235e-17
4.02392,4.039859982039969e-17
4.02416,4.0170657681877046e-17
4.02441,4.018517127121111e-17
4.02466,4.0354413116501416e-17
4.0249,4.0625324129338173e-17
4.02515,4.0902829924682246e-17
4.0254,4.107391893378849e-17
4.02564,4.102376651294408e-17
4.02589,4.082320610365297e-17
4.02614,4.056412077849531e-17
4.02638,4.03263283047681e-17
4.02663,4.0123818168674867e-17
4.02687,3.9991780987954986e-17
4.02712,3.9916488799408744e-17
4.02737,3.984428304596625e-17
4.02761,3.970219787253083e-17
4.02786,3.9597641444347136e-17
4.02811,3.966402177611318e-17
4.02835,3.998956644915446e-17
4.0286,4.0366957006968297e-17
4.02885,4.059416660186011e-17
4.02909,4.059246644908965e-17
4.02934,4.0450501652521446e-17
4.02959,4.0234607131617764e-17
4.02983,4.0016162138176474e-17
4.03008,3.9870701141054425e-17
4.03033,3.986995847528148e-17
4.03057,3.995366064915902e-17
4.03082,4.0045682370792373e-17
4.03107,4.0112109857568664e-17
4.03131,4.021881021877246e-17
4.03156,4.0445175617706614e-17
4.03181,4.068109415316381e-17
4.03205,4.0739997032918266e-17
4.0323,4.0452222666474824e-17
4.03255,4.000567156402199e-17
4.03279,3.961023627433604e-17
4.03304,3.9418347074014615e-17
4.03329,3.9389181683909764e-17
4.03353,3.9511865585631363e-17
4.03378,3.9724928678759927e-17
4.03403,3.9933296849535484e-17
4.03427,4.002252532457531e-17
4.03452,4.007318231844505e-17
4.03477,4.019402836292202e-17
4.03501,4.0455286114324454e-17
4.03526,4.0694293866913733e-17
4.03551,4.0756624715431413e-17
4.03575,4.061473295115274e-17
4.036,4.038742237896297e-17
4.03625,4.018743953658045e-17
4.03649,4.003626588897553e-17
4.03674,3.9931399822468175e-17
4.03699,3.9871593829368736e-17
4.03723,3.997379168222918e-17
4.03748,4.0363401087902207e-17
4.03773,4.0994307444630724e-17
4.03797,4.153775906994359e-17
4.03822,4.165455700907071e-17
4.03846,4.1420500581970786e-17
4.03871,4.1075448924638656e-17
4.03896,4.084514016953945e-17
4.0392,4.0655240017922487e-17
4.03945,4.043185468076745e-17
4.0397,4.013924637184704e-17
4.03994,3.984571728786531e-17
4.04019,3.960328187202144e-17
4.04044,3.942554969705937e-17
4.04068,3.930265109439291e-17
4.04093,3.9229776033381034e-17
4.04118,3.919671773612738e-17
4.04142,3.917912242507545e-17
4.04167,3.916868883172602e-17
4.04192,3.928702559692445e-17
4.04216,3.968806735736688e-17
4.04241,4.0229966355985986e-17
4.04266,4.051328195289108e-17
4.0429,4.014588507578469e-17
4.04315,3.932874170573139e-17
4.0434,3.838011615302118e-17
4.04364,3.7590836541759665e-17
4.04389,3.7047427495943973e-17
4.04414,3.6861728487708636e-17
4.04438,3.702459104310591e-17
4.04463,3.7365050156786525e-17
4.04488,3.770526105568723e-17
4.04512,3.79688035829049e-17
4.04537,3.81144134624285e-17
4.04562,3.810172577524934e-17
4.04586,3.8013948975180344e-17
4.04611,3.795600664398217e-17
4.04636,3.7972162998882295e-17
4.0466,3.7951863095323585e-17
4.04685,3.779110457068809e-17
4.0471,3.75278480995264e-17
4.04734,3.727180960903368e-17
4.04759,3.711715748588013e-17
4.04784,3.7095088093061356e-17
4.04808,3.723321505601992e-17
4.04833,3.752564442526216e-17
4.04858,3.785337623403276e-17
4.04882,3.809079324534099e-17
4.04907,3.8201941381093896e-17
4.04931,3.8226487955483324e-17
4.04956,3.820589084877893e-17
4.04981,3.814003859716903e-17
4.05005,3.802739417093025e-17
4.0503,3.788182897165232e-17
4.05055,3.7804746812309576e-17
4.05079,3.789716060958039e-17
4.05104,3.8176381622405274e-17
4.05129,3.8556326630389524e-17
4.05153,3.8946899742474145e-17
4.05178,3.933520435237372e-17
4.05203,3.9726919958084924e-17
4.05227,4.012104115991502e-17
4.05252,4.0410720720992705e-17
4.05277,4.048958322695432e-17
4.05301,4.0331844630277837e-17
4.05326,4.006279294073034e-17
4.05351,3.981117669911589e-17
4.05375,3.9584325535867566e-17
4.054,3.9338738409381017e-17
4.05425,3.9039951601253037e-17
4.05449,3.874942569874069e-17
4.05474,3.852343088590334e-17
4.05499,3.8408801858579637e-17
4.05523,3.843561487313686e-17
4.05548,3.864166036771014e-17
4.05573,3.896444847755701e-17
4.05597,3.927760847470161e-17
4.05622,3.9458256764653105e-17
4.05647,3.949503627963304e-17
4.05671,3.9396160820895244e-17
4.05696,3.918147961787862e-17
4.05721,3.8891942846628813e-17
4.05745,3.8572044293377726e-17
4.0577,3.828483447417874e-17
4.05795,3.810523817571422e-17
4.05819,3.810885371661409e-17
4.05844,3.8253404403690584e-17
4.05869,3.846402047575832e-17
4.05893,3.8666596447802833e-17
4.05918,3.880609495910906e-17
4.05943,3.882526766572962e-17
4.05967,3.871053357172496e-17
4.05992,3.851599771503173e-17
4.06016,3.828420873928291e-17
4.06041,3.809611947253121e-17
4.06066,3.804178326991693e-17
4.0609,3.820148925766423e-17
4.06115,3.8450153038520265e-17
4.0614,3.865064624209326e-17
4.06164,3.871012212689633e-17
4.06189,3.866668179978138e-17
4.06214,3.854436351404316e-17
4.06238,3.8371299467727464e-17
4.06263,3.8179023076344664e-17
4.06288,3.8010530843762485e-17
4.06312,3.784676446597702e-17
4.06337,
4.06362,
4.06386,
4.06411,
4.06436,
4.0646,
4.06485,
4.0651,
4.06534,
4.06559,
4.06584,
4.06608,
4.06633,
4.06658,
4.06682,
4.06707,
4.06732,
4.06756,
4.06781,
4.06806,
4.0683,
4.06855,
4.0688,
4.06904,
4.06929,
4.06954,
4.06978,
4.07003,
4.07028,
4.07052,
4.07077,
4.07102,
4.07126,
4.07151,
4.07175,
4.072,
4.07225,
4.07249,
4.07274,
4.07299,
4.07323,
4.07348,
4.07373,
4.07397,
4.07422,
4.07447,
4.07471,
4.07496,
4.07521,
4.07545,
4.0757,
4.07595,
4.07619,
4.07644,
4.07669,
4.07693,
4.07718,
4.07743,
4.07767,
4.07792,
4.07817,
4.07841,
4.07866,
4.07891,
4.07915,
4.0794,
4.07965,
4.07989,
4.08014,
4.08039,
4.08063,
4.08088,
4.08113,
4.08137,
4.08162,
4.08187,
4.08211,
4.08236,
4.0826,
4.08285,
4.0831,
4.08334,
4.08359,
4.08384,
4.08408,
4.08433,
4.08458,
4.08482,
4.08507,
4.08532,
4.08556,
4.08581,
4.08606,
4.0863,
4.08655,
4.0868,
4.08704,
4.08729,
4.08754,
4.08778,
4.08803,
4.08828,
4.08852,
4.08877,
4.08902,
4.08926,
4.08951,
4.08976,
4.09,
4.09025,
4.0905,
4.09074,
4.09099,
4.09124,
4.09148,
4.09173,
4.09198,
4.09222,
4.09247,
4.09272,
4.09296,
4.09321,
4.09345,
4.0937,
4.09395,
4.09419,
4.09444,
4.09469,
4.09493,
4.09518,
4.09543,
4.09567,
4.09592,
4.09617,
4.09641,
4.09666,
4.09691,
4.09715,
4.0974,
4.09765,
4.09789,
4.09814,
4.09839,
4.09863,
4.09888,
4.09913,
4.09937,
4.09962,
4.09987,
4.10011,
4.10036,
4.10061,
4.10085,
4.1011,
4.10135,
4.10159,
4.10184,
4.10209,
4.10233,
4.10258,
4.10283,
4.10307,
4.10332,
4.10357,
4.10381,
4.10406,
4.10431,
4.10455,
4.1048,
4.10504,
4.10529,
4.10554,
4.10578,
4.10603,
4.10628,
4.10652,
4.10677,
4.10702,
4.10726,
4.10751,
4.10776,
4.108,
4.10825,
4.1085,
4.10874,
4.10899,
4.10924,
4.10948,
4.10973,
4.10998,
4.11022,
4.11047,
4.11072,
4.11096,
4.11121,
4.11146,
4.1117,
4.11195,
4.1122,
4.11244,
4.11269,
4.11294,
4.11318,
4.11343,
4.11368,
4.11392,
4.11417,
4.11442,
4.11466,
4.11491,
4.11516,
4.1154,
4.11565,
4.11589,
4.11614,
4.11639,
4.11663,
4.11688,
4.11713,
4.11737,
4.11762,
4.11787,
4.11811,
4.11836,
4.11861,
4.11885,
4.1191,
4.11935,
4.11959,
4.11984,
4.12009,
4.12033,
4.12058,
4.12083,
4.12107,
4.12132,
4.12157,
4.12181,
4.12206,
4.12231,
4.12255,
4.1228,
4.12305,
4.12329,
4.12354,
4.12379,
4.12403,
4.12428,
4.12453,
4.12477,
4.12502,
4.12527,
4.12551,
4.12576,
4.12601,
4.12625,
4.1265,
4.12674,
4.12699,
4.12724,
4.12748,
4.12773,
4.12798,
4.12822,
4.12847,
4.12872,
4.12896,
4.12921,
4.12946,
4.1297,
4.12995,
4.1302,
4.13044,
4.13069,
4.13094,
4.13118,
4.13143,
4.13168,
4.13192,
4.13217,
4.13242,
4.13266,
4.13291,
4.13316,
4.1334,
4.13365,
4.1339,
4.13414,
4.13439,
4.13464,
4.13488,
4.13513,
4.13538,
4.13562,
4.13587,
4.13612,
4.13636,
4.13661,
4.13686,
4.1371,
4.13735,
4.1376,
4.13784,
4.13809,
4.13833,
4.13858,
4.13883,
4.13907,
4.13932,
4.13957,
4.13981,
4.14006,
4.14031,
4.14055,
4.1408,
4.14105,
4.14129,
4.14154,
4.14179,
4.14203,
4.14228,
4.14253,
4.14277,
4.14302,
4.14327,
4.14351,
4.14376,
4.14401,
4.14425,
4.1445,
4.14475,
4.14499,
4.14524,
4.14549,
4.14573,
4.14598,
4.14623,
4.14647,
4.14672,
4.14697,
4.14721,
4.14746,
4.14771,
4.14795,
4.1482,
4.14845,
4.14869,
4.14894,
4.14918,
4.14943,
4.14968,
4.14992,
4.15017,
4.15042,
4.15066,
4.15091,
4.15116,
4.1514,
4.15165,
4.1519,
4.15214,
4.15239,
4.15264,
4.15288,
4.15313,
4.15338,
4.15362,
4.15387,
4.15412,
4.15436,
4.15461,
4.15486,
4.1551,
4.15535,
4.1556,
4.15584,
4.15609,
4.15634,
4.15658,
4.15683,
4.15708,
4.15732,
4.15757,
4.15782,
4.15806,
4.15831,
4.15856,
4.1588,
4.15905,
4.1593,
4.15954,
4.15979,
4.16003,
4.16028,
4.16053,
4.16077,
4.16102,
4.16127,
4.16151,
4.16176,
4.16201,
4.16225,
4.1625,
4.16275,
4.16299,
4.16324,
4.16349,
4.16373,
4.16398,
4.16423,
4.16447,
4.16472,
4.16497,
4.16521,
4.16546,
4.16571,
4.16595,
4.1662,
4.16645,
4.16669,
4.16694,
4.16719,
4.16743,
4.16768,
4.16793,
4.16817,
4.16842,
4.16867,
4.16891,
4.16916,
4.16941,
4.16965,
4.1699,
4.17015,
4.17039,
4.17064,
4.17089,
4.17113,
4.17138,
4.17162,
4.17187,
4.17212,
4.17236,
4.17261,
4.17286,
4.1731,
4.17335,
4.1736,
4.17384,
4.17409,
4.17434,
4.17458,
4.17483,
4.17508,3.5319269858304104e-17
4.17532,3.541774654889372e-17
4.17557,3.564514439676463e-17
4.17582,3.5970470529880327e-17
4.17606,3.631201650274677e-17
4.17631,3.6535789683302993e-17
4.17656,3.651683223480732e-17
4.1768,3.6257361046256743e-17
4.17705,3.580208487437029e-17
4.1773,3.520960774451126e-17
4.17754,3.4725203893057053e-17
4.17779,3.460820413767302e-17
4.17804,3.4943437943280077e-17
4.17828,3.548526456806812e-17
4.17853,3.5994854082220366e-17
4.17878,3.641111504326696e-17
4.17902,3.674752186578282e-17
4.17927,3.70089088688062e-17
4.17952,3.7175497116887407e-17
4.17976,3.7239100310390485e-17
4.18001,3.720751050250086e-17
4.18026,3.7116343740869704e-17
4.1805,3.700188544493649e-17
4.18075,3.6890764297480455e-17
4.181,3.6800935505872185e-17
4.18124,3.675279977052784e-17
4.18149,3.672075658102603e-17
4.18174,3.667039348660316e-17
4.18198,3.657768355990211e-17
4.18223,3.647957893710948e-17
4.18247,3.641167754823339e-17
4.18272,3.637525392417187e-17
4.18297,3.6336422721018536e-17
4.18321,3.626088627017065e-17
4.18346,3.6157993463109675e-17
4.18371,3.604928398414084e-17
4.18395,3.595253675331404e-17
4.1842,3.57974533108263e-17
4.18445,3.5504301550802924e-17
4.18469,3.5097163381313214e-17
4.18494,3.4764960816439535e-17
4.18519,3.470044467370242e-17
4.18543,3.483126517342781e-17
4.18568,3.499455019365335e-17
4.18593,3.5044939383410696e-17
4.18617,3.500185591029261e-17
4.18642,3.487728983292495e-17
4.18667,3.4712712663398004e-17
4.18691,3.461830879735169e-17
4.18716,3.471946379201476e-17
4.18741,3.4977193861323493e-17
4.18765,3.526396008470492e-17
4.1879,3.546057580743952e-17
4.18815,3.554893508603165e-17
4.18839,3.5516106690193347e-17
4.18864,3.537132665041852e-17
4.18889,3.5206504679884075e-17
4.18913,3.513310228214625e-17
4.18938,3.5146184713451063e-17
4.18963,3.514295267559527e-17
4.18987,3.501414865579506e-17
4.19012,3.4869613830247346e-17
4.19037,3.4853148486625205e-17
4.19061,3.5070159265625044e-17
4.19086,3.5405070251020636e-17
4.19111,3.57470705968455e-17
4.19135,3.6031446499421396e-17
4.1916,3.6266405421949535e-17
4.19185,3.6447086873161664e-17
4.19209,3.655769571290468e-17
4.19234,3.658720331716836e-17
4.19259,3.653688336533756e-17
4.19283,3.6349105714915194e-17
4.19308,3.5960657357100973e-17
4.19332,3.540533323854504e-17
4.19357,3.491669335898571e-17
4.19382,3.472346622746359e-17
4.19406,3.48277121775285e-17
4.19431,3.5120396391614264e-17
4.19456,3.5498790543259015e-17
4.1948,3.587632711028418e-17
4.19505,3.6153366909568215e-17
4.1953,3.626770465612144e-17
4.19554,3.629614203240457e-17
4.19579,3.633458586635995e-17
4.19604,3.6354443323704414e-17
4.19628,3.6241836866520405e-17
4.19653,3.588445758856715e-17
4.19678,3.5436981743293685e-17
4.19702,3.509152403740025e-17
4.19727,3.4993106340076204e-17
4.19752,3.5050216885721983e-17
4.19776,3.518297315105612e-17
4.19801,3.533385102014309e-17
4.19826,3.548023501180378e-17
4.1985,3.5587364881710735e-17
4.19875,3.565590067146857e-17
4.199,3.5697061342581386e-17
4.19924,3.572394776428881e-17
4.19949,3.5787274755788153e-17
4.19974,3.5947829888039554e-17
4.19998,3.620031027175992e-17
4.20023,3.641874390214877e-17
4.20048,3.647582462085929e-17
4.20072,3.640936018252631e-17
4.20097,3.63212688678029e-17
4.20122,3.630265394532094e-17
4.20146,3.637174490465385e-17
4.20171,3.6547973551764066e-17
4.20196,3.6819705061054134e-17
4.2022,3.709626210062799e-17
4.20245,3.727784304297476e-17
4.2027,3.7351564355076074e-17
4.20294,3.736038537957767e-17
4.20319,3.7350944692806404e-17
4.20344,3.7279336323225004e-17
4.20368,3.709648339858277e-17
4.20393,3.678463013463771e-17
4.20418,3.645480250531025e-17
4.20442,3.6217719999691627e-17
4.20467,3.610236641111915e-17
4.20491,3.6052860165410405e-17
4.20516,3.6013266285425176e-17
4.20541,3.600472015678807e-17
4.20565,3.606050025304725e-17
4.2059,3.620175175587719e-17
4.20615,3.6360627430004105e-17
4.20639,3.6464499807660485e-17
4.20664,3.6503019821583076e-17
4.20689,3.656399280736321e-17
4.20713,3.673196473495248e-17
4.20738,3.696035815439364e-17
4.20763,3.716360173555514e-17
4.20787,3.727201253941425e-17
4.20812,3.7215501885391535e-17
4.20837,3.6912463770052806e-17
4.20861,3.6390575960105277e-17
4.20886,3.5928856499506666e-17
4.20911,3.5818579574607015e-17
4.20935,3.601346385535131e-17
4.2096,3.628959338929848e-17
4.20985,3.6439853284290457e-17
4.21009,3.645584764693984e-17
4.21034,3.633331107317422e-17
4.21059,3.6095103979840335e-17
4.21083,3.5876481326240235e-17
4.21108,3.583936333669864e-17
4.21133,3.594994723266249e-17
4.21157,3.6012670081407794e-17
4.21182,3.5843202884931504e-17
4.21207,3.55017342171396e-17
4.21231,3.508733654760847e-17
4.21256,3.4694626551201486e-17
4.21281,3.441003451145314e-17
4.21305,3.433302334899125e-17
4.2133,3.447400783650225e-17
4.21355,3.4724669813454466e-17
4.21379,3.497339871152711e-17
4.21404,3.518816926326178e-17
4.21429,3.535996235073019e-17
4.21453,3.547910481898775e-17
4.21478,3.5506530883754406e-17
4.21503,3.5410477778395034e-17
4.21527,3.520015231606175e-17
4.21552,3.495635400855168e-17
4.21576,3.475205127270828e-17
4.21601,3.463853851042838e-17
4.21626,3.465170556395342e-17
4.2165,3.4825621174158164e-17
4.21675,3.5069821853656016e-17
4.217,3.52807534771592e-17
4.21724,3.5384409684588736e-17
4.21749,3.5406059722123906e-17
4.21774,3.535685521382794e-17
4.21798,3.527640532317116e-17
4.21823,3.5221734259122365e-17
4.21848,3.5256734975594605e-17
4.21872,3.5333822766479415e-17
4.21897,3.5388710104562926e-17
4.21922,3.537071336485047e-17
4.21946,3.531069036891421e-17
4.21971,3.523785131997096e-17
4.21996,3.51558875985335e-17
4.2202,3.503916555142888e-17
4.22045,3.4862400130874126e-17
4.2207,3.467268364312572e-17
4.22094,3.4532887154171694e-17
4.22119,3.4496396551136084e-17
4.22144,3.4523777105973194e-17
4.22168,3.4572377914347364e-17
4.22193,3.4624852406184234e-17
4.22218,3.4712378686049146e-17
4.22242,3.4861983694110334e-17
4.22267,3.505362083013767e-17
4.22292,3.525139960226452e-17
4.22316,3.5425144718561037e-17
4.22341,3.55755873206229e-17
4.22366,3.569739138028189e-17
4.2239,3.580552218250369e-17
4.22415,3.5974567247317263e-17
4.2244,3.629997813482037e-17
4.22464,3.669693850980566e-17
4.22489,3.697627060821043e-17
4.22514,3.6948527068623174e-17
4.22538,3.675169538542831e-17
4.22563,3.6561558209936265e-17
4.22588,3.649870122127075e-17
4.22612,3.641633651881133e-17
4.22637,3.618447841706638e-17
4.22661,3.579425117290546e-17
4.22686,3.5355804722760246e-17
4.22711,3.4958835334588604e-17
4.22735,3.465639169866751e-17
4.2276,3.4493865457582307e-17
4.22785,3.450173325813278e-17
4.22809,3.4589108874281947e-17
4.22834,3.4657379803278393e-17
4.22859,3.4659775982742956e-17
4.22883,3.4635230835533685e-17
4.22908,3.4620514021686835e-17
4.22933,3.460791223747092e-17
4.22957,3.457818584317473e-17
4.22982,3.451661171633944e-17
4.23007,3.450960506815404e-17
4.23031,3.4644478967405476e-17
4.23056,3.494625975657232e-17
4.23081,3.5304514094972506e-17
4.23105,3.562245861179111e-17
4.2313,3.58365268085871e-17
4.23155,3.590643954909083e-17
4.23179,3.5790726026631856e-17
4.23204,3.557401876217709e-17
4.23229,3.5360993721615974e-17
4.23253,3.5228062540940715e-17
4.23278,3.5124579149324607e-17
4.23303,3.4996307114868924e-17
4.23327,3.487380289713523e-17
4.23352,3.485256121763491e-17
4.23377,3.502661063795317e-17
4.23401,3.529090947622779e-17
4.23426,3.550777433809192e-17
4.23451,3.5569179676868285e-17
4.23475,3.557901488266453e-17
4.235,3.563728802192433e-17
4.23525,3.57612157486756e-17
4.23549,3.586094907672827e-17
4.23574,3.586892171019755e-17
4.23599,3.5763829668334355e-17
4.23623,3.553697520910752e-17
4.23648,3.51837070234118e-17
4.23673,3.485518984099396e-17
4.23697,3.472052077953142e-17
4.23722,3.4820125315943594e-17
4.23747,3.494132809654562e-17
4.23771,3.4859866736771694e-17
4.23796,3.464665445025532e-17
4.2382,3.449910328850071e-17
4.23845,3.459972585066358e-17
4.2387,3.478367410494294e-17
4.23894,3.487019123340761e-17
4.23919,3.4757780494082803e-17
4.23944,3.4593568639997837e-17
4.23968,3.4505816975959405e-17
4.23993,3.4519780930150245e-17
4.24018,3.458658419661812e-17
4.24042,3.466957781913696e-17
4.24067,3.4738014762897986e-17
4.24092,3.4757278396049686e-17
4.24116,3.4701618448717386e-17
4.24141,3.460537473999043e-17
4.24166,3.4510271244538007e-17
4.2419,3.441550456375006e-17
4.24215,3.427424662162854e-17
4.2424,3.4043737251665194e-17
4.24264,3.3777638399567263e-17
4.24289,3.3547439720879395e-17
4.24314,3.3414889716396904e-17
4.24338,3.3427539261456964e-17
4.24363,3.3644037847088756e-17
4.24388,3.402756035263394e-17
4.24412,3.439065462375151e-17
4.24437,3.4523472298853616e-17
4.24462,3.4509809754656495e-17
4.24486,3.454207299510341e-17
4.24511,3.479906516239546e-17
4.24536,3.510463595334013e-17
4.2456,3.5270956226202123e-17
4.24585,3.520349745774926e-17
4.2461,3.505612111090331e-17
4.24634,3.4968301735993934e-17
4.24659,3.494633593317761e-17
4.24684,3.491918872393209e-17
4.24708,3.482937078210382e-17
4.24733,3.4696713558416546e-17
4.24758,3.45441466518256e-17
4.24782,3.4397214176139966e-17
4.24807,3.4297745756192077e-17
4.24832,3.428281904555293e-17
4.24856,3.43667184797477e-17
4.24881,3.4540459959005444e-17
4.24905,3.480681849497128e-17
4.2493,3.504603485516427e-17
4.24955,3.511946313931988e-17
4.24979,3.492255083877772e-17
4.25004,3.4576521359346706e-17
4.25029,3.420069973275437e-17
4.25053,3.389017852259288e-17
4.25078,3.369202260559893e-17
4.25103,3.366385937079542e-17
4.25127,3.377877372855805e-17
4.25152,3.3977389182090316e-17
4.25177,3.419958912460562e-17
4.25201,3.4335111858831586e-17
4.25226,3.4262470660655015e-17
4.25251,3.395927427788239e-17
4.25275,3.361843659662363e-17
4.253,3.3444931147864903e-17
4.25325,3.341667475558647e-17
4.25349,3.3399709317121246e-17
4.25374,3.3272267173136095e-17
4.25399,3.312611727266752e-17
4.25423,3.305669655393672e-17
4.25448,3.3136010765788146e-17
4.25473,3.3368694969823237e-17
4.25497,3.378021506783942e-17
4.25522,3.4290087265060294e-17
4.25547,3.474274178831942e-17
4.25571,3.4972846692782237e-17
4.25596,3.5055788540394206e-17
4.25621,3.510720057819095e-17
4.25645,3.521621934133011e-17
4.2567,3.5270909551979e-17
4.25695,3.517232505718608e-17
4.25719,3.4910246613516006e-17
4.25744,3.4581837209678746e-17
4.25769,3.426813983235326e-17
4.25793,3.401822863769155e-17
4.25818,3.38709368954873e-17
4.25843,3.385597217087052e-17
4.25867,3.390539498505974e-17
4.25892,3.394660799914371e-17
4.25917,3.393431474296063e-17
4.25941,3.3880993390671024e-17
4.25966,3.3781123075208614e-17
4.2599,3.3685075447776e-17
4.26015,3.366642443051088e-17
4.2604,3.380176552311357e-17
4.26064,3.3970501601722425e-17
4.26089,3.403343147866681e-17
4.26114,3.3930622962896013e-17
4.26138,3.38599322064168e-17
