cm-1,A_sample_norm,A_NIST_norm
3532.0,0.6128540407448474,0.6000014373802823
3531.0,0.632262458615422,0.607552656997974
3530.0,0.646171954116105,0.6145794055659295
3529.0,0.6529966679452778,0.6167230232643165
3528.0,0.6514313332220444,0.6210809662645868
3527.0,0.6429561705192196,0.6265273733793311
3526.0,0.6400134967629986,0.632186071144954
3525.0,0.6442478140920045,0.6372489589227585
3524.0,0.6540150125340015,0.6391107167270255
3523.0,0.655489446428012,0.6391107167270255
3522.0,0.6486657243720646,0.6391107167270255
3521.0,0.6432263984810549,0.6391107167270255
3520.0,0.6473736885799678,0.6391107167270255
3519.0,0.6516133390252388,0.6391107167270255
3518.0,0.6543801467952882,0.6391107167270255
3517.0,0.6570559421925931,0.6391107167270255
3516.0,0.6598236498350808,0.6391107167270255
3515.0,0.664161081573144,0.6400976929185975
3514.0,0.6724723141600838,0.6474014328475127
3513.0,0.6821755967232329,0.6596352842944477
3512.0,0.6946620939282879,0.6655897379659911
3511.0,0.7057714659064203,0.6655897379659911
3510.0,0.7084531148869947,0.6655897379659911
3509.0,0.7027034752287137,0.6655897379659911
3508.0,0.6969587499843622,0.6655897379659911
3507.0,0.6997342811101362,0.6691496890599827
3506.0,0.7151083791910454,0.6791353218289852
3505.0,0.7359713654706542,0.6808915123744052
3504.0,0.7444272024970766,0.6808915123744052
3503.0,0.7374637701072955,0.6808915123744052
3502.0,0.7221575772264023,0.6808915123744052
3501.0,0.7123292222897666,0.6813587480190468
3500.0,0.7151083791910454,0.6866308693570824
3499.0,0.724939156578694,0.6947515870088681
3498.0,0.7402486872334615,0.6979974408097344
3497.0,0.750000684780645,0.6979974408097344
3496.0,0.7513944356797921,0.6979974408097344
3495.0,0.7486070860460176,0.6979974408097344
3494.0,0.7445283091453404,0.6979974408097344
3493.0,0.7458203449374381,0.7153728429235672
3492.0,0.7513944356797921,0.7326294812099912
3491.0,0.7597601383913399,0.7397782364571142
3490.0,0.769527059475603,0.7397782364571142
3489.0,0.7765080099351596,0.7397782364571142
3488.0,0.7779046582868065,0.7397782364571142
3487.0,0.7737151715918558,0.7400025842436685
3486.0,0.7724231357997591,0.7476292414126521
3485.0,0.780803484670953,0.7610444574397223
3484.0,0.7947829708969635,0.7662572576960797
3483.0,0.8046854269083257,0.7662572576960797
3482.0,0.8073776118764604,0.7662572576960797
3481.0,0.8016710907756878,0.7662572576960797
3480.0,0.7959682739447063,0.7662572576960797
3479.0,0.7932778843820122,0.7662572576960797
3478.0,0.7988727420640203,0.7662572576960797
3477.0,0.8073776118764604,0.7662572576960797
3476.0,0.8157809483202778,0.7662572576960797
3475.0,0.8186925254247517,0.7662572576960797
3474.0,0.8186925254247517,0.7662572576960797
3473.0,0.8186925254247517,0.7662572576960797
3472.0,0.8200940810228813,0.7749320683797584
3471.0,0.8255918379803057,0.7959043431636221
3470.0,0.8310908502226177,0.7986649605398229
3469.0,0.8365911186902418,0.7986649605398229
3468.0,0.8408008700384014,0.7986649605398229
3467.0,0.8436081424484707,0.7986649605398229
3466.0,0.8451241273585127,0.7986649605398229
3465.0,0.8480450849256843,0.7986649605398229
3464.0,0.8537776654210013,0.7986649605398229
3463.0,0.8581079504654189,0.7986649605398229
3462.0,0.8608062805411263,0.7986649605398229
3461.0,0.8592865366404758,0.7986649605398229
3460.0,0.8564752454503556,0.8161294962846335
