cm-1,A_sample_norm,A_NIST_norm
3487.0,0.04608009725365639,-0.0004985834251344526
3486.0,0.04835919249976737,-0.0004985834251344526
3485.0,0.04835919249976737,-0.0004985834251344526
3484.0,0.04835919249976737,-0.0004985834251344526
3483.0,0.04608009725365639,-0.0004985834251344526
3482.0,0.04835919249976737,-0.0004985834251344526
3481.0,0.04835919249976737,-0.0004985834251344526
3480.0,0.04605404518109583,-0.0004985834251344526
3479.0,0.048332912506290335,-0.0004985834251344526
3478.0,0.04605404518109583,-0.0004985834251344526
3477.0,0.04835919249976737,-0.0004985834251344526
3476.0,0.05066457302671922,-0.0004985834251344526
3475.0,0.048385477780609656,-0.0004985834251344526
3474.0,0.04608009725365639,-0.0004985834251344526
3473.0,0.04608009725365639,-0.0004985834251344526
3472.0,0.04608009725365639,-0.0004985834251344526
3471.0,0.0438007740410267,-0.0004985834251344526
3470.0,0.0438007740410267,-0.0004985834251344526
3469.0,0.0438007740410267,-0.0004985834251344526
3468.0,0.04608009725365639,-0.0004985834251344526
3467.0,0.04608009725365639,-0.0004985834251344526
3466.0,0.04608009725365639,-0.0004985834251344526
3465.0,0.04605404518109583,-0.0004985834251344526
3464.0,0.04605404518109583,-0.0004985834251344526
3463.0,0.04605404518109583,-0.0004985834251344526
3462.0,0.04605404518109583,-0.0004985834251344526
3461.0,0.048332912506290335,-0.0004985834251344526
3460.0,0.048332912506290335,-0.0004985834251344526
3459.0,0.04602799834873311,-0.0004985834251344526
3458.0,0.04602799834873311,-0.0004985834251344526
3457.0,0.04602799834873311,-0.0004985834251344526
3456.0,0.04602799834873311,-0.0004985834251344526
3455.0,0.04602799834873311,-0.0004985834251344526
3454.0,0.04374913102354024,-0.0004985834251344526
3453.0,0.04605404518109583,-0.0004985834251344526
3452.0,0.04605404518109583,-0.0004985834251344526
3451.0,0.043774949934985985,-0.0004985834251344526
3450.0,0.043774949934985985,-0.0004985834251344526
3449.0,0.043774949934985985,-0.0004985834251344526
3448.0,0.043774949934985985,-0.0004985834251344526
3447.0,0.043774949934985985,-0.0004985834251344526
3446.0,0.04608009725365639,-0.0004985834251344526
3445.0,0.0438007740410267,-0.0004985834251344526
3444.0,0.0438007740410267,-0.0004985834251344526
3443.0,0.04149562672235802,-0.0004985834251344526
3442.0,0.043774949934985985,-0.0004985834251344526
3441.0,0.04605404518109583,-0.0004985834251344526
3440.0,0.04605404518109583,-0.0004985834251344526
3439.0,0.04605404518109583,-0.0004985834251344526
3438.0,0.04605404518109583,-0.0004985834251344526
3437.0,0.04605404518109583,-0.0004985834251344526
3436.0,0.043774949934985985,-0.0004985834251344526
3435.0,0.04608009725365639,-0.0004985834251344526
3434.0,0.04608009725365639,-0.0004985834251344526
3433.0,0.04608009725365639,-0.0004985834251344526
3432.0,0.04608009725365639,-0.0004985834251344526
3431.0,0.043774949934985985,-0.0004985834251344526
3430.0,0.043774949934985985,-0.0004985834251344526
3429.0,0.04374913102354024,-0.0004985834251344526
3428.0,0.04602799834873311,-0.0004985834251344526
3427.0,0.04372331730512654,-0.0004985834251344526
3426.0,0.04372331730512654,-0.0004985834251344526
3425.0,0.04372331730512654,-0.0004985834251344526
3424.0,0.04602799834873311,-0.0004985834251344526
3423.0,0.048332912506290335,-0.0004985834251344526
3422.0,0.04605404518109583,-0.0004985834251344526
3421.0,0.04605404518109583,-0.0004985834251344526
3420.0,0.043774949934985985,-0.0004985834251344526
3419.0,0.041470035777428985,-0.0004985834251344526
3418.0,0.04374913102354024,-0.0004985834251344526
3417.0,0.04374913102354024,-0.0004985834251344526
3416.0,0.04602799834873311,-0.0004985834251344526
3415.0,0.04602799834873311,-0.0004985834251344526
3414.0,0.04602799834873311,-0.0004985834251344526
3413.0,0.04374913102354024,-0.0004985834251344526
3412.0,0.04374913102354024,-0.0004985834251344526
3411.0,0.04374913102354024,-0.0004985834251344526
3410.0,0.04374913102354024,-0.0004985834251344526
3409.0,0.04374913102354024,-0.0004985834251344526
3408.0,0.041470035777428985,-0.0004985834251344526
3407.0,0.041470035777428985,-0.0004985834251344526
3406.0,0.041470035777428985,-0.0004985834251344526
3405.0,0.041470035777428985,-0.0004985834251344526
3404.0,0.041470035777428985,-0.0004985834251344526
3403.0,0.041470035777428985,-0.0004985834251344526
3402.0,0.043774949934985985,-0.0004985834251344526
3401.0,0.043774949934985985,-0.0004985834251344526
3400.0,0.043774949934985985,-0.0004985834251344526
3399.0,0.04605404518109583,-0.0004985834251344526
3398.0,0.04605404518109583,-0.0004985834251344526
3397.0,0.04605404518109583,-0.0004985834251344526
3396.0,0.04605404518109583,-0.0004985834251344526
3395.0,0.04605404518109583,-0.0004985834251344526
3394.0,0.048332912506290335,-0.0004985834251344526
3393.0,0.04602799834873311,-0.0004985834251344526
3392.0,0.04602799834873311,-0.0004985834251344526
3391.0,0.04602799834873311,-0.0004985834251344526
3390.0,0.04372331730512654,-0.0004985834251344526
3389.0,0.04372331730512654,-0.0004985834251344526
3388.0,0.04141886932831437,-0.0004985834251344526
3387.0,0.04141886932831437,-0.0004985834251344526
3386.0,0.04141886932831437,-0.0004985834251344526
3385.0,0.04141886932831437,-0.0004985834251344526
3384.0,0.04144444997993276,-0.0004985834251344526
3383.0,0.04144444997993276,-0.0004985834251344526
3382.0,0.04144444997993276,-0.0004985834251344526
3381.0,0.04144444997993276,-0.0004985834251344526
3380.0,0.039140002003119685,-0.0004985834251344526
3379.0,0.039140002003119685,-0.0004985834251344526
3378.0,0.039140002003119685,-0.0004985834251344526
3377.0,0.04144444997993276,-0.0004985834251344526
3376.0,0.04144444997993276,-0.0004985834251344526
3375.0,0.041470035777428985,-0.0004985834251344526
3374.0,0.03919071256480016,-0.0004985834251344526
3373.0,0.03919071256480016,-0.0004985834251344526
3372.0,0.03919071256480016,-0.0004985834251344526
3371.0,0.03919071256480016,-0.0004985834251344526
3370.0,0.04149562672235802,-0.0004985834251344526
3369.0,0.03921607549759895,-0.0004985834251344526
3368.0,0.03921607549759895,-0.0004985834251344526
3367.0,0.03691116134004187,-0.0004985834251344526
3366.0,0.03919071256480016,-0.0004985834251344526
3365.0,0.03919071256480016,-0.0004985834251344526
3364.0,0.03919071256480016,-0.0004985834251344526
3363.0,0.03919071256480016,-0.0004985834251344526
3362.0,0.04149562672235802,-0.0004985834251344526
3361.0,0.04149562672235802,-0.0004985834251344526
3360.0,0.043774949934985985,-0.0004985834251344526
3359.0,0.04374913102354024,-0.0004985834251344526
3358.0,0.04605404518109583,-0.0004985834251344526
3357.0,0.043774949934985985,-0.0004985834251344526
3356.0,0.043774949934985985,-0.0004985834251344526
3355.0,0.043774949934985985,-0.0004985834251344526
3354.0,0.04374913102354024,-0.0004985834251344526
3353.0,0.04374913102354024,-0.0004985834251344526
3352.0,0.04374913102354024,-0.0004985834251344526
3351.0,0.03916535473382269,-0.0004985834251344526
3350.0,0.03688603152119295,-0.0004985834251344526
3349.0,0.03916535473382269,-0.0004985834251344526
3348.0,0.0368609067570108,-0.0004985834251344526
3347.0,0.039140002003119685,-0.0004985834251344526
3346.0,0.04141886932831437,-0.0004985834251344526
3345.0,0.04372331730512654,-0.0004985834251344526
3344.0,0.04144444997993276,-0.0004985834251344526
