cm-1,T_ref,A_ref,A_ref_norm
780.637004,0.992,0.0034883278458213473,0.0015017673909529371
781.309916,0.992,0.0034883278458213473,0.0015017673909529371
782.309916,0.991,0.0039263455147246756,0.0017529447573524433
783.309916,0.991,0.0039263455147246756,0.0017529447573524433
784.309916,0.989,0.004803708402820599,0.002256060762148213
785.309916,0.989,0.004803708402820599,0.002256060762148213
785.982828,0.989,0.004803708402820599,0.002256060762148213
786.982828,0.989,0.004803708402820599,0.002256060762148213
787.982828,0.989,0.004803708402820599,0.002256060762148213
788.982828,0.989,0.004803708402820599,0.002256060762148213
789.982828,0.989,0.004803708402820599,0.002256060762148213
790.655739,0.989,0.004803708402820599,0.002256060762148213
791.655739,0.989,0.004803708402820599,0.002256060762148213
792.655739,0.989,0.004803708402820599,0.002256060762148213
793.655739,0.989,0.004803708402820599,0.002256060762148213
794.655739,0.989,0.004803708402820599,0.002256060762148213
795.328651,0.989,0.004803708402820599,0.002256060762148213
796.328651,0.989,0.004803708402820599,0.002256060762148213
797.328651,0.989,0.004803708402820599,0.002256060762148213
798.328651,0.989,0.004803708402820599,0.002256060762148213
799.328651,0.988,0.005243055412371883,0.002508000427209865
800.001563,0.988,0.005243055412371883,0.002508000427209865
801.001563,0.986,0.0061230850587887945,0.003012645661028671
802.001563,0.986,0.0061230850587887945,0.003012645661028671
803.001563,0.986,0.0061230850587887945,0.003012645661028671
804.001563,0.986,0.0061230850587887945,0.003012645661028671
804.674475,0.988,0.005243055412371883,0.002508000427209865
805.674475,0.988,0.005243055412371883,0.002508000427209865
806.674475,0.988,0.005243055412371883,0.002508000427209865
807.674475,0.988,0.005243055412371883,0.002508000427209865
808.674475,0.988,0.005243055412371883,0.002508000427209865
809.347387,0.989,0.004803708402820599,0.002256060762148213
810.347387,0.989,0.004803708402820599,0.002256060762148213
811.347387,0.989,0.004803708402820599,0.002256060762148213
812.347387,0.989,0.004803708402820599,0.002256060762148213
813.347387,0.989,0.004803708402820599,0.002256060762148213
814.020298,0.989,0.004803708402820599,0.002256060762148213
815.020298,0.991,0.0039263455147246756,0.0017529447573524433
816.020298,0.991,0.0039263455147246756,0.0017529447573524433
817.020298,0.991,0.0039263455147246756,0.0017529447573524433
818.020298,0.991,0.0039263455147246756,0.0017529447573524433
818.69321,0.991,0.0039263455147246756,0.0017529447573524433
819.69321,0.991,0.0039263455147246756,0.0017529447573524433
820.69321,0.991,0.0039263455147246756,0.0017529447573524433
821.69321,0.991,0.0039263455147246756,0.0017529447573524433
822.69321,0.991,0.0039263455147246756,0.0017529447573524433
823.366122,0.991,0.0039263455147246756,0.0017529447573524433
824.366122,0.991,0.0039263455147246756,0.0017529447573524433
825.366122,0.991,0.0039263455147246756,0.0017529447573524433
826.366122,0.991,0.0039263455147246756,0.0017529447573524433
827.366122,0.992,0.0034883278458213473,0.0015017673909529371
828.039034,0.992,0.0034883278458213473,0.0015017673909529371
829.039034,0.992,0.0034883278458213473,0.0015017673909529371
830.039034,0.992,0.0034883278458213473,0.0015017673909529371
831.039034,0.991,0.0039263455147246756,0.0017529447573524433
832.039034,0.991,0.0039263455147246756,0.0017529447573524433
832.711946,0.991,0.0039263455147246756,0.0017529447573524433
833.711946,0.992,0.0034883278458213473,0.0015017673909529371
834.711946,0.992,0.0034883278458213473,0.0015017673909529371
835.711946,0.992,0.0034883278458213473,0.0015017673909529371
836.711946,0.992,0.0034883278458213473,0.0015017673909529371
837.384858,0.992,0.0034883278458213473,0.0015017673909529371
838.384858,0.992,0.0034883278458213473,0.0015017673909529371
839.384858,0.992,0.0034883278458213473,0.0015017673909529371
840.384858,0.992,0.0034883278458213473,0.0015017673909529371
841.384858,0.994,0.00261361560268669,0.001000171375116284
842.057769,0.994,0.00261361560268669,0.001000171375116284
843.057769,0.994,0.00261361560268669,0.001000171375116284
844.057769,0.994,0.00261361560268669,0.001000171375116284
845.057769,0.994,0.00261361560268669,0.001000171375116284
846.057769,0.994,0.00261361560268669,0.001000171375116284
846.730681,0.994,0.00261361560268669,0.001000171375116284
847.730681,0.994,0.00261361560268669,0.001000171375116284
848.730681,0.994,0.00261361560268669,0.001000171375116284
849.730681,0.994,0.00261361560268669,0.001000171375116284
850.730681,0.995,0.002176919254274547,0.0007497517082908076
851.403593,0.995,0.002176919254274547,0.0007497517082908076
852.403593,0.994,0.00261361560268669,0.001000171375116284
853.403593,0.994,0.00261361560268669,0.001000171375116284
854.403593,0.994,0.00261361560268669,0.001000171375116284
855.403593,0.994,0.00261361560268669,0.001000171375116284
856.076505,0.994,0.00261361560268669,0.001000171375116284
857.076505,0.994,0.00261361560268669,0.001000171375116284
858.076505,0.994,0.00261361560268669,0.001000171375116284
859.076505,0.995,0.002176919254274547,0.0007497517082908076
860.076505,0.994,0.00261361560268669,0.001000171375116284
