cm-1,A_norm
3194.0,0.0276212564718694
3193.0,0.0276454445752945
3192.0,0.0299245398214065
3191.0,0.0299245398214065
3190.0,0.0276454445752945
3189.0,0.0276454445752945
3188.0,0.0299489607561071
3187.0,0.0253661213626656
3186.0,0.0253661213626656
3185.0,0.0253421612257585
3184.0,0.0230391106604262
3183.0,0.0253182059065359
3182.0,0.0253182059065359
3181.0,0.0276212564718694
3180.0,0.0276212564718694
3179.0,0.0276212564718694
3178.0,0.0253182059065359
3177.0,0.0275970732317308
3176.0,0.0275970732317308
3175.0,0.0275970732317308
3174.0,0.0275970732317308
3173.0,0.0252942554035636
3172.0,0.0229916702655172
3171.0,0.0229916702655172
3170.0,0.0229916702655172
3169.0,0.0252942554035636
3168.0,0.0252942554035636
3167.0,0.0253182059065359
3166.0,0.0253182059065359
3165.0,0.0253182059065359
3164.0,0.0253182059065359
3163.0,0.0253182059065359
3162.0,0.0253182059065359
3161.0,0.0253182059065359
3160.0,0.0253182059065359
3159.0,0.0230153880783703
3158.0,0.0230153880783703
3157.0,0.0230153880783703
3156.0,0.0253182059065359
3155.0,0.0230391106604262
3154.0,0.0230391106604262
3153.0,0.0230391106604262
3152.0,0.0230153880783703
3151.0,0.0230153880783703
3150.0,0.0230153880783703
3149.0,0.0230153880783703
3148.0,0.0230391106604262
3147.0,0.0230391106604262
3146.0,0.0230391106604262
3145.0,0.0230391106604262
3144.0,0.0230391106604262
3143.0,0.0253182059065359
3142.0,0.0230153880783703
3141.0,0.0230153880783703
3140.0,0.0230153880783703
3139.0,0.0230153880783703
3138.0,0.0230153880783703
3137.0,0.0230153880783703
3136.0,0.0230153880783703
3135.0,0.0275970732317308
3134.0,0.0275970732317308
3133.0,0.0275970732317308
3132.0,0.0252942554035636
3131.0,0.0230153880783703
3130.0,0.0207128029403231
3129.0,0.0207362928322592
3128.0,0.0207362928322592
3127.0,0.0207362928322592
3126.0,0.0230153880783703
3125.0,0.0230153880783703
3124.0,0.0230153880783703
3123.0,0.0230153880783703
3122.0,0.0230153880783703
3121.0,0.0230153880783703
3120.0,0.0253182059065359
3119.0,0.0230153880783703
3118.0,0.0253182059065359
3117.0,0.0253182059065359
3116.0,0.0253182059065359
3115.0,0.0253182059065359
3114.0,0.0253182059065359
3113.0,0.0230391106604262
3112.0,0.0230391106604262
3111.0,0.0207362928322592
3110.0,0.0207362928322592
3109.0,0.0207362928322592
3108.0,0.0207362928322592
3107.0,0.0230153880783703
3106.0,0.0230153880783703
3105.0,0.0207362928322592
3104.0,0.0184337076942131
3103.0,0.0207128029403231
3102.0,0.0229916702655172
3101.0,0.0229916702655172
3100.0,0.0252942554035636
3099.0,0.0252942554035636
3098.0,0.0253182059065359
3097.0,0.0253182059065359
3096.0,0.0230391106604262
3095.0,0.0253182059065359
3094.0,0.0230153880783703
3093.0,0.0230153880783703
3092.0,0.0230153880783703
3091.0,0.0230153880783703
3090.0,0.0230153880783703
3089.0,0.0230153880783703
3088.0,0.0229916702655172
3087.0,0.0229916702655172
3086.0,0.0229916702655172
3085.0,0.0206893177705795
3084.0,0.0229916702655172
3083.0,0.0229916702655172
3082.0,0.0207128029403231
3081.0,0.0207128029403231
3080.0,0.0207128029403231
3079.0,0.0230153880783703
3078.0,0.0230391106604262
3077.0,0.0230391106604262
3076.0,0.0207362928322592
3075.0,0.0184337076942131
3074.0,0.0184104504453844
3073.0,0.0206893177705795
3072.0,0.0206893177705795
3071.0,0.0206893177705795
3070.0,0.0207128029403231
3069.0,0.0207362928322592
3068.0,0.0207362928322592
3067.0,0.0184569696196303
3066.0,0.0161543844815834
3065.0,0.0161543844815834
3064.0,0.013852031986645
3063.0,0.0161313551992756
3062.0,0.0184104504453844
3061.0,0.0184104504453844
3060.0,0.0229916702655172
3059.0,0.0229916702655172
3058.0,0.0229916702655172
3057.0,0.0229916702655172
3056.0,0.0207128029403231
3055.0,0.0207128029403231
3054.0,0.0184104504453844
3053.0,0.0183871978717421
3052.0,0.0183871978717421
3051.0,0.0183871978717421
3050.0,0.0161083305465486
3049.0,0.0184104504453844
3048.0,0.0207128029403231
3047.0,0.0206893177705795
3046.0,0.0206893177705795
3045.0,0.0206893177705795
3044.0,0.0183871978717421
3043.0,0.0183871978717421
3042.0,0.0183871978717421
3041.0,0.0161083305465486
3040.0,0.0138292353004384
3039.0,0.0161313551992756
3038.0,0.0138292353004384
3037.0,0.0138292353004384
3036.0,0.0138292353004384
3035.0,0.0138292353004384
3034.0,0.0161083305465486
3033.0,0.0161083305465486
3032.0,0.0161083305465486
3031.0,0.0184104504453844
3030.0,0.0184104504453844
3029.0,0.0184104504453844
3028.0,0.0161313551992756
3027.0,0.0161313551992756
3026.0,0.0161313551992756
3025.0,0.0161313551992756
3024.0,0.0161313551992756
3023.0,0.0184104504453844
3022.0,0.0184104504453844
3021.0,0.0184104504453844
3020.0,0.0161313551992756
3019.0,0.0184337076942131
3018.0,0.0184337076942131
3017.0,0.0207362928322592
3016.0,0.0207362928322592
3015.0,0.0184337076942131
3014.0,0.0184337076942131
3013.0,0.0161543844815834
3012.0,0.0161543844815834
3011.0,0.0161543844815834
3010.0,0.013852031986645
3009.0,0.0161313551992756
3008.0,0.0161083305465486
3007.0,0.0138064431968191
3006.0,0.0160853105220134
3005.0,0.0160853105220134
3004.0,0.0183871978717421
3003.0,0.0184104504453844
3002.0,0.0184104504453844
