wavelength_nm,intensity
503.47,2028.27086
503.679,2013.74644
503.887,2015.8719
504.096,2051.83078
504.304,2028.03965
504.513,1957.77414
504.721,2011.55243
504.93,1966.30236
505.138,1941.0171
505.347,2088.76392
505.555,2034.6573
505.764,1974.30586
505.972,1951.46709
506.18,2064.27807
506.389,2058.63067
506.597,2090.26342
506.806,2007.66785
507.014,2004.65684
507.222,2027.08876
507.431,1964.2125
507.639,1960.21319
507.847,2022.01646
508.055,2095.73898
508.264,2027.72224
508.472,2027.08876
508.68,2077.95141
508.888,2066.3449
509.096,2073.08336
509.305,2074.99074
509.513,1988.79679
509.721,2048.87297
509.929,2036.59623
510.137,2090.22598
510.345,2014.8119
510.553,2071.85718
510.762,2034.36741
510.97,2116.04361
511.178,2057.69468
511.386,2091.15983
511.594,2038.02984
511.802,2062.60224
512.01,1958.08071
512.218,2069.9584
512.426,2110.81113
512.634,2175.40049
512.842,2138.56624
513.049,2128.79165
513.257,2066.63959
513.465,2161.4646
513.673,2098.90129
513.881,2136.17084
514.089,2073.63042
514.297,2129.72928
514.504,2072.56628
514.712,2138.43448
514.92,2056.81139
515.128,2164.91271
515.336,2190.32747
515.543,2132.9397
515.751,2154.29704
515.959,2132.28648
516.166,2146.79495
516.374,2199.38108
516.582,2162.52645
516.789,2222.83556
516.997,2206.81222
517.205,2205.31797
517.412,2109.01153
517.62,2180.97655
517.827,2194.84214
518.035,2149.78354
518.243,2124.8763
518.45,2117.02933
518.658,2126.203
518.865,2112.67574
519.073,2093.77905
519.28,2211.36979
519.488,2148.52489
519.695,2149.3189
519.902,2089.52441
520.11,2107.27707
520.317,2140.62457
520.525,2156.95395
520.732,2048.44589
520.939,2141.3502
521.147,2069.11592
521.354,2074.82379
521.561,2161.88289
521.769,2131.32776
521.976,2032.64726
522.183,2138.0938
522.391,2079.88525
522.598,2101.15846
522.805,2166.90704
523.012,2109.07678
523.219,2101.96101
523.427,2161.59783
523.634,2121.30664
523.841,2157.68288
524.048,2125.80032
524.255,2127.73557
524.462,2118.03843
524.669,2166.17249
524.877,2178.25019
525.084,2195.97092
525.291,2166.44021
525.498,2192.97251
525.705,2205.92815
525.912,2162.85977
526.119,2172.55027
526.326,2155.69019
526.533,2211.75113
526.74,2262.69694
526.947,2236.21771
527.153,2308.1847
527.36,2265.52317
527.567,2295.89906
527.774,2184.1611
527.981,2218.54091
528.188,2183.87396
528.395,2254.37124
528.602,2237.37526
528.808,2259.90279
529.015,2227.15588
529.222,2313.05633
529.429,2236.62563
529.635,2228.82729
529.842,2214.77367
530.049,2240.59026
530.256,2240.34993
530.462,2154.96159
530.669,2281.57319
530.876,2360.884
531.082,2276.06915
531.289,2226.25942
531.495,2216.55598
531.702,2269.29898
531.909,2240.62316
532.115,2333.30461
532.322,2294.56051
532.528,2326.88783
532.735,2266.39721
532.941,2262.02169
533.148,2274.57462
533.354,2304.08167
533.561,2362.2132
533.767,2309.16821
533.974,2202.79037
534.18,2234.09152
534.387,2257.61989
534.593,2234.05916
534.799,2286.81636
535.006,2199.63117
535.212,2241.68299
535.418,2330.90475
535.625,2271.23925
535.831,2288.33432
536.037,2353.89565
536.244,2384.07572
536.45,2287.87497
536.656,2326.03636
536.862,2260.71619
537.068,2251.38956
537.275,2353.39768
537.481,2378.6984
537.687,2358.25794
537.893,2300.42444
538.099,2298.73817
538.305,2353.74519
538.512,2325.04868
538.718,2376.50685
538.924,2346.56267
539.13,2340.49409
539.336,2368.66731
539.542,2351.00734
539.748,2319.68709
539.954,2257.44006
540.16,2369.05816
540.366,2386.43552
540.572,2312.84051
540.778,2247.32447
540.984,2332.17417
541.19,2298.9472
541.396,2215.4283
541.602,2331.74989
541.807,2292.37276
542.013,2279.95909
542.219,2308.54288
542.425,2324.41515
542.631,2303.60027
542.837,2261.37581
543.042,2316.04048
543.248,2269.11839
543.454,2343.5311
543.66,2308.10926
543.865,2282.68715
544.071,2368.34273
544.277,2287.77497
544.483,2285.32314
544.688,2229.38641
544.894,2266.88089
545.1,2171.67649
545.305,2345.02706
545.511,2302.40193
545.716,2261.40243
545.922,2233.95471
546.128,2292.58215
546.333,2344.3136
546.539,2268.28661
546.744,2280.37517
546.95,2290.04566
547.155,2270.47519
547.361,2103.58995
547.566,2384.86933
547.772,2360.16969
547.977,2232.8357
548.182,2198.98697
548.388,2289.23015
548.593,2280.44458
548.799,2252.4172
549.004,2260.75573
549.209,2356.99718
549.415,2176.25383
549.62,2258.67975
549.825,2310.7205
550.031,2356.01087
550.236,2330.97611
550.441,2221.67785
550.646,2259.14667
550.852,2300.83635
551.057,2250.06257
551.262,2337.26117
551.467,2347.11869
551.672,2303.33342
551.878,2260.13721
552.083,2152.90458
552.288,2291.17431
552.493,2283.34411
552.698,2322.72105
552.903,2312.13362
553.108,2296.3292
553.313,2465.40681
553.518,2360.52659
553.723,2276.78203
553.928,2322.37517
554.133,2341.33961
554.338,2323.2869
554.543,2287.14718
554.748,2281.52294
554.953,2332.95043
555.158,2283.77888
555.363,2301.48307
555.568,2352.9092
555.773,2312.84051
555.978,2391.28583
556.182,2285.48076
556.387,2316.72133
556.592,2340.63372
556.797,2394.42937
557.002,2379.99082
557.206,2325.11917
557.411,2367.01488
557.616,2326.2479
557.821,2357.82655
558.025,2343.87623
558.23,2258.35907
558.435,2246.53869
558.64,2362.07052
558.844,2381.09893
559.049,2325.82499
559.253,2300.26909
559.458,2389.85929
559.663,2374.45668
559.867,2397.02218
560.072,2330.19815
560.276,2338.44936
560.481,2342.25508
560.685,2365.6578
560.89,2326.6014
561.094,2320.33966
561.299,2263.61871
561.503,2309.68154
561.708,2343.03068
561.912,2333.02122
562.117,2253.88376
562.321,2319.48198
562.525,2288.6248
562.73,2373.75646
562.934,2329.06959
563.139,2357.19413
563.343,2376.40921
563.547,2397.57422
563.752,2318.6288
563.956,2271.6763
564.16,2273.79284
564.364,2286.7053
564.569,2261.02221
564.773,2271.78646
564.977,2242.98546
565.181,2330.76328
565.385,2349.23314
565.59,2313.12198
565.794,2306.98595
565.998,2271.53913
566.202,2237.27241
566.406,2290.24332
566.61,2343.88648
566.814,2298.01708
567.018,2390.27391
567.222,2227.49532
567.426,2287.45935
567.63,2279.03866
567.834,2248.42433
568.038,2258.46129
568.242,2243.97418
568.446,2241.13664
568.65,2321.17091
568.854,2306.14675
569.058,2308.39087
569.262,2250.75162
569.466,2296.96945
569.67,2313.12198
569.874,2250.64117
570.078,2302.84688
570.281,2239.32803
570.485,2279.84254
570.689,2251.73163
570.893,2206.89834
571.097,2247.5297
571.3,2242.5048
571.504,2268.28661
571.708,2223.11953
571.912,2274.73303
572.115,2273.76632
572.319,2271.04963
572.523,2169.5656
572.726,2391.40304
572.93,2300.90659
573.133,2302.20578
573.337,2199.99455
573.541,2249.69137
573.744,2251.01467
573.948,2266.30578
574.151,2261.51381
574.355,2188.07039
574.558,2224.96831
574.762,2303.80296
574.965,2231.9708
575.169,2230.63717
575.372,2264.32473
575.576,2131.26199
575.779,2186.62066
575.983,2284.68102
576.186,2259.93138
576.389,2199.2222
576.593,2128.35
576.796,2232.99923
577.0,2196.54367
577.203,2184.2828
577.406,2234.05925
577.609,2166.04079
577.813,2268.88517
578.016,2222.35819
578.219,2204.1022
578.423,2086.94304
578.626,2280.65294
578.829,2234.84529
579.032,2187.73443
579.235,2246.23502
579.438,2283.06659
579.642,2159.8717
579.845,2162.92276
580.048,2294.6433
580.251,2227.69922
580.454,2229.74755
580.657,2181.71641
580.86,2242.20014
581.063,2194.0105
581.266,2188.47416
581.469,2154.29681
581.672,2275.28714
581.875,2294.11916
582.078,2272.29913
582.281,2224.49436
582.484,2150.71527
582.687,2263.10852
582.89,2176.86428
583.093,2181.97092
583.296,2150.91113
583.499,2228.07066
583.702,2233.68134
583.904,2226.92969
584.107,2125.55629
584.31,2195.24748
584.513,2225.88108
584.716,2190.58185
584.918,2177.32266
585.121,2278.18751
585.324,2268.14808
585.527,2077.65997
585.729,2204.91204
585.932,2225.19905
586.135,2208.66309
586.337,2189.53555
586.54,2182.36146
586.743,2228.4812
586.945,2196.10604
587.148,2191.4414
587.35,2202.57069
587.553,2185.42442
587.755,2223.86647
587.958,2123.44831
588.161,2211.43784
588.363,2214.14461
588.566,2130.05886
588.768,2153.50067
588.971,2189.99107
589.173,2162.06057
589.375,2192.26586
589.578,2209.0197
589.78,2226.97922
589.983,2214.79764
590.185,2249.02252
590.387,2148.85605
590.59,2224.34194
590.792,2143.08575
590.994,2069.95481
591.197,2113.30538
591.399,2179.00227
591.601,2066.87241
591.803,1940.83437
592.006,2098.60035
592.208,2072.38135
592.41,1983.28045
592.612,1935.19746
592.815,1995.39252
593.017,2000.708
593.219,1957.25989
593.421,1907.41085
593.623,1985.72353
593.825,2024.4308
594.027,2017.88183
594.229,1967.388
594.432,1932.36012
594.634,2028.54841
594.836,1941.04946
595.038,2017.62471
595.24,1989.23992
595.442,1925.65735
595.644,1931.2608
595.846,1944.80324
596.048,1980.02042
596.249,1865.62652
596.451,1917.74668
596.653,1933.97991
596.855,1879.57989
597.057,1873.7035
597.259,1956.46504
597.461,1868.00296
597.663,1938.12891
597.864,1908.09601
598.066,1879.40558
598.268,1903.01929
598.47,1805.93447
598.671,1831.89759
598.873,1863.66826
599.075,1872.63518
599.277,1938.36528
599.478,1817.04299
599.68,1963.82559
599.882,1904.44812
600.083,1860.29319
600.285,1990.04983
600.487,1920.6244
600.688,1900.64356
600.89,1980.13169
601.091,1918.01712
601.293,1908.78012
601.494,1972.1572
601.696,1825.02117
601.898,1946.32376
602.099,1886.76733
602.301,1986.79819
602.502,1935.62482
602.703,1947.75921
602.905,1893.17871
603.106,1992.00117
603.308,1900.75352
603.509,1996.63364
603.711,1929.52462
603.912,1887.82488
604.113,1936.78047
604.315,1937.72553
604.516,2060.40957
604.717,2043.88869
604.919,1977.44293
605.12,2015.62502
605.321,1920.1254
605.522,1950.01655
605.724,1985.48469
605.925,1921.89639
606.126,2051.43302
606.327,1992.37106
606.528,2043.44196
606.729,2072.27785
606.931,1995.25316
607.132,1994.12417
607.333,1944.46123
607.534,1991.48995
607.735,2067.43859
607.936,2018.14558
608.137,2042.80528
608.338,1908.17754
608.539,2021.40671
608.74,1930.26568
608.941,1979.46262
609.142,2027.27862
609.343,1954.61315
609.544,2013.49433
609.745,2046.08233
609.946,2002.21302
610.147,1944.7418
610.348,2001.6506
610.549,2066.9551
610.75,1944.70568
610.95,1993.24756
611.151,2001.21005
611.352,2004.91126
611.553,1950.9495
611.754,1995.31595
611.954,1952.29548
612.155,1946.56921
612.356,2041.8044
612.557,1991.67844
612.757,1986.85187
612.958,2027.46864
613.159,2075.25075
613.359,2039.11934
613.56,2053.88561
613.761,2020.13882
613.961,2012.68095
614.162,1987.47609
614.362,1959.39263
614.563,2015.57021
614.764,2014.74413
614.964,1984.40199
615.165,1923.32902
615.365,1938.2433
615.566,2016.07716
615.766,1874.17791
615.967,1951.06529
616.167,1957.71288
616.368,1951.47428
616.568,2066.9551
616.768,1941.68839
616.969,2011.30061
617.169,1991.55788
617.37,1935.16414
617.57,1943.83801
617.77,1917.01981
617.971,1981.95177
618.171,1946.23972
618.371,1950.83755
618.571,2020.27732
618.772,1974.74089
618.972,1949.6271
619.172,1886.52177
619.372,1908.05723
619.573,2008.7336
619.773,1938.48732
619.973,1934.43447
620.173,1905.86203
620.373,1879.63942
620.573,1908.96122
620.774,1953.63413
620.974,1911.44055
621.174,1928.63964
621.374,1915.30801
621.574,1895.37574
621.774,1913.75668
621.974,2013.80951
622.174,1901.50247
622.374,1957.60956
622.574,1914.9451
622.774,1893.887
622.974,1973.93365
623.174,1944.47413
623.374,2001.02484
623.574,1971.23044
623.774,1899.28825
623.973,1895.08995
624.173,1970.98241
624.373,1852.44858
624.573,1918.59777
624.773,1877.62138
624.973,1860.04271
625.172,1922.75863
625.372,1899.64935
625.572,1934.70688
625.772,1920.49047
625.971,1923.18217
626.171,1898.70143
626.371,2012.36599
626.57,1858.08745
626.77,1861.28981
626.97,1863.54723
627.169,1891.1017
627.369,1902.87386
627.569,1958.34018
627.768,1926.10613
627.968,1843.76468
628.167,1960.48664
628.367,1899.18388
628.566,1952.97157
628.766,1902.10809
628.965,1860.51693
629.165,1858.85503
629.364,1862.4185
629.564,1908.19526
629.763,1997.13735
629.963,1928.39685
630.162,1898.88222
630.362,1866.51755
630.561,1850.65367
630.76,1831.16096
630.96,1878.03835
631.159,1791.28406
631.358,1846.37473
631.558,1840.66176
631.757,1817.94633
631.956,1871.09069
632.155,1858.97337
632.355,1818.7497
632.554,1823.66984
632.753,1790.9051
632.952,1825.51883
633.152,1832.80456
633.351,1800.57938
633.55,1816.64257
633.749,1803.61894
633.948,1824.00228
634.147,1818.20196
634.346,1770.74915
634.545,1803.1334
634.744,1810.91207
634.944,1807.12137
635.143,1837.15663
635.342,1777.00873
635.541,1780.82486
635.74,1800.05984
635.939,1790.78951
636.138,1808.30842
636.336,1864.97701
636.535,1727.26944
636.734,1790.99603
636.933,1840.01426
637.132,1737.80294
637.331,1804.48827
637.53,1792.0098
637.729,1785.12267
637.928,1825.49944
638.126,1801.47705
638.325,1684.48668
638.524,1818.31821
638.723,1785.29459
638.921,1829.18041
639.12,1760.53084
639.319,1728.3773
639.518,1827.71722
639.716,1804.37598
639.915,1785.45021
640.114,1708.3623
640.312,1808.45209
640.511,1744.80236
640.71,1780.38057
640.908,1764.53379
641.107,1853.56723
641.305,1807.70216
641.504,1799.36912
641.702,1744.74658
641.901,1855.5244
642.099,1879.76429
642.298,1717.85586
642.496,1884.64055
642.695,1747.44283
642.893,1704.06805
643.092,1752.24545
643.29,1770.56884
643.489,1760.3632
643.687,1788.37695
643.885,1775.75446
644.084,1783.63097
644.282,1815.53939
644.48,1725.58093
644.679,1777.96602
644.877,1763.91903
645.075,1762.39352
645.274,1753.36802
645.472,1688.90455
645.67,1715.42474
645.868,1787.26512
646.067,1770.64912
646.265,1785.4301
646.463,1823.88503
646.661,1732.42999
646.859,1786.79321
647.057,1800.95768
647.256,1637.08443
647.454,1728.53023
647.652,1729.03358
647.85,1740.3934
648.048,1782.826
