x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003,x0004,y0004
883.503,100.309434,3175.6113051762,-0.003158834,883.503,580.52605,883.503,41.920902,883.503,445.8747630000
883.682,77.313304,3174.6031746032,-0.0032019465,883.682,580.957832,883.682,9.210004,883.682,438.0208750000
883.861,83.393636,3173.5956839099,-0.0032019465,883.861,611.743538,883.861,27.924976,883.861,465.7888975
884.04,56.326852,3172.5888324873,-0.003158834,884.04,572.056264,884.04,-4.101824,884.04,428.016742
884.219,120.3968,3171.5826197272,-0.003158834,884.219,652.79084,884.219,58.634994,884.219,504.2518785
884.397,98.290188,3170.5770450222,-0.003158834,884.397,680.2124,884.397,24.105932,884.397,516.185783
884.576,86.84409,3169.5721077655,-0.003158834,884.576,658.668554,884.576,23.82648,884.576,499.9580355
884.755,122.62632,3168.5678073511,-0.0032019465,884.755,720.75303,884.755,62.910768,884.755,556.2924645
884.933,99.899018,3167.5641431739,-0.0032019465,884.933,686.39835,884.933,55.027152,884.933,528.5555505000
885.112,98.93919,3166.5611146295,-0.0032450548,885.112,703.754672,885.112,18.460558,885.112,532.4311435000
885.291,47.787338,3165.5587211143,-0.0032450548,885.291,713.139514,885.291,-3.652272,885.291,533.9415675
885.469,74.33279,3164.5569620253,-0.0032019465,885.469,724.248248,885.469,18.669002,885.469,547.8534365
885.648,89.98579,3163.5558367605,-0.0032019465,885.648,782.709166,885.648,43.293128,885.648,597.8551565
885.827,106.140124,3162.5553447185,-0.0032019465,885.827,743.058872,885.827,38.309276,885.827,566.871473
886.005,75.27109,3161.5554852988,-0.0032019465,886.005,770.616084,886.005,2.434032,886.005,578.570571
886.184,119.283714,3160.5562579014,-0.0032019465,886.184,848.029334,886.184,53.451032,886.184,649.3847585000
886.363,104.869522,3159.5576619273,-0.0032019465,886.363,818.437662,886.363,39.239422,886.363,623.638102
886.541,107.99601,3158.5596967783,-0.0032019465,886.541,818.11711,886.541,41.697716,886.541,624.0122615
886.72,133.678308,3157.5623618566,-0.0032019465,886.72,879.015422,886.72,55.484588,886.72,673.1327135
886.898,126.241462,3156.5656565657,-0.0032019465,886.898,901.496824,886.898,30.72098,886.898,683.802863
887.077,95.10861,3155.5695803092,-0.0032019465,887.077,871.197536,887.077,16.428654,887.077,657.5053155
887.255,83.54696,3154.5741324921,-0.0032450548,887.255,841.637524,887.255,1.759988,887.255,631.66814
887.434,121.042294,3153.5793125197,-0.0032450548,887.434,929.65225,887.434,24.339676,887.434,703.3241065
887.612,143.164334,3152.5851197982,-0.0032450548,887.612,942.918402,887.612,73.538028,887.612,725.5733085
887.791,85.67713,3151.5915537346,-0.0032450548,887.791,870.916682,887.791,16.877396,887.791,657.4068605
887.969,109.090976,3150.5986137366,-0.0032450548,887.969,922.845076,887.969,46.656188,887.969,703.797854
888.147,120.642482,3149.6062992126,-0.0032450548,888.147,925.580382,888.147,47.364282,888.147,706.026357
888.326,57.908444,3148.6146095718,-0.0032019465,888.326,919.330734,888.326,9.65333,888.326,691.9113830000
888.504,112.649898,3147.6235442241,-0.003158834,888.504,973.184542,888.504,28.61052,888.504,737.0410365
888.682,108.455824,3146.6331025802,-0.003158834,888.682,974.409474,888.682,52.08782,888.682,743.8290605
888.861,105.88969,3145.6432840516,-0.0031157171,888.861,957.476544,888.861,4.92556,888.861,719.338798
889.039,93.268952,3144.6540880503,-0.0031157171,889.039,967.058122,889.039,36.481422,889.039,734.413947
889.218,81.075028,3143.6655139893,-0.003158834,889.218,915.782542,889.218,12.582106,889.218,689.982433
889.396,96.2763,3142.6775612822,-0.0032019465,889.396,973.523622,889.396,27.49156,889.396,737.0156065000
889.574,118.234576,3141.6902293434,-0.0032019465,889.574,961.981414,889.574,39.866388,889.574,731.4526575
889.752,122.369238,3140.7035175879,-0.0032019465,889.752,949.687112,889.752,48.689372,889.752,724.437677
889.931,92.53814,3139.7174254317,-0.0032019465,889.931,909.607678,889.931,15.73748,889.931,686.1401285
890.109,92.656166,3138.7319522913,-0.0032019465,890.109,927.39653,890.109,30.425,890.109,703.1536475
890.287,91.732924,3137.7470975839,-0.0032019465,890.287,911.766996,890.287,24.532418,890.287,689.9583515
890.465,94.461844,3136.7628607277,-0.003158834,890.465,909.389862,890.465,67.16113,890.465,698.832679
890.643,103.953194,3135.7792411414,-0.003158834,890.643,937.421848,890.643,52.766944,890.643,716.258122
890.822,94.877232,3134.7962382445,-0.0031157171,890.822,888.054228,890.822,34.465704,890.822,674.657097
891.,103.88925,3133.8138514572,-0.0031157171,891.,910.77714,891.,51.830896,891.,696.040579
891.178,93.686292,3132.8320802005,-0.0031157171,891.178,855.27319,891.178,24.07838,891.178,647.4744875
891.356,62.912398,3131.8509238960,-0.0031157171,891.356,847.410574,891.356,14.396294,891.356,639.157004
891.534,89.335508,3130.8703819662,-0.003158834,891.534,836.154326,891.534,61.565288,891.534,642.5070665
891.712,103.796656,3129.8904538341,-0.003158834,891.712,847.482128,891.712,57.533702,891.712,649.9950215
891.89,50.460228,3128.9111389237,-0.003158834,891.89,773.295456,891.89,31.048072,891.89,587.73361
892.068,140.79147,3127.9324366594,-0.003158834,892.068,856.487534,892.068,105.376948,892.068,668.7098875000
892.247,75.961508,3126.9543464665,-0.0031157171,892.247,719.467778,892.247,11.46497,892.247,542.467076
892.425,91.514198,3125.9768677712,-0.0031157171,892.425,770.156508,892.425,43.928974,892.425,588.5996245
892.603,77.778056,3125.,-0.003158834,892.603,718.27519,892.603,41.230916,892.603,549.0141215
892.781,32.234572,3124.0237425804,-0.003158834,892.781,680.211012,892.781,4.0166,892.781,511.162409
892.959,41.250032,3123.0480949407,-0.0032019465,892.959,646.945502,892.959,4.917324,892.959,486.4384575
893.137,53.210202,3122.0730565095,-0.0032019465,893.137,659.82474,893.137,16.428782,893.137,498.9757505
893.314,111.391072,3121.0986267166,-0.003158834,893.314,670.460128,893.314,69.889232,893.314,520.317404
893.492,79.822536,3120.1248049922,-0.003158834,893.492,628.299284,893.492,25.45971,893.492,477.5893905
893.67,91.352274,3119.1515907673,-0.003158834,893.67,625.73744,893.67,44.870454,893.67,480.5206935000
893.848,30.853536,3118.1789834737,-0.003158834,893.848,559.94329,893.848,-12.655738,893.848,416.793533
894.026,82.065142,3117.2069825436,-0.003158834,894.026,576.237544,894.026,43.722602,894.026,443.1088085
894.204,78.002586,3116.2355874104,-0.0031157171,894.204,552.681482,894.204,6.729912,894.204,416.1935895
894.382,54.337246,3115.2647975078,-0.0031157171,894.382,524.842034,894.382,34.452504,894.382,402.2446515000
894.56,69.041296,3114.2946122703,-0.0031157171,894.56,507.934452,894.56,28.401586,894.56,388.0512355000
894.738,57.738108,3113.3250311333,-0.0031157171,894.738,476.137588,894.738,26.12196,894.738,363.633681
894.915,44.701506,3112.3560535325,-0.0031157171,894.915,463.497758,894.915,27.726252,894.915,354.5548815
895.093,50.093624,3111.3876789048,-0.003072596,895.093,443.106554,895.093,22.073168,895.093,337.8482075
895.271,46.234184,3110.4199066874,-0.003072596,895.271,400.347806,895.271,22.73869,895.271,305.945527
895.449,46.67235,3109.4527363184,-0.003072596,895.449,379.819376,895.449,19.580704,895.449,289.759708
895.626,45.543212,3108.4861672366,-0.0030294706,895.626,387.116422,895.626,13.715036,895.626,293.7660755
895.804,76.247338,3107.5201988813,-0.0030294706,895.804,371.27477,895.804,33.36273,895.804,286.79676
895.982,58.843128,3106.5548306928,-0.0030294706,895.982,343.73586,895.982,32.88262,895.982,266.02255
896.16,10.839754,3105.5900621118,-0.0030294706,896.16,295.890986,896.16,-3.422932,896.16,221.0625065
896.337,53.465002,3104.6258925799,-0.003072596,896.337,295.649126,896.337,11.243026,896.337,224.5476010000
896.515,72.28035,3103.6623215394,-0.0031157171,896.515,317.844066,896.515,51.903554,896.515,251.358938
896.693,50.560514,3102.6993484331,-0.0031157171,896.693,264.031828,896.693,28.404566,896.693,205.1250125000
896.87,67.028438,3101.7369727047,-0.003158834,896.87,268.776644,896.87,35.627076,896.87,210.489252
897.048,35.214802,3100.7751937984,-0.003158834,897.048,250.727156,897.048,5.372192,897.048,189.388415
897.225,44.24785,3099.8140111593,-0.0032019465,897.225,216.54704,897.225,25.4693,897.225,168.777605
897.403,27.721912,3098.8534242330,-0.003158834,897.403,179.00093,897.403,-2.297872,897.403,133.6762295
897.581,40.84051,3097.8934324659,-0.003158834,897.581,192.865228,897.581,19.591546,897.581,149.5468075
897.758,54.133942,3096.9340353050,-0.003158834,897.758,190.648278,897.758,31.538358,897.758,150.870798
897.936,27.765168,3095.9752321981,-0.0031157171,897.936,150.929214,897.936,20.49398,897.936,118.3204055
898.113,25.051308,3095.0170225936,-0.0031157171,898.113,136.492024,898.113,-7.488644,898.113,100.496857
898.291,33.175396,3094.0594059406,-0.003072596,898.291,140.160696,898.291,36.502152,898.291,114.24606
898.468,12.18916,3093.1023816888,-0.003072596,898.468,120.242332,898.468,16.183954,898.468,94.2277375
898.646,53.91529,3092.1459492888,-0.0031157171,898.646,132.724102,898.646,22.068344,898.646,105.0601625
898.823,43.291202,3091.1901081917,-0.0031157171,898.823,108.408048,898.823,32.206818,898.823,89.3577405
899.001,50.324764,3090.2348578492,-0.003158834,899.001,116.804186,899.001,25.686322,899.001,94.02472
899.178,38.157344,3089.2801977139,-0.003158834,899.178,120.640934,899.178,22.309356,899.178,96.0580395
899.356,15.575654,3088.3261272390,-0.003158834,899.356,102.559552,899.356,2.660708,899.356,77.584841
899.533,8.57946,3087.3726458784,-0.003158834,899.533,60.003514,899.533,-7.710978,899.533,43.074891
899.71,-14.859692,3086.4197530864,-0.0031157171,899.71,45.111424,899.71,-33.188838,899.71,25.5363585
899.888,23.69348,3085.4674483184,-0.003072596,899.888,68.601534,899.888,22.296502,899.888,57.025276
900.065,28.650476,3084.5157310302,-0.003072596,900.065,74.181336,900.065,-1.16841,900.065,55.3438995000
900.242,7.909572,3083.5646006784,-0.003072596,900.242,38.176988,900.242,-23.28859,900.242,22.8105935000
900.42,5.875178,3082.6140567201,-0.0030294706,900.42,44.686104,900.42,-3.206622,900.42,32.7129225
900.597,37.263052,3081.6640986133,-0.0030294706,900.597,71.125832,900.597,11.698904,900.597,56.2691000000
900.774,18.952194,3080.7147258164,-0.0030294706,900.774,37.472424,900.774,-2.521592,900.774,27.47392
900.952,9.943376,3079.7659377887,-0.003072596,900.952,51.277864,900.952,8.539504,900.952,40.593274
901.129,-2.475454,3078.8177339901,-0.0031157171,901.129,46.304046,901.129,4.244664,901.129,35.7892005
901.306,46.941402,3077.8701138812,-0.0031157171,901.306,59.628766,901.306,45.539942,901.306,56.10656
901.483,49.66074,3076.9230769231,-0.0031157171,901.483,67.284864,901.483,43.285622,901.483,61.2850535
901.661,27.087454,3075.9766225777,-0.0031157171,901.661,39.086034,901.661,31.318014,901.661,37.144029
901.838,29.554338,3075.0307503075,-0.0031157171,901.838,54.41673,901.838,18.23151,901.838,45.370425
902.015,41.75261,3074.0854595758,-0.0031157171,902.015,65.692472,902.015,23.207552,902.015,55.071242
902.192,31.587402,3073.1407498463,-0.0031157171,902.192,47.195764,902.192,8.531232,902.192,37.529631
902.369,59.371962,3072.1966205837,-0.0031157171,902.369,52.657092,902.369,27.281112,902.369,46.313097
902.546,0.919796,3071.2530712531,-0.003158834,902.546,21.498794,902.546,-6.133084,902.546,14.5908245
902.723,12.861474,3070.3101013202,-0.003158834,902.723,18.560586,902.723,16.640612,902.723,18.0805925
902.901,52.81958,3069.3677102517,-0.003158834,902.901,68.87616,902.901,29.983428,902.901,59.152977
903.078,51.014982,3068.4258975146,-0.003158834,903.078,53.78212,903.078,37.87386,903.078,49.805055
903.255,60.029754,3067.4846625767,-0.0031157171,903.255,75.85525,903.255,30.43265,903.255,64.4996
903.432,59.572338,3066.5440049065,-0.0031157171,903.432,42.944556,903.432,18.687136,903.432,36.880201
903.609,27.747006,3065.6039239730,-0.003158834,903.609,27.349616,903.609,24.3024,903.609,26.587812
903.786,47.175636,3064.6644192461,-0.0032019465,903.786,34.377288,903.786,13.506884,903.786,29.159687
903.963,-11.714698,3063.7254901961,-0.0032019465,903.963,2.775192,903.963,-26.669118,903.963,-4.5858855
904.14,30.661464,3062.7871362940,-0.0032019465,904.14,18.778184,904.14,-10.864768,904.14,11.3674460000
904.317,26.184064,3061.8493570116,-0.0032019465,904.317,28.489874,904.317,7.178582,904.317,23.1620510000
904.494,35.687028,3060.9121518212,-0.003158834,904.494,39.576242,904.494,34.276184,904.494,38.2512275
904.671,24.159296,3059.9755201958,-0.003158834,904.671,26.016404,904.671,15.078304,904.671,23.2818790000
904.848,45.590204,3059.0394616091,-0.003158834,904.848,42.034306,904.848,34.479558,904.848,40.145619
905.024,13.32641,3058.1039755352,-0.0032019465,905.024,-5.80079,905.024,6.048968,905.024,-2.8383505
905.201,18.731188,3057.1690614491,-0.003158834,905.201,24.661936,905.201,8.083216,905.201,20.5172560000
905.378,23.710174,3056.2347188264,-0.003158834,905.378,33.911004,905.378,-7.492614,905.378,23.5600995
905.555,45.12303,3055.3009471433,-0.0031157171,905.555,63.655224,905.555,27.032492,905.555,54.499541
905.732,3.848252,3054.3677458766,-0.003072596,905.732,-8.273922,905.732,-31.178112,905.732,-13.9999695
905.909,113.200392,3053.4351145038,-0.0030294706,905.909,108.74675,905.909,81.102956,905.909,101.8358015
906.086,13.075358,3052.5030525031,-0.0029863409,906.086,4.347252,906.086,-14.692902,906.086,-0.4127865000
906.262,3.846598,3051.5715593531,-0.0030294706,906.262,12.48212,906.262,12.14567,906.262,12.3980075000
906.439,11.732856,3050.6406345333,-0.003072596,906.439,13.59364,906.439,-13.352502,906.439,6.8571045
906.616,9.035102,3049.7102775236,-0.0031157171,906.616,-1.50439,906.616,-22.838566,906.616,-6.837934
906.793,38.845716,3048.7804878049,-0.0031157171,906.793,64.611762,906.793,47.581804,906.793,60.3542725
906.969,5.648386,3047.8512648583,-0.003158834,906.969,18.581622,906.969,-0.716448,906.969,13.7571045
907.146,11.058316,3046.9226081658,-0.003158834,907.146,8.181104,907.146,-11.094468,907.146,3.362211
907.323,-2.689916,3045.9945172099,-0.003158834,907.323,-5.800444,907.323,-12.456108,907.323,-7.46436
907.5,16.03603,3045.0669914738,-0.003158834,907.5,14.060122,907.5,12.597226,907.5,13.694398
907.676,19.203344,3044.1400304414,-0.0032019465,907.676,33.47696,907.676,23.661572,907.676,31.0231130000
907.853,-13.291458,3043.2136335971,-0.0032450548,907.853,1.868768,907.853,-9.294824,907.853,-0.9221300000
908.03,-6.975916,3042.2878004259,-0.0032450548,908.03,-1.959414,908.03,-19.441668,908.03,-6.3299775
908.206,-1.791732,3041.3625304136,-0.0032019465,908.206,15.39733,908.206,1.763038,908.206,11.9887570000
908.383,43.337062,3040.4378230465,-0.003158834,908.383,40.690326,908.383,23.66122,908.383,36.4330495
908.559,33.392804,3039.5136778116,-0.0031157171,908.559,19.92751,908.559,14.402728,908.559,18.5463145
908.736,5.427984,3038.5900941963,-0.003072596,908.736,9.088574,908.736,-19.225358,908.736,2.010091
908.912,34.067206,3037.6670716889,-0.003072596,908.912,43.389816,908.912,20.496478,908.912,37.6664815
909.089,18.289708,3036.7446097783,-0.003072596,909.089,13.610768,909.089,19.583712,909.089,15.104004
909.266,22.106542,3035.8227079539,-0.003072596,909.266,50.780328,909.266,19.577844,909.266,42.979707
909.442,20.310134,3034.9013657056,-0.003072596,909.442,23.535122,909.442,-5.22949,909.442,16.343969
909.619,27.770354,3033.9805825243,-0.0030294706,909.619,38.892134,909.619,4.928766,909.619,30.401292
909.795,15.584842,3033.0603579011,-0.0030294706,909.795,28.2689,909.795,5.59612,909.795,22.600705
909.972,37.48153,3032.1406913281,-0.003072596,909.972,45.432342,909.972,29.305294,909.972,41.40058
910.148,9.703214,3031.2215822977,-0.003072596,910.148,15.389728,910.148,-6.123628,910.148,10.0113890000
910.324,35.879252,3030.3030303030,-0.0031157171,910.324,34.593638,910.324,11.017928,910.324,28.6997105
910.501,49.909448,3029.3850348379,-0.0031157171,910.501,47.257136,910.501,36.544136,910.501,44.5788860000
910.677,40.425848,3028.4675953967,-0.003158834,910.677,55.353904,910.677,24.792738,910.677,47.7136125
910.854,28.445262,3027.5507114744,-0.003158834,910.854,35.939136,910.854,-0.717452,910.854,26.774989
911.03,0.916738,3026.6343825666,-0.003158834,911.03,74.439972,911.03,28.380996,911.03,62.925228
911.206,38.635406,3025.7186081694,-0.003072596,911.206,62.613852,911.206,24.804916,911.206,53.161618
911.383,11.971184,3024.8033877798,-0.0030294706,911.383,53.036726,911.383,-1.165894,911.383,39.486071
911.559,7.01149,3023.8887208951,-0.0029863409,911.559,53.9841,911.559,-3.203066,911.559,39.6873085
911.735,38.798396,3022.9746070133,-0.0029863409,911.735,70.608188,911.735,12.36699,911.735,56.0478885
911.912,33.86216,3022.0610456331,-0.0030294706,911.912,79.21545,911.912,21.85116,911.912,64.8743775000
912.088,12.188248,3021.1480362538,-0.003072596,912.088,34.331,912.088,-14.032338,912.088,22.2401655000
912.264,19.39918,3020.2355783751,-0.0031157171,912.264,42.665154,912.264,-17.639838,912.264,27.588906
912.44,14.426606,3019.3236714976,-0.0031157171,912.44,44.432212,912.44,0.85604,912.44,33.538169
912.617,41.740172,3018.4123151222,-0.0031157171,912.617,90.441244,912.617,6.506412,912.617,69.457536
912.793,24.829814,3017.5015087508,-0.003072596,912.793,74.908566,912.793,15.5289,912.793,60.0636495
912.969,5.874338,3016.5912518854,-0.0030294706,912.969,40.397688,912.969,-29.589932,912.969,22.9007830000
913.145,16.919638,3015.681544029,-0.0030294706,913.145,38.393054,913.145,-19.901794,913.145,23.819342
913.321,38.372546,3014.772384685,-0.0030294706,913.321,91.824246,913.321,12.375718,913.321,71.962114
913.498,37.465544,3013.8637733574,-0.003072596,913.498,103.52744,913.498,34.032652,913.498,86.153743
913.674,16.47204,3012.9557095511,-0.003072596,913.674,56.17417,913.674,-5.914392,913.674,40.6520295
913.85,43.57482,3012.0481927711,-0.003072596,913.85,83.296844,913.85,25.696952,913.85,68.896871
914.026,1.816516,3011.1412225233,-0.003072596,914.026,53.428176,914.026,-48.080676,914.026,28.050963
914.202,39.23863,3010.2347983143,-0.0031157171,914.202,76.898164,914.202,21.382638,914.202,63.0192825
914.378,37.013192,3009.3289196509,-0.003158834,914.378,76.499466,914.378,3.798742,914.378,58.324285
914.554,37.920946,3008.4235860409,-0.003158834,914.554,66.836254,914.554,15.751914,914.554,54.065169
914.73,11.061286,3007.5187969925,-0.003158834,914.73,47.588816,914.73,-19.66056,914.73,30.776472
914.906,1.820616,3006.6145520144,-0.0031157171,914.906,82.966256,914.906,6.27505,914.906,63.7934545000
915.082,45.844206,3005.7108506162,-0.0031157171,915.082,122.053486,915.082,29.542574,915.082,98.925758
915.258,25.967586,3004.8076923077,-0.0031157171,915.258,80.559088,915.258,11.689646,915.258,63.3417275000
915.434,60.738764,3003.9050765996,-0.0031157171,915.434,118.4679,915.434,40.38707,915.434,98.9476925
915.61,52.831412,3003.0030030030,-0.0031157171,915.61,105.15971,915.61,22.089472,915.61,84.3921505
915.786,18.526046,3002.1014710297,-0.0031157171,915.786,78.759476,915.786,4.924772,915.786,60.3008
915.962,22.334596,3001.2004801921,-0.0031157171,915.962,66.305232,915.962,-1.172716,915.962,49.4357450000
916.138,14.23009,3000.3000300030,-0.0031157171,916.138,77.14867,916.138,-5.683214,916.138,56.440699
916.314,5.19755,2999.4001199760,-0.0031157171,916.314,63.16543,916.314,-15.384536,916.314,43.5279385
916.49,53.716316,2998.5007496252,-0.0031157171,916.49,83.279954,916.49,16.89345,916.49,66.683328
916.665,50.135772,2997.6019184652,-0.003072596,916.665,133.32748,916.665,44.663486,916.665,111.1614815
916.841,21.666564,2996.7036260114,-0.003072596,916.841,85.712072,916.841,1.30924,916.841,64.611364
917.017,54.455058,2995.8058717795,-0.003072596,917.017,125.063124,917.017,48.75144,917.017,105.9852030000
917.193,23.46716,2994.9086552860,-0.003072596,917.193,81.40443,917.193,4.472172,917.193,62.1713655000
917.369,15.80875,2994.0119760479,-0.003072596,917.369,70.171636,917.369,3.339032,917.369,53.4634850000
917.545,-4.945572,2993.1158335828,-0.003072596,917.545,61.330398,917.545,-21.92013,917.545,40.517766
917.72,10.38638,2992.2202274087,-0.0031157171,917.72,74.435806,917.72,-2.750992,917.72,55.1391065
917.896,20.093276,2991.3251570446,-0.0031157171,917.896,66.13018,917.896,13.274384,917.896,52.916231
918.072,0.693032,2990.4306220096,-0.0031157171,918.072,46.688116,918.072,-16.06721,918.072,30.9992845
918.247,19.420088,2989.5366218236,-0.003158834,918.247,74.915,918.247,9.207862,918.247,58.4882155
918.423,44.471238,2988.6431560072,-0.003158834,918.423,93.882338,918.423,35.401318,918.423,79.262083
918.599,18.063472,2987.7502240813,-0.003158834,918.599,69.94666,918.599,-3.430652,918.599,51.602332
918.775,25.057986,2986.8578255675,-0.0031157171,918.775,81.217772,918.775,-1.394342,918.775,60.5647435000
918.95,16.250724,2985.9659599881,-0.0030294706,918.95,84.123394,918.95,13.044836,918.95,66.3537545
919.126,37.447182,2985.0746268657,-0.0030294706,919.126,81.639258,919.126,24.544152,919.126,67.3654815
919.301,-20.942448,2984.1838257237,-0.0030294706,919.301,18.982478,919.301,-55.059324,919.301,0.4720275000
919.477,8.351716,2983.2935560859,-0.0030294706,919.477,54.34679,919.477,-9.51206,919.477,38.3820775
919.653,46.539498,2982.4038174769,-0.0030294706,919.653,98.00518,919.653,33.162142,919.653,81.7944205
919.828,7.456828,2981.5146094216,-0.0030294706,919.828,44.21382,919.828,-29.590962,919.828,25.7626245
920.004,42.662316,2980.6259314456,-0.0029863409,920.004,85.074454,920.004,23.88252,920.004,69.7764705
920.179,32.718772,2979.7377830751,-0.0029863409,920.179,90.873006,920.179,26.127564,920.179,74.6866455
920.355,75.311002,2978.8501638368,-0.0029863409,920.355,85.912768,920.355,23.578592,920.355,70.329224
920.53,44.701292,2977.9630732579,-0.0030294706,920.53,106.922776,920.53,33.14034,920.53,88.477167
920.706,9.943302,2977.0765108663,-0.003072596,920.706,60.708806,920.706,5.370472,920.706,46.8742225
920.881,24.389846,2976.1904761905,-0.0030294706,920.881,68.85316,920.881,9.890196,920.881,54.112419
921.057,25.975364,2975.3049687593,-0.0030294706,921.057,80.820634,921.057,29.9851,921.057,68.1117505
921.232,36.778414,2974.4199881023,-0.0030294706,921.232,66.347962,921.232,10.566088,921.232,52.4024935
921.408,31.82101,2973.5355337496,-0.0030294706,921.408,80.539984,921.408,14.629064,921.408,64.062254
921.583,76.775064,2972.6516052319,-0.0030294706,921.583,89.677688,921.583,50.546074,921.583,79.8947845
921.759,38.60467,2971.7682020802,-0.0030294706,921.759,84.4025,921.759,25.013396,921.759,69.5552240000
921.934,5.876948,2970.8853238265,-0.0029863409,921.934,30.273048,921.934,-19.218154,921.934,17.9002475
922.109,25.05796,2970.002970003,-0.0029432069,922.109,67.482928,922.109,2.891424,922.109,51.3350520000
922.285,53.054124,2969.1211401425,-0.0029432069,922.285,88.946458,922.285,39.688828,922.285,76.6320505
922.46,23.932458,2968.2398337786,-0.0029863409,922.46,54.87581,922.46,-5.018092,922.46,39.9023345
922.635,13.107172,2967.3590504451,-0.0030294706,922.635,56.019144,922.635,18.24019,922.635,46.5744055
922.811,20.998562,2966.4787896767,-0.0030294706,922.811,54.410884,922.811,11.46854,922.811,43.675298
922.986,50.79997,2965.5990510083,-0.0030294706,922.986,80.16742,922.986,28.413006,922.986,67.2288165000
923.161,7.00982,2964.7198339757,-0.0030294706,923.161,39.516634,923.161,5.598748,923.161,31.0371625
923.336,35.001172,2963.841138115,-0.0030294706,923.336,49.7198,923.336,25.69518,923.336,43.713645
923.512,40.600544,2962.962962963,-0.003072596,923.512,59.80078,923.512,10.788624,923.512,47.547741
923.687,41.520896,2962.0853080569,-0.003072596,923.687,42.027656,923.687,13.051114,923.687,34.7835205
923.862,38.366214,2961.2081729346,-0.003072596,923.862,52.837336,923.862,10.788752,923.862,42.32519
924.037,17.14461,2960.3315571344,-0.003072596,924.037,50.096768,924.037,0.408332,924.037,37.674659
924.212,47.389326,2959.4554601953,-0.003072596,924.212,75.393708,924.212,23.886784,924.212,62.5169770000
924.388,11.750044,2958.5798816568,-0.003072596,924.388,42.013308,924.388,11.009408,924.388,34.2623330000
924.563,13.32864,2957.7048210589,-0.003072596,924.563,56.449304,924.563,17.788452,924.563,46.7840910000
924.738,39.011966,2956.8302779420,-0.003072596,924.738,78.91208,924.738,9.883268,924.738,61.654877
924.913,53.508898,2955.9562518475,-0.003072596,924.913,77.904058,924.913,25.917196,924.913,64.9073425
925.088,33.167968,2955.0827423168,-0.003072596,925.088,65.205976,925.088,6.726228,925.088,50.586039
925.263,53.030692,2954.2097488922,-0.003072596,925.263,71.784882,925.263,19.369304,925.263,58.6809875
925.438,60.722246,2953.3372711164,-0.0031157171,925.438,81.733044,925.438,22.533234,925.438,66.9330915
925.613,27.280746,2952.4653085326,-0.0031157171,925.613,62.694412,925.613,8.51797,925.613,49.1503015
925.788,10.82102,2951.5938606848,-0.0031157171,925.788,40.857508,925.788,-34.343294,925.788,22.0573075000
925.963,48.515082,2950.7229271171,-0.0031157171,925.963,86.86348,925.963,22.753456,925.963,70.835974
926.138,47.613044,2949.8525073746,-0.0031157171,926.138,80.335978,926.138,25.002234,926.138,66.502542
926.313,86.693064,2948.9826010027,-0.003072596,926.313,112.200286,926.313,55.286514,926.313,97.971843
926.488,42.217168,2948.1132075472,-0.003072596,926.488,85.760676,926.488,22.304926,926.488,69.8967385000
926.663,15.32303,2947.2443265547,-0.0030294706,926.663,19.427274,926.663,-47.82238,926.663,2.6148605000
926.838,75.98765,2946.3759575722,-0.0030294706,926.838,91.12214,926.838,40.56071,926.838,78.4817825000
927.013,27.978898,2945.5081001473,-0.0030294706,927.013,69.026682,927.013,-1.396984,927.013,51.4207655
927.188,75.619012,2944.6407538280,-0.0030294706,927.188,99.321256,927.188,34.958054,927.188,83.2304555
927.363,73.34123,2943.7739181631,-0.0030294706,927.363,109.657014,927.363,30.212978,927.363,89.7960050000
927.538,70.141736,2942.9075927016,-0.0030294706,927.538,101.494214,927.538,30.194666,927.538,83.669327
927.713,84.594812,2942.0417769932,-0.0029863409,927.713,117.97194,927.713,28.85329,927.713,95.6922775
927.888,72.65731,2941.1764705882,-0.0029863409,927.888,108.964796,927.888,45.999758,927.888,93.2235365
928.062,35.843902,2940.3116730373,-0.0030294706,928.062,60.208996,928.062,-12.222618,928.062,42.1010925
928.237,49.57514,2939.4473838918,-0.0030294706,928.237,83.371846,928.237,-0.050176,928.237,62.5163405000
928.412,79.67841,2938.5836027035,-0.0030294706,928.412,112.841816,928.412,50.308518,928.412,97.2084915
928.587,48.708386,2937.7203290247,-0.0030294706,928.587,76.226978,928.587,5.823404,928.587,58.6260845000
928.761,44.855644,2936.8575624082,-0.0030294706,928.761,79.580158,928.761,-0.940872,928.761,59.4499005
928.936,48.733866,2935.9953024075,-0.0030294706,928.936,90.451882,928.936,19.591148,928.936,72.7366985
929.111,37.674218,2935.1335485765,-0.0030294706,929.111,76.012752,929.111,-9.525272,929.111,54.6282460000
929.286,66.53388,2934.2723004695,-0.0030294706,929.286,111.83429,929.286,20.493378,929.286,88.9990620000
929.46,37.438716,2933.4115576415,-0.0030294706,929.46,59.342252,929.46,-10.430346,929.46,41.8991025
929.635,91.213152,2932.5513196481,-0.0030294706,929.635,106.82507,929.635,52.81647,929.635,93.32292
929.81,74.027776,2931.6915860451,-0.0029863409,929.81,96.84106,929.81,29.987658,929.81,80.1277095000
929.984,38.575438,2930.8323563892,-0.0030294706,929.984,67.014434,929.984,3.567522,929.984,51.152706
930.159,73.758708,2929.9736302373,-0.0030294706,930.159,97.454888,930.159,35.60874,930.159,81.993351
